bin_range,mean_transmittance
447.75-451.0,0.9583169837718484
451.0-454.25,0.9670349090767172
457.5-460.75,0.9703081450706391
460.75-464.0,1.0
464.0-467.25,0.968081141446199
467.25-470.5,0.9347773936245399
473.75-477.0,0.9482667156407827
477.0-480.25,0.9061643472497931
480.25-483.5,0.9278540035445292
483.5-486.75,0.9152734085874314
490.0-493.25,0.9202352922067645
493.25-496.5,0.9516050388350149
496.5-499.75,0.9116927810706364
499.75-503.0,0.8933946882279657
503.0-506.25,0.9451955819976974
509.5-512.75,0.9213554179129779
512.75-516.0,0.9150260179102352
516.0-519.25,0.9105844025878139
519.25-522.5,0.9191165282786151
525.75-529.0,0.9132961544512108
529.0-532.25,0.8907420276438348
532.25-535.5,0.8987237320669119
535.5-538.75,0.881877109587992
542.0-545.25,0.8689797597646586
545.25-548.5,0.8566183137582555
548.5-551.75,0.8332084198710977
551.75-555.0,0.8428363060009939
555.0-558.25,0.8221333219774334
561.5-564.75,0.8171479697219018
564.75-568.0,0.8220222066195844
568.0-571.25,0.809452998156589
571.25-574.5,0.8296123680686681
577.75-581.0,0.8188063857459273
581.0-584.25,0.8010721972988775
584.25-587.5,0.805414972885262
587.5-590.75,0.7977226586486854
594.0-597.25,0.7891432534595382
597.25-600.5,0.7840399638919358
600.5-603.75,0.7973992539520676
603.75-607.0,0.8013970916471638
607.0-610.25,0.7854188371631872
613.5-616.75,0.7955691023268353
616.75-620.0,0.7923496638240489
620.0-623.25,0.7977226586486854
623.25-626.5,0.8070495765880372
629.75-633.0,0.8090154806664068
633.0-636.25,0.8277082824851812
636.25-639.5,0.8241359687757527
639.5-642.75,0.8444327122932834
646.0-649.25,0.876055702669205
649.25-652.5,0.8802099143854879
652.5-655.75,0.8914646984281943
655.75-659.0,0.8982379628468133
659.0-662.25,0.9071447239283024
665.5-668.75,0.8965398373301358
668.75-672.0,0.9045734943969431
672.0-675.25,0.9080034235610159
675.25-678.5,0.8647616569563259
681.75-685.0,0.8676887167296027
685.0-688.25,0.8346737645887812
688.25-691.5,0.7683039217190333
691.5-694.75,0.7274746194360412
698.0-701.25,0.6902130351750464
701.25-704.5,0.7010254292378508
704.5-707.75,0.7582965026928243
707.75-711.0,0.7878643253757438
711.0-714.25,0.8163751921714375
717.5-720.75,0.8132913832255716
720.75-724.0,0.8158236556857478
724.0-727.25,0.7901038117554121
727.25-730.5,0.7633353974729374
733.75-737.0,0.7642645420171786
737.0-740.25,0.7290495764675197
740.25-743.5,0.782557730537469
743.5-746.75,0.8416978638911725
750.0-753.25,0.8506186549280434
753.25-756.5,0.8594016417517119
756.5-759.75,0.907512638574293
759.75-763.0,0.9147786941006509
763.0-766.25,0.9253491406909755
769.5-772.75,0.9462181864601581
772.75-776.0,0.9454511294581371
776.0-779.25,0.9662509768834654
779.25-782.5,0.9687356114004525
785.75-789.0,0.9701770031574217
789.0-792.25,0.9730662238476292
792.25-795.5,0.9675578838484598
795.5-798.75,0.975964048737039
802.0-805.25,0.9771520084127752
805.25-808.5,0.9860412782108703
808.5-811.75,0.9816529205346938
811.75-815.0,0.9812549486813082
815.0-818.25,0.9729347091665145
821.5-824.75,0.9712266349497208
824.75-828.0,0.9861745645486366
828.0-831.25,0.9796646740312634
831.25-834.5,0.9784736596154181
837.75-841.0,0.9867078900914399
841.0-844.25,0.9738556853408538
844.25-847.5,0.9795322675371863
847.5-850.75,0.9833793312230622
854.0-857.25,0.9805920207639107
857.25-860.5,0.9908509543236994
860.5-863.75,0.9868412665372551
863.75-867.0,0.9853751166879033
867.0-870.25,0.9735924603687006
873.5-876.75,0.960911088536227
