bin_range,mean_transmittance
548.5-551.75,0.998904339911537
551.75-555.0,0.9988249909159257
555.0-558.25,0.9986345790424348
561.5-564.75,0.9983490292912872
564.75-568.0,0.9978574405501679
568.0-571.25,0.9975879624033152
571.25-574.5,0.9975562638767763
577.75-581.0,0.9975562638767763
581.0-584.25,0.997619661937112
584.25-587.5,0.9978574405501679
587.5-590.75,0.9979525678632344
594.0-597.25,0.9974294798425625
597.25-600.5,0.996637444620578
600.5-603.75,0.9951184995997928
603.75-607.0,0.9926866925754328
607.0-610.25,0.9889401290975708
613.5-616.75,0.9842533463117643
616.75-620.0,0.978593214352581
620.0-623.25,0.9695245262825071
623.25-626.5,0.9546823643350537
629.75-633.0,0.939022503116277
633.0-636.25,0.9358501191946265
636.25-639.5,0.947926359289416
639.5-642.75,0.9621741835331037
646.0-649.25,0.9726410614741134
649.25-652.5,0.9812710810942636
652.5-655.75,0.9878095032766181
655.75-659.0,0.9921663647222985
659.0-662.25,0.9950552604866466
665.5-668.75,0.9968274756960125
668.75-672.0,0.9978415868796029
672.0-675.25,0.9983966152456989
675.25-678.5,0.9987456482234829
681.75-685.0,0.9989995670271591
685.0-688.25,0.9991900484937193
688.25-691.5,0.9993329334279488
691.5-694.75,0.9993964444016177
698.0-701.25,0.9994599594116234
701.25-704.5,0.9995711203923383
704.5-707.75,0.9996822937364938
707.75-711.0,0.9997617108382483
711.0-714.25,0.9997458269131869
717.5-720.75,0.9997299432404847
720.75-724.0,0.9997617108382483
724.0-727.25,0.9997934794454647
727.25-730.5,0.9998093641276279
733.75-737.0,0.9998252490621661
737.0-740.25,0.9997775950156729
740.25-743.5,0.9997617108382483
743.5-746.75,0.9997617108382483
750.0-753.25,0.9997458269131869
753.25-756.5,0.9997140598201382
756.5-759.75,0.9997458269131869
759.75-763.0,0.9998093641276279
763.0-766.25,0.9997617108382483
769.5-772.75,0.9996822937364938
772.75-776.0,0.9997299432404847
776.0-779.25,0.9998411342490833
779.25-782.5,0.9998887913241516
785.75-789.0,0.9999841122890694
789.0-792.25,0.9999364506707777
792.25-795.5,0.9998252490621661
795.5-798.75,0.9998411342490833
802.0-805.25,0.9999205639695005
805.25-808.5,0.9999523376244619
808.5-811.75,0.9999046775206264
811.75-815.0,0.9998887913241516
815.0-818.25,0.9998093641276279
821.5-824.75,0.999634646503591
824.75-828.0,0.9994123227757025
828.0-831.25,0.9991900484937193
831.25-834.5,0.9989519523346331
837.75-841.0,0.9988249909159257
841.0-844.25,0.998888469608137
844.25-847.5,0.9989360812747813
847.5-850.75,0.9990471839892227
854.0-857.25,0.9992853028463883
857.25-860.5,0.9994282014020623
860.5-863.75,0.9994917184303325
863.75-867.0,0.9994440802807014
867.0-870.25,0.9994123227757025
873.5-876.75,0.9993329334279488
876.75-880.0,0.999174173651064
880.0-883.25,0.9990948032209315
883.25-886.5,0.9991106768025523
889.75-893.0,0.9989360812747813
893.0-896.25,0.9987932530825963
896.25-899.5,0.9988249909159257
899.5-902.75,0.9989202104670838
906.0-909.25,0.9989519523346331
909.25-912.5,0.9989360812747813
912.5-915.75,0.9989678236466443
915.75-919.0,0.9989519523346331
919.0-922.25,0.9989836952108183
925.5-928.75,0.9990789298915055
928.75-932.0,0.9991900484937193
932.0-935.25,0.9993329334279488
935.25-938.5,0.9994282014020623
941.75-945.0,0.9994758387948324
945.0-948.25,0.9996028829433188
948.25-951.5,0.9996028829433188
951.5-954.75,0.9995075983181271
958.0-961.25,0.9994440802807014
961.25-964.5,0.9993011794546602
964.5-967.75,0.9990948032209315
967.75-971.0,0.9989836952108183
971.0-974.25,0.9989519523346331
977.5-980.75,0.9989836952108183
980.75-984.0,0.999126550636372
984.0-987.25,0.9993488107929737
987.25-990.5,0.9995075983181271
993.75-997.0,0.9996664110731883
997.0-1000.25,0.9997458269131869
1000.25-1003.5,0.9996981766521426
1003.5-1006.75,0.999634646503591
1010.0-1013.25,0.9996822937364938
