bin_range,mean_transmittance
548.5-551.75,0.9933767769217681
551.75-555.0,0.9956667402949749
555.0-558.25,0.996409587856111
558.25-561.5,0.9953802959179696
561.5-564.75,0.9960794951562363
564.75-568.0,0.9962400637438986
568.0-571.25,0.9951854260081741
571.25-574.5,0.9951624943967233
574.5-577.75,0.9951625038939735
577.75-581.0,0.9929309855858492
581.0-584.25,0.9923708527917309
584.25-587.5,0.9924395006851271
587.5-590.75,0.9901340660365452
590.75-594.0,0.9882663315775799
594.0-597.25,0.9883346599057392
597.25-600.5,0.9872891426479979
600.5-603.75,0.9838615763494312
603.75-607.0,0.9837031994835439
607.0-610.25,0.9830916335357218
610.25-613.5,0.9813614824591324
613.5-616.75,0.9823901515008763
616.75-620.0,0.9822545326617274
620.0-623.25,0.9807402775856277
623.25-626.5,0.9820961307091991
626.5-629.75,0.9838842749392789
629.75-633.0,0.9863910299993148
633.0-636.25,0.9881070547015145
636.25-639.5,0.989780875832147
639.5-642.75,0.9899289516662908
642.75-646.0,0.9901112610577811
646.0-649.25,0.9911605761506208
649.25-652.5,0.9917312706889451
652.5-655.75,0.9925765257519842
655.75-659.0,0.9911722036869085
659.0-662.25,0.9892111623094252
662.25-665.5,0.9870272188634627
665.5-668.75,0.9846321224319748
668.75-672.0,0.9807750461987939
672.0-675.25,0.9761225273611547
675.25-678.5,0.9722859275386355
678.5-681.75,0.9718719132320682
681.75-685.0,0.9735741525069027
685.0-688.25,0.975335428499409
688.25-691.5,0.9784850061355727
691.5-694.75,0.9818933332410889
694.75-698.0,0.9842921012678504
698.0-701.25,0.9853806412817439
701.25-704.5,0.9860501436976148
704.5-707.75,0.985584806705234
707.75-711.0,0.9855848328325852
711.0-714.25,0.9848023092234743
714.25-717.5,0.9830916332751092
717.5-720.75,0.9801084317129397
720.75-724.0,0.9781242347655326
724.0-727.25,0.9744385830078777
727.25-730.5,0.9709883069891341
730.5-733.75,0.9674628033634708
733.75-737.0,0.9642265976877692
737.0-740.25,0.9608907219573248
740.25-743.5,0.9570711232054856
743.5-746.75,0.9533210236463583
746.75-750.0,0.9507448902780695
750.0-753.25,0.9484818916368281
753.25-756.5,0.947837750598901
756.5-759.75,0.9478595716005571
759.75-763.0,0.9496296727876843
763.0-766.25,0.9521908577329257
766.25-769.5,0.9532218745826719
769.5-772.75,0.9557385730569465
772.75-776.0,0.9586371244989457
776.0-779.25,0.961975474787161
779.25-782.5,0.9644264867224286
782.5-785.75,0.9683317571918582
785.75-789.0,0.9713243506325799
789.0-792.25,0.9750659705899092
792.25-795.5,0.976987498364225
795.5-798.75,0.9790712273124382
798.75-802.0,0.9815761556299367
802.0-805.25,0.9826504406050387
805.25-808.5,0.9839295437943258
808.5-811.75,0.9830689970143215
811.75-815.0,0.9820396270403758
815.0-818.25,0.9828200911647177
818.25-821.5,0.979995316141769
821.5-824.75,0.9764142868651698
824.75-828.0,0.9738433752532322
828.0-831.25,0.9704295220355159
831.25-834.5,0.967128592031036
834.5-837.75,0.9648815885357049
837.75-841.0,0.964281866833833
841.0-844.25,0.9659597899199989
844.25-847.5,0.9694029471475649
847.5-850.75,0.9744380955608765
850.75-854.0,0.9752905136772521
854.0-857.25,0.9755824993249951
857.25-860.5,0.9749649431320793
860.5-863.75,0.9749761678307999
863.75-867.0,0.9769654341294965
867.0-870.25,0.9784283758921137
870.25-873.5,0.9797922501488945
873.5-876.75,0.9846099333172027
876.75-880.0,0.9862885824543521
880.0-883.25,0.9875611574145365
883.25-886.5,0.9886988510564483
886.5-889.75,0.9897465672194787
889.75-893.0,0.9905673291493033
893.0-896.25,0.9916628889272212
896.25-899.5,0.9912518843329178
899.5-902.75,0.9912746498878993
902.75-906.0,0.9912974753557899
906.0-909.25,0.9916285049579283
909.25-912.5,0.9920510186130727
912.5-915.75,0.9915257560526974
915.75-919.0,0.9904190987503123
919.0-922.25,0.9901113054157948
922.25-925.5,0.9894275526004686
925.5-928.75,0.9894617677922035
928.75-932.0,0.9874247891191263
932.0-935.25,0.9861523182534665
935.25-938.5,0.9848476620900902
938.5-941.75,0.9827408329895264
941.75-945.0,0.9824806371445642
945.0-948.25,0.9823336257077029
948.25-951.5,0.9837371178855755
951.5-954.75,0.9847228145783263
954.75-958.0,0.9867094903644553
958.0-961.25,0.9907727333813412
961.25-964.5,0.9917312706889451
964.5-967.75,0.9919367942638914
967.75-971.0,0.9939146386691924
971.0-974.25,0.9938916019673714
974.25-977.5,0.9929422718266604
977.5-980.75,0.9922452037456351
980.75-984.0,0.9920852777129265
984.0-987.25,0.9906357574796781
987.25-990.5,0.9892681014230176
990.5-993.75,0.9868338681192844
993.75-997.0,0.9853352050994417
997.0-1000.25,0.9808089061483796
1000.25-1003.5,0.976786118317831
1003.5-1006.75,0.97056360109023
1006.75-1010.0,0.9639841688816769
1010.0-1013.25,0.9550263797774343
1013.25-1016.5,0.9490607220474778
1016.5-1019.75,0.9473688065033539
1019.75-1023.0,0.9462460594382396
1023.0-1026.25,0.9522800037523645
1026.25-1029.5,0.95711472983453
1029.5-1032.75,0.9675119866736619
1032.75-1036.0,0.975673255950126
1036.0-1039.25,0.979837372288451
1039.25-1042.5,0.9829785416119401
1042.5-1045.75,0.9859370540875386
1045.75-1049.0,0.9879933012210946
1049.0-1052.25,0.9875497893982033
1052.25-1055.5,0.9885736155759884
1055.5-1058.75,0.9886077256292997
1058.75-1062.0,0.9890631179382307
1062.0-1065.25,0.9909893871115025
1065.25-1068.5,0.9898377209988629
1068.5-1071.75,0.9868792122526866
1071.75-1075.0,0.9874361697009288
1075.0-1078.25,0.9861523182534665
1078.25-1081.5,0.9833977014182715
1081.5-1084.75,0.9809209782249886
1084.75-1088.0,0.9820962348486735
1088.0-1091.25,0.9811920031750471
1091.25-1094.5,0.9805483347711443
1094.5-1097.75,0.9799954785116269
1097.75-1101.0,0.9781917597037024
1101.0-1104.25,0.9756952997960047
1104.25-1107.5,0.9704759853137861
1107.5-1110.75,0.9678409645918186
1110.75-1114.0,0.9637184780344634
1114.0-1117.25,0.9539201064646834
1117.25-1120.5,0.9435914564424138
1120.5-1123.75,0.9348076736471105
1123.75-1127.0,0.9183507925969354
1127.0-1130.25,0.9045529618212969
1130.25-1133.5,0.8920890323102039
1133.5-1136.75,0.8748610411329001
1136.75-1140.0,0.8622118750516599
1140.0-1143.25,0.8535135718998942
1143.25-1146.5,0.8474987666662158
1146.5-1149.75,0.8491793990756771
1149.75-1153.0,0.8527937326930338
1153.0-1156.25,0.8619029710746617
1156.25-1159.5,0.8726593310839096
1159.5-1162.75,0.8768675529151762
1162.75-1166.0,0.8827757728578898
1166.0-1169.25,0.8910661013698138
1169.25-1172.5,0.8970858366259041
1172.5-1175.75,0.9024530426664401
1175.75-1179.0,0.9066285283869098
1179.0-1182.25,0.9120402395856696
1182.25-1185.5,0.9170218662793672
1185.5-1188.75,0.92045850061826
1188.75-1192.0,0.9231961825674461
1192.0-1195.25,0.92333451278685
1195.25-1198.5,0.9225169101489756
1198.5-1201.75,0.9190179627251277
1201.75-1205.0,0.9225807190028217
1205.0-1208.25,0.920385870612922
1208.25-1211.5,0.914900808775754
1211.5-1214.75,0.9129857519706341
1214.75-1218.0,0.9102469195092866
1218.0-1221.25,0.9056271533284725
1221.25-1224.5,0.9022855453319862
1224.5-1227.75,0.8980692815869709
1227.75-1231.0,0.8928309974489517
1231.0-1234.25,0.8924707677335482
1234.25-1237.5,0.8953631530355071
1237.5-1240.75,0.8917621274524548
1240.75-1244.0,0.8902951346123564
1244.0-1247.25,0.8872465835444068
1247.25-1250.5,0.8843812148068714
1250.5-1253.75,0.8812801740244669
1253.75-1257.0,0.8813919650340761
1257.0-1260.25,0.8791217206418742
1260.25-1263.5,0.8817986908538493
1263.5-1266.75,0.8854906912192659
1266.75-1270.0,0.8927519028293318
1270.0-1273.25,0.9026741823121373
1273.25-1276.5,0.9118302587355481
1276.5-1279.75,0.92071720044166
1279.75-1283.0,0.9317738316653401
1283.0-1286.25,0.9391046695212032
1286.25-1289.5,0.9431686177669462
1289.5-1292.75,0.9475324602798536
1292.75-1296.0,0.9488422178975695
1296.0-1299.25,0.9488203793046239
1299.25-1302.5,0.9474887150343003
1302.5-1305.75,0.9467471359721011
1305.75-1309.0,0.9461042975819786
1309.0-1312.25,0.9456795573369472
1312.25-1315.5,0.9452441538139795
1315.5-1318.75,0.9443848642658026
1318.75-1322.0,0.9425819557224476
1322.0-1325.25,0.9404463674135319
1325.25-1328.5,0.9393858194919305
1328.5-1331.75,0.9394616133311982
1331.75-1335.0,0.9431904482927135
1335.0-1338.25,0.9472704723640816
1338.25-1341.5,0.9537526151635948
1341.5-1344.75,0.9644515285932247
1344.75-1348.0,0.9710553828018581
1348.0-1351.25,0.9751788819577382
1351.25-1354.5,0.9786424995435752
1354.5-1357.75,0.9797696898583361
1357.75-1361.0,0.9810001035417653
1361.0-1364.25,0.982808797264077
1364.25-1367.5,0.9836124111556666
1367.5-1370.75,0.9841675111168591
1370.75-1374.0,0.9850062845784404
1374.0-1377.25,0.9848815459353694
1377.25-1380.5,0.9845075142964772
1380.5-1383.75,0.9826051779815702
1383.75-1387.0,0.980525874040868
1387.0-1390.25,0.9790029489821088
1390.25-1393.5,0.9777864754735976
1393.5-1396.75,0.9763915732132604
1396.75-1400.0,0.9754701853769698
1400.0-1403.25,0.9746843972441253
1403.25-1406.5,0.9735292506601365
1406.5-1409.75,0.9732490758377371
1409.75-1413.0,0.9723755136964323
1413.0-1416.25,0.9715138814617243
1416.25-1419.5,0.971256638042869
1419.5-1422.75,0.9710777859410631
1422.75-1426.0,0.9681201753967561
1426.0-1429.25,0.9640376602462714
1429.25-1432.5,0.95780060206516
1432.5-1435.75,0.9499474659391277
1435.75-1439.0,0.9465073700952226
1439.0-1442.25,0.9463548485134909
1442.25-1445.5,0.9495430242314882
1445.5-1448.75,0.9592261752634405
1448.75-1452.0,0.9667495976571214
1452.0-1455.25,0.9716940078168386
1455.25-1458.5,0.9759871908497839
1458.5-1461.75,0.9779440304039672
1461.75-1465.0,0.9796006357028338
1465.0-1468.25,0.9813728463602786
1468.25-1471.5,0.9827521440852165
1471.5-1474.75,0.9842241622654966
1474.75-1478.0,0.9852104625424094
1478.0-1481.25,0.9863112800378488
1481.25-1484.5,0.9870042130648261
1484.5-1487.75,0.9883915303575278
1487.75-1491.0,0.9892453100954814
1491.0-1494.25,0.9904532966366509
1494.25-1497.5,0.9906243556466581
1497.5-1500.75,0.9910920839812954
1500.75-1504.0,0.991046426740879
1504.0-1507.25,0.9913317376035429
1507.25-1510.5,0.9916855863687438
1510.5-1513.75,0.9919367942638914
1513.75-1517.0,0.9912975013717933
1517.0-1520.25,0.990578774573621
1520.25-1523.5,0.9893364271516863
1523.5-1526.75,0.9887898768883852
1526.75-1530.0,0.9876862432945569
1530.0-1533.25,0.9864021268474537
1533.25-1536.5,0.9856529002497598
1536.5-1539.75,0.9858004231988425
1539.75-1543.0,0.9858344715392158
1543.0-1546.25,0.9862885908210746
1546.25-1549.5,0.9866860881144766
1549.5-1552.75,0.9873792586805845
1552.75-1556.0,0.9876521203946893
1556.0-1559.25,0.9878568405182311
1559.25-1562.5,0.9893592245125888
1562.5-1565.75,0.9894959021951492
1565.75-1569.0,0.990806959369026
1569.0-1572.25,0.991754089844987
1572.25-1575.5,0.9920053171968323
1575.5-1578.75,0.9927479556709802
1578.75-1582.0,0.9932738746464134
1582.0-1585.25,0.9940174305126075
1585.25-1588.5,0.9942921298448222
1588.5-1591.75,0.9942806785481706
1591.75-1595.0,0.993857226743616
1595.0-1598.25,0.9938114631960379
1598.25-1601.5,0.9937314116286489
1601.5-1604.75,0.9941547685824277
1604.75-1608.0,0.994532569917542
1608.0-1611.25,0.9946241518225365
1611.25-1614.5,0.994612699206811
1614.5-1617.75,0.9944981970431386
1617.75-1621.0,0.9937085082528584
1621.0-1624.25,0.9940059871227847
1624.25-1627.5,0.9936741683376465
1627.5-1630.75,0.9938114600345859
1630.75-1634.0,0.9940059897578442
1634.0-1637.25,0.9941547685824277
1637.25-1640.5,0.994337917898733
1640.5-1643.75,0.9936284155899018
1643.75-1647.0,0.9937885758897135
1647.0-1650.25,0.9942463378372938
1650.25-1653.5,0.9941891114016435
1653.5-1656.75,0.993994542678938
1656.75-1660.0,0.9941318870738829
1660.0-1663.25,0.9931137807105721
1663.25-1666.5,0.9933310247007681
1666.5-1669.75,0.9931252048776995
1669.75-1673.0,0.992942278407259
1673.0-1676.25,0.9927593819460934
1676.25-1679.5,0.9925079675724578
1679.5-1682.75,0.9919139922030829
1682.75-1686.0,0.9912974792976086
1686.0-1689.25,0.9907498152016306
1689.25-1692.5,0.9907954461698021
1692.5-1695.75,0.9904191318322493
1695.75-1699.0,0.9892680885727709
1699.0-1702.25,0.9883687563428136
1702.25-1705.5,0.9864251421468979
1705.5-1708.75,0.984518768994889
1708.75-1712.0,0.9826053608410685
1712.0-1715.25,0.9793527832612536
1715.25-1718.5,0.9760093990993071
1718.5-1721.75,0.9719178449878314
1721.75-1725.0,0.9640065036915249
1725.0-1728.25,0.9570486169747378
1728.25-1731.5,0.9475052122273828
1731.5-1734.75,0.9327788660310311
1734.75-1738.0,0.9192084329957809
1738.0-1741.25,0.9041414888638735
1741.25-1744.5,0.8828214924337052
1744.5-1747.75,0.859734105286097
1747.75-1751.0,0.842023088238938
1751.0-1754.25,0.8251400649887155
1754.25-1757.5,0.8076217065197562
1757.5-1760.75,0.7996758856546887
1760.75-1764.0,0.7974877128402422
1764.0-1767.25,0.8023913838219753
1767.25-1770.5,0.8131749656294295
1770.5-1773.75,0.8297953065281075
1773.75-1777.0,0.8548725030086151
1777.0-1780.25,0.8746493948532894
1780.25-1783.5,0.894676155594806
1783.5-1786.75,0.9192576191821247
1786.75-1790.0,0.9353066022410242
1790.0-1793.25,0.9486655597923082
1793.25-1796.5,0.9624447942242307
1796.5-1799.75,0.9726357079211312
1799.75-1803.0,0.9787099419505597
1803.0-1806.25,0.9824020009050509
1806.25-1809.5,0.9863344521926706
1809.5-1812.75,0.9886532537458526
1812.75-1816.0,0.9903051447325147
1816.0-1819.25,0.991411653418666
1819.25-1822.5,0.9923251534773572
1822.5-1825.75,0.9929994429455263
1825.75-1829.0,0.9936741725523339
1829.0-1832.25,0.9939487685926034
1832.25-1835.5,0.9946356054929899
1835.5-1838.75,0.9946928593432207
1838.75-1842.0,0.9946585038689839
1842.0-1845.25,0.9950937628778341
1845.25-1848.5,0.9951395825715446
1848.5-1851.75,0.9951624943967233
1851.75-1855.0,0.9951281471036804
1855.0-1858.25,0.9949448546070905
1858.25-1861.5,0.9951624943967233
1861.5-1864.75,0.994933376143479
1864.75-1868.0,0.9950250384799151
1868.0-1871.25,0.9954833496505802
1871.25-1874.5,0.9956438144849814
1874.5-1877.75,0.9955062802106086
1877.75-1881.0,0.9957240862312569
1881.0-1884.25,0.9961941796477285
1884.25-1887.5,0.9960565598423199
1887.5-1890.75,0.9957699209579898
1890.75-1894.0,0.996033625056503
1894.0-1897.25,0.9963203510748591
1897.25-1900.5,0.9960680385894856
1900.5-1903.75,0.9957584488139952
1903.75-1907.0,0.9959075011600378
1907.0-1910.25,0.9964235977544199
1910.25-1913.5,0.9963547601193828
1913.5-1916.75,0.9957011712427829
1916.75-1920.0,0.995586557759659
1920.0-1923.25,0.9960106910628099
1923.25-1926.5,0.9959648238675236
1926.5-1929.75,0.9960221658488495
1929.75-1933.0,0.9961712427494545
1933.0-1936.25,0.9961253673684144
1936.25-1939.5,0.9954489664779427
1939.5-1942.75,0.9955521231215814
1942.75-1946.0,0.9961253673684144
1946.0-1949.25,0.995403140191532
1949.25-1952.5,0.995632370847393
1952.5-1955.75,0.9958501657800712
1955.75-1959.0,0.9958501700039882
1959.0-1962.25,0.9959648238675236
1962.25-1965.5,0.996033625056503
1965.5-1968.75,0.9955062875999106
1968.75-1972.0,0.9957240624747329
1972.0-1975.25,0.9956667402949749
1975.25-1978.5,0.995403128580975
1978.5-1981.75,0.99532290856696
1981.75-1985.0,0.9953229109416553
1985.0-1988.25,0.9952541564708413
1988.25-1991.5,0.9951739533431472
1991.5-1994.75,0.9947272158722462
1994.75-1998.0,0.9946585038689839
1998.0-2001.25,0.9943837099064682
2001.25-2004.5,0.9946470525716044
2004.5-2007.75,0.9941318775864683
2007.75-2011.0,0.9940861037639522
2011.0-2014.25,0.9941204355144629
2014.25-2017.5,0.9939716553722739
2017.5-2020.75,0.993582668636309
2020.75-2024.0,0.9934682745176542
2024.0-2027.25,0.9934911436491761
2027.25-2030.5,0.9936398676717109
2030.5-2033.75,0.9939487728084557
2033.75-2037.0,0.9939487685926034
2037.0-2040.25,0.9944638492149948
2040.25-2043.5,0.9947043106405886
2043.5-2046.75,0.9945897979303913
2046.75-2050.0,0.9949104672196242
2050.0-2053.25,0.9951854186212536
2053.25-2056.5,0.9951968815251448
2056.5-2059.75,0.995597964448622
2059.75-2063.0,0.9952426988435037
2063.0-2066.25,0.9951968672787774
2066.25-2069.5,0.9953916654124694
2069.5-2072.75,0.9953000001724557
2072.75-2076.0,0.9957355251157898
2076.0-2079.25,0.9957813772635725
2079.25-2082.5,0.9956094321043647
2082.5-2085.75,0.9957699130387838
2085.75-2089.0,0.9955750402222323
2089.0-2092.25,0.9962515380032686
2092.25-2095.5,0.9959189719851158
2095.5-2098.75,0.9956438155407417
2098.75-2102.0,0.9956438144849814
2102.0-2105.25,0.9960795046622379
2105.25-2108.5,0.9958157709938502
2108.5-2111.75,0.9959877570691168
2111.75-2115.0,0.9962400581978371
2115.0-2118.25,0.9961597729799179
2118.25-2121.5,0.9960565598423199
2121.5-2124.75,0.9963433083103945
2124.75-2128.0,0.9965842080737706
2128.0-2131.25,0.9968827934809219
2131.25-2134.5,0.9971585117438984
2134.5-2137.75,0.9969674976383811
2137.75-2141.0,0.9969174547361299
2141.0-2144.25,0.9965727375122069
2144.25-2147.5,0.9964924213896935
2147.5-2150.75,0.9966301011515588
2150.75-2154.0,0.9968708655736239
2154.0-2157.25,0.9963662423030659
2157.25-2160.5,0.9967580458962639
2160.5-2163.75,0.9970395821389053
2163.75-2167.0,0.9968961109526673
2167.0-2170.25,0.9971308513575112
2170.25-2173.5,0.9968880729320592
2173.5-2176.75,0.9970010220862244
2176.75-2180.0,0.9970155948754078
2180.0-2183.25,0.9973681607385833
2183.25-2186.5,0.9971792966548192
2186.5-2189.75,0.9969942417703211
2189.75-2193.0,0.9972400228723082
2193.0-2196.25,0.9974318923147079
2196.25-2199.5,0.9975022912866924
2199.5-2202.75,0.9973449661051957
2202.75-2206.0,0.9970309827666362
2206.0-2209.25,0.9972229162942141
2209.25-2212.5,0.9970352201883368
2212.5-2215.75,0.9973070793792509
2215.75-2219.0,0.9977808177390142
2219.0-2222.25,0.9974021511222148
2222.25-2225.5,0.9974887355919303
2225.5-2228.75,0.9971403735267383
2228.75-2232.0,0.9974218043214951
2232.0-2235.25,0.9976881179897397
2235.25-2238.5,0.9975741806673379
2238.5-2241.75,0.9975895707136206
2241.75-2245.0,0.9974611743403891
2245.0-2248.25,0.9974284482494991
2248.25-2251.5,0.997331991146239
2251.5-2254.75,0.9970586371993648
2254.75-2258.0,0.9973233885841728
2258.0-2261.25,0.9974727736564798
2261.25-2264.5,0.9975036649211567
2264.5-2267.75,0.9971740084446363
2267.75-2271.0,0.9975212411277925
2271.0-2274.25,0.9968619054918776
2274.25-2277.5,0.9967741192150847
2277.5-2280.75,0.9967910332765804
2280.75-2284.0,0.9975512133747819
