bin_range,mean_transmittance
447.75-451.0,0.42951367935125495
451.0-454.25,0.7685090745281079
457.5-460.75,0.9153791160982325
460.75-464.0,0.8436513387271455
464.0-467.25,1.0
467.25-470.5,0.9674265456129979
473.75-477.0,0.9708877019573343
477.0-480.25,0.9046446101111255
480.25-483.5,0.8844127604037013
483.5-486.75,0.944869869058783
490.0-493.25,0.8675389850137482
493.25-496.5,0.9298566471392171
496.5-499.75,0.8938424990868324
499.75-503.0,0.9199474077935733
503.0-506.25,0.9222400959883451
509.5-512.75,0.9421130074518144
512.75-516.0,0.9277458065586225
516.0-519.25,0.9259403288930806
519.25-522.5,0.9261407638851149
525.75-529.0,0.8599674234831574
529.0-532.25,0.8747984401956489
532.25-535.5,0.8588513447745298
535.5-538.75,0.8617375150137181
542.0-545.25,0.8641656511810923
545.25-548.5,0.8698893222858698
548.5-551.75,0.9052322128408484
551.75-555.0,0.9181571065208517
555.0-558.25,0.8505267946485919
561.5-564.75,0.8400071834238949
564.75-568.0,0.8454793405609565
568.0-571.25,0.8455708445541391
571.25-574.5,0.8785935284258715
577.75-581.0,0.8769786083657531
581.0-584.25,0.8693246612706282
584.25-587.5,0.8410987741144349
587.5-590.75,0.8477699138276984
594.0-597.25,0.8496068396831888
597.25-600.5,0.8714911877170688
600.5-603.75,0.8839343274822278
603.75-607.0,0.9092577260829887
607.0-610.25,0.9060162769010442
613.5-616.75,0.8891151286439392
616.75-620.0,0.8835517674975705
620.0-623.25,0.8749878046859091
623.25-626.5,0.8758404522844978
629.75-633.0,0.8688543904242297
633.0-636.25,0.8883456907921926
636.25-639.5,0.8904632488678859
639.5-642.75,0.9028840894736173
646.0-649.25,0.9144879768466677
649.25-652.5,0.9118197609621727
652.5-655.75,0.901322058707656
655.75-659.0,0.8959731599567594
659.0-662.25,0.8859454866120672
665.5-668.75,0.8650077529376154
668.75-672.0,0.849147235411731
672.0-675.25,0.8254086199278009
675.25-678.5,0.8110637662336647
681.75-685.0,0.7670964978579132
685.0-688.25,0.7081365324099208
688.25-691.5,0.5792125989452237
691.5-694.75,0.4352692629244516
698.0-701.25,0.33884415613920255
701.25-704.5,0.3498364038328275
704.5-707.75,0.4352221599810094
707.75-711.0,0.5767731036997791
711.0-714.25,0.6914009946767277
717.5-720.75,0.7439589965883706
720.75-724.0,0.7678440088326738
724.0-727.25,0.7499408315528366
727.25-730.5,0.7382645245638922
733.75-737.0,0.7085198140853457
737.0-740.25,0.6881910178729369
740.25-743.5,0.6652700925126915
743.5-746.75,0.6612504795484176
750.0-753.25,0.677329514008607
753.25-756.5,0.713521394994975
756.5-759.75,0.7576087815624782
759.75-763.0,0.777291645788448
763.0-766.25,0.794127069282643
769.5-772.75,0.775527138588402
772.75-776.0,0.8123814535130072
