bin_range,mean_transmittance
447.75-451.0,0.9240082801437353
451.0-454.25,0.9169128602255939
457.5-460.75,0.8826184752576658
460.75-464.0,0.884789367332983
464.0-467.25,0.9003646366288285
467.25-470.5,0.9097177886465656
473.75-477.0,0.9040330356866473
477.0-480.25,0.9169905350232009
480.25-483.5,0.926987429727611
483.5-486.75,0.9324215149623434
490.0-493.25,0.9427463421043873
493.25-496.5,0.95036363723128
496.5-499.75,0.9446649282859806
499.75-503.0,0.9441049376710791
503.0-506.25,0.9548826337721672
509.5-512.75,0.95036363723128
512.75-516.0,0.9538316695965073
516.0-519.25,0.9505246611041452
519.25-522.5,0.9579613271802068
525.75-529.0,0.9583671566949546
529.0-532.25,0.9652926225128345
532.25-535.5,0.9707867720513884
535.5-538.75,0.9813701453469331
542.0-545.25,0.9876248685473924
545.25-548.5,0.9895509589484963
548.5-551.75,0.9891319243617173
551.75-555.0,0.9899701710545528
555.0-558.25,0.9920688970072614
561.5-564.75,0.9903056686038145
564.75-568.0,0.9945089937954603
568.0-571.25,0.9975464306472613
571.25-574.5,0.9938352648195808
577.75-581.0,0.9987301598853532
581.0-584.25,0.9964485097875783
584.25-587.5,0.9931619922606221
587.5-590.75,0.9902217835587237
594.0-597.25,0.9914808056586515
597.25-600.5,0.9888805887876305
600.5-603.75,0.9882106727682601
603.75-607.0,0.9902217835587237
607.0-610.25,0.9866214405384636
613.5-616.75,0.9832840376324351
616.75-620.0,0.9848678940331201
620.0-623.25,0.981203896086935
623.25-626.5,0.9831174641490259
629.75-633.0,0.9822850199127376
633.0-636.25,0.9851182097338764
636.25-639.5,0.9852851222115296
639.5-642.75,0.9765603337730978
646.0-649.25,0.9720210834153917
649.25-652.5,0.9649655989286622
652.5-655.75,0.9493980666764723
655.75-659.0,0.9360619242284324
659.0-662.25,0.9111831458447096
665.5-668.75,0.8903531119930769
668.75-672.0,0.8491750588440471
672.0-675.25,0.8226936477333454
675.25-678.5,0.8142352237613089
681.75-685.0,0.7624328887244712
685.0-688.25,0.679870355542987
688.25-691.5,0.6482072706354081
691.5-694.75,0.7043152922614897
698.0-701.25,0.6813116732729295
701.25-704.5,0.7034209244500168
704.5-707.75,0.6897317769011854
707.75-711.0,0.6743068507542219
711.0-714.25,0.6659622148367444
717.5-720.75,0.6501870301586672
720.75-724.0,0.6266114089775194
724.0-727.25,0.5858518855140066
727.25-730.5,0.4663137977761036
733.75-737.0,0.4286570787827458
737.0-740.25,0.5584255209123299
740.25-743.5,0.5863483697477355
743.5-746.75,0.6456316542876194
750.0-753.25,0.7256941714879755
753.25-756.5,0.8002854664883262
