bin_range,mean_transmittance
548.5-551.75,0.9967923886132384
551.75-555.0,0.9963639369281158
555.0-558.25,0.9980897763110985
558.25-561.5,0.995790676557069
561.5-564.75,0.9978052852203718
564.75-568.0,0.9978310293994703
568.0-571.25,0.9990335580248579
571.25-574.5,0.9993117640003117
574.5-577.75,0.9981546074858929
577.75-581.0,0.9983466192043806
581.0-584.25,0.9985973287914516
584.25-587.5,0.9974791701404959
587.5-590.75,0.99664479091723
590.75-594.0,0.9964098222396232
594.0-597.25,0.9962492371193287
597.25-600.5,0.9944846092265487
600.5-603.75,0.9938892654317039
603.75-607.0,0.99203780532258
607.0-610.25,0.990279998574636
610.25-613.5,0.9891519585004656
613.5-616.75,0.988411978617659
616.75-620.0,0.9882526876992628
620.0-623.25,0.9880592782816566
623.25-626.5,0.9879114068240752
626.5-629.75,0.9879910609228477
629.75-633.0,0.9886965074641649
633.0-636.25,0.9889811180853745
636.25-639.5,0.9893113770580351
639.5-642.75,0.989311374435421
642.75-646.0,0.9894594484904318
646.0-649.25,0.9897670719816518
649.25-652.5,0.9901546783083943
652.5-655.75,0.9909642792714215
655.75-659.0,0.9930430820105569
659.0-662.25,0.9926885212393705
662.25-665.5,0.9935918033190619
665.5-668.75,0.993408793538044
668.75-672.0,0.9943585697098429
672.0-675.25,0.9929058830385198
675.25-678.5,0.9916262163283238
678.5-681.75,0.9902914307032109
681.75-685.0,0.989482234259257
685.0-688.25,0.9894594484904318
688.25-691.5,0.9891063874905023
691.5-694.75,0.9901318274460353
694.75-698.0,0.9893911014137968
698.0-701.25,0.9900521650523196
701.25-704.5,0.9919345155725203
704.5-707.75,0.9916490496286364
707.75-711.0,0.9920944278220523
711.0-714.25,0.9907019283340229
714.25-717.5,0.989710094834875
717.5-720.75,0.9872749846299989
720.75-724.0,0.9833167786317025
724.0-727.25,0.9769643548877774
727.25-730.5,0.9704831514345672
730.5-733.75,0.9619339940904452
733.75-737.0,0.9449197156595484
737.0-740.25,0.9261642218792772
740.25-743.5,0.9002364080093377
743.5-746.75,0.8657622264964243
746.75-750.0,0.8482971345355247
750.0-753.25,0.8350158945987538
753.25-756.5,0.8167793370387644
756.5-759.75,0.806024049260004
759.75-763.0,0.8104517755522408
763.0-766.25,0.8273983136537837
766.25-769.5,0.8408102550872134
769.5-772.75,0.8514060060485273
772.75-776.0,0.8643901292530338
776.0-779.25,0.8709595790297584
779.25-782.5,0.8723847636715591
782.5-785.75,0.8665923328833692
785.75-789.0,0.8583472581662068
789.0-792.25,0.8608708452524289
792.25-795.5,0.8637999971554682
795.5-798.75,0.868518344252766
798.75-802.0,0.8771785436222794
802.0-805.25,0.8919388501185972
805.25-808.5,0.910874400097851
808.5-811.75,0.9238851785807415
811.75-815.0,0.9366292602642093
815.0-818.25,0.9515146316760721
818.25-821.5,0.9608553220869805
821.5-824.75,0.9686783716613271
824.75-828.0,0.9768960960733888
828.0-831.25,0.9805460623562656
831.25-834.5,0.9839050481893051
834.5-837.75,0.9860139251513127
837.75-841.0,0.9874792988377563
841.0-844.25,0.9892090567915085
844.25-847.5,0.9910556495011148
847.5-850.75,0.9918317360113112
850.75-854.0,0.9913750847217311
854.0-857.25,0.991306605584994
857.25-860.5,0.9927343825570083
860.5-863.75,0.9931572104896971
863.75-867.0,0.9925742550635621
867.0-870.25,0.9924942893403337
870.25-873.5,0.9936146816158061
873.5-876.75,0.993809242373236
876.75-880.0,0.9929628570092223
880.0-883.25,0.9931800790428588
883.25-886.5,0.9938206640022533
886.5-889.75,0.9928716428465101
889.75-893.0,0.9944844573740732
893.0-896.25,0.9936947613176651
896.25-899.5,0.9939350536409287
899.5-902.75,0.9937519640399662
902.75-906.0,0.9941181456137121
906.0-909.25,0.9938664068960015
909.25-912.5,0.9934088064420769
912.5-915.75,0.9923342931718703
915.75-919.0,0.9926428078224502
919.0-922.25,0.9901319502861607
922.25-925.5,0.9889355748704589
925.5-928.75,0.9859120308682552
928.75-932.0,0.9833272442096377
932.0-935.25,0.9813592039973357
935.25-938.5,0.9787644036231706
938.5-941.75,0.9749746905605519
941.75-945.0,0.9703937707492633
945.0-948.25,0.9665812672043028
948.25-951.5,0.9607351354632641
951.5-954.75,0.9545045434936286
954.75-958.0,0.9464969041803097
958.0-961.25,0.9373891359249598
961.25-964.5,0.9252949512809632
964.5-967.75,0.9176519672940695
967.75-971.0,0.9141617366339416
971.0-974.25,0.9182038900942001
974.25-977.5,0.9226096653330544
977.5-980.75,0.9285525899973308
980.75-984.0,0.9442235810906877
984.0-987.25,0.9506004159695068
987.25-990.5,0.952353109522419
990.5-993.75,0.9481217172547225
993.75-997.0,0.941820198089391
997.0-1000.25,0.931294800067415
1000.25-1003.5,0.9119524364464252
1003.5-1006.75,0.8939392372967677
1006.75-1010.0,0.8760774787034631
1010.0-1013.25,0.8566463449744393
1013.25-1016.5,0.8514085360270748
1016.5-1019.75,0.8530968448131457
1019.75-1023.0,0.8620889314292229
1023.0-1026.25,0.878483019829947
1026.25-1029.5,0.8963301394713763
1029.5-1032.75,0.9213884843755098
1032.75-1036.0,0.9518669963595894
1036.0-1039.25,0.9662911456133579
1039.25-1042.5,0.9741346595629986
1042.5-1045.75,0.9789447557800646
1045.75-1049.0,0.9800043422737602
1049.0-1052.25,0.9781671152242798
1052.25-1055.5,0.9761082875338407
1055.5-1058.75,0.9767603009353215
1058.75-1062.0,0.9765466768619953
1062.0-1065.25,0.9769741060266419
1065.25-1068.5,0.9793276130177978
1068.5-1071.75,0.9825804000400706
1071.75-1075.0,0.9857535465739429
1075.0-1078.25,0.9901431789882562
1078.25-1081.5,0.9898584470212226
1081.5-1084.75,0.9891406305151866
1084.75-1088.0,0.9906106697599527
1088.0-1091.25,0.9910327350230862
1091.25-1094.5,0.992094537229711
1094.5-1097.75,0.9931800814124416
1097.75-1101.0,0.9943699697103016
1101.0-1104.25,0.9939581930582633
1104.25-1107.5,0.9940952849763319
1107.5-1110.75,0.9935002940829051
1110.75-1114.0,0.9918774244348219
1114.0-1117.25,0.9919573522902873
1117.25-1120.5,0.9914892275667779
1120.5-1123.75,0.9931345488705905
1123.75-1127.0,0.9942784336137487
1127.0-1130.25,0.9950112704303833
1130.25-1133.5,0.9956759149899597
1133.5-1136.75,0.9937405310824581
1136.75-1140.0,0.9935460475157494
1140.0-1143.25,0.9929056977356886
1143.25-1146.5,0.9933974282580466
1146.5-1149.75,0.9933058845229762
1149.75-1153.0,0.9929285539169809
1153.0-1156.25,0.9919005369851064
1156.25-1159.5,0.9904855249259921
1159.5-1162.75,0.9910099159137785
1162.75-1166.0,0.9879916680335139
1166.0-1169.25,0.9863431196586296
1169.25-1172.5,0.9855711904419888
1172.5-1175.75,0.9806494807432097
1175.75-1179.0,0.9719959538961713
1179.0-1182.25,0.9654237977553045
1182.25-1185.5,0.9580543109884636
1185.5-1188.75,0.947021475995401
1188.75-1192.0,0.9359184312104292
1192.0-1195.25,0.924752552769105
1195.25-1198.5,0.9140891044251422
1198.5-1201.75,0.9123006829970989
1201.75-1205.0,0.9108211657491887
1205.0-1208.25,0.9109890606426647
1208.25-1211.5,0.9160392751915378
1211.5-1214.75,0.9237788184914457
1214.75-1218.0,0.9340067309721751
1218.0-1221.25,0.9439715640832729
1221.25-1224.5,0.9486980327173313
1224.5-1227.75,0.9543629174043813
1227.75-1231.0,0.9609909407323365
1231.0-1234.25,0.9676493294552008
1234.25-1237.5,0.9712546107781341
1237.5-1240.75,0.9733707944853227
1240.75-1244.0,0.9753219538355785
1244.0-1247.25,0.9745025952067634
1247.25-1250.5,0.9729223188924283
1250.5-1253.75,0.9710196084584674
1253.75-1257.0,0.9688202289281868
1257.0-1260.25,0.9635932846701081
1260.25-1263.5,0.9587228981524065
1263.5-1266.75,0.9562203896640799
1266.75-1270.0,0.9538455808293808
1270.0-1273.25,0.9536368356378306
1273.25-1276.5,0.9552520975748523
1276.5-1279.75,0.958436337304261
1279.75-1283.0,0.9633043569211488
1283.0-1286.25,0.9682511021249806
1286.25-1289.5,0.9730683388620691
1289.5-1292.75,0.9759399155839836
1292.75-1296.0,0.9766478537230097
1296.0-1299.25,0.9754119632420746
1299.25-1302.5,0.9712999525536765
1302.5-1305.75,0.9668030236904172
1305.75-1309.0,0.9593119554659348
1309.0-1312.25,0.9466426726643584
1312.25-1315.5,0.9358753315662832
1315.5-1318.75,0.9270105987318779
1318.75-1322.0,0.9195032083753467
1322.0-1325.25,0.9187092261963926
1325.25-1328.5,0.9215268637307652
1328.5-1331.75,0.9273302593649699
1331.75-1335.0,0.940073416303787
1335.0-1338.25,0.9514325385346286
1338.25-1341.5,0.9605937171903247
1341.5-1344.75,0.9686980564634754
1344.75-1348.0,0.9716458497902524
1348.0-1351.25,0.9730788336298956
