bin_range,mean_transmittance
447.75-451.0,0.98971093346738
451.0-454.25,0.9917102089301908
457.5-460.75,0.98971093346738
460.75-464.0,0.9874665658912148
464.0-467.25,0.9907100668759903
467.25-470.5,0.9902103741545868
473.75-477.0,0.9907100668759903
477.0-480.25,0.9938388644639877
480.25-483.5,0.9945912450284535
483.5-486.75,0.9950931484813804
490.0-493.25,0.9947166971539545
493.25-496.5,0.9934628876417716
496.5-499.75,0.9933375936447792
499.75-503.0,0.9821256011937148
503.0-506.25,0.984233683854394
509.5-512.75,0.9813826505414786
512.75-516.0,0.9808876623670537
516.0-519.25,0.9873420281410127
519.25-522.5,0.9863462914073062
525.75-529.0,0.9954697422771117
529.0-532.25,0.9949676488784222
532.25-535.5,0.9957208839832821
535.5-538.75,0.9923358103693058
542.0-545.25,0.9904601890030666
545.25-548.5,0.9875911193499064
548.5-551.75,0.982497287410832
551.75-555.0,0.9757053357888189
555.0-558.25,0.9744754895073604
561.5-564.75,0.974352590171542
564.75-568.0,0.976443988459329
568.0-571.25,0.9777996376762847
571.25-574.5,0.9826212140727856
577.75-581.0,0.9922106585175499
581.0-584.25,0.9922106585175499
584.25-587.5,0.9973548501681608
587.5-590.75,0.9991175048207406
594.0-597.25,0.9947166971539545
597.25-600.5,0.9952186639141505
600.5-603.75,0.9923358103693058
603.75-607.0,0.9944658087247794
607.0-610.25,0.9943403882409372
613.5-616.75,0.9954697422771117
616.75-620.0,0.9967260845597308
620.0-623.25,0.9944658087247794
623.25-626.5,0.9963490154801323
629.75-633.0,0.9954697422771117
633.0-636.25,0.9944658087247794
636.25-639.5,0.9958464785950647
639.5-642.75,0.9955953052112967
646.0-649.25,0.9954697422771117
649.25-652.5,0.9955953052112967
652.5-655.75,0.9947166971539545
655.75-659.0,0.9945912450284535
659.0-662.25,0.9909600077892587
665.5-668.75,0.9889622447226296
668.75-672.0,0.9802692782205022
672.0-675.25,0.9752132111291134
675.25-678.5,0.9681052337421111
681.75-685.0,0.9603220569998178
685.0-688.25,0.9582651894995092
688.25-691.5,0.9520009022867719
691.5-694.75,0.9639625991305368
698.0-701.25,0.9665191871960177
701.25-704.5,0.9737383259514584
704.5-707.75,0.9877156885190682
707.75-711.0,0.9909600077892587
711.0-714.25,0.9870929997581495
717.5-720.75,0.9827451563661492
720.75-724.0,0.9637194675303818
724.0-727.25,0.9354562824034152
727.25-730.5,0.896415191725815
733.75-737.0,0.8741959376278519
737.0-740.25,0.8736448154866031
740.25-743.5,0.8746370856490349
743.5-746.75,0.8819482523957792
750.0-753.25,0.9280526346570934
753.25-756.5,0.9776763191040607
756.5-759.75,0.9949676488784222
759.75-763.0,0.9945912450284535
763.0-766.25,0.9950931484813804
769.5-772.75,0.9955953052112967
772.75-776.0,0.9948421651032788
776.0-779.25,0.9937135230493823
779.25-782.5,0.9925861614326547
785.75-789.0,0.9929618064571376
789.0-792.25,0.9912100117587755
792.25-795.5,0.984978792866632
795.5-798.75,0.9812588800852342
802.0-805.25,0.9690825557554119
805.25-808.5,0.9480467461616061
808.5-811.75,0.925831310475409
811.75-815.0,0.9139968773943447
815.0-818.25,0.9149195759163977
821.5-824.75,0.9228002170529589
824.75-828.0,0.9236153031054397
828.0-831.25,0.9577818612722336
831.25-834.5,0.9820017370376877
837.75-841.0,0.9859731490826217
841.0-844.25,0.978663303323586
844.25-847.5,0.9701832223970083
847.5-850.75,0.9617766210545495
854.0-857.25,0.9520009022867719
857.25-860.5,0.9491235207067433
860.5-863.75,0.9380555731200231
863.75-867.0,0.9468517626736116
867.0-870.25,0.9496024796506091
873.5-876.75,0.9508009347077523
876.75-880.0,0.9509208633706919
880.0-883.25,0.9358103065796126
883.25-886.5,0.9248976074436526
889.75-893.0,0.9380555731200231
893.0-896.25,0.9387657232327226
896.25-899.5,0.9648140428722534
899.5-902.75,0.9822494809732675
906.0-909.25,0.9894613075968725
909.25-912.5,0.9925861614326547
912.5-915.75,0.9917102089301908
915.75-919.0,0.9912100117587755
919.0-922.25,0.9917102089301908
925.5-928.75,0.9907100668759903
928.75-932.0,0.9917102089301908
932.0-935.25,0.9907100668759903
935.25-938.5,0.9942149835749317
941.75-945.0,0.9930870530544549
945.0-948.25,0.9928365756557264
948.25-951.5,0.9953441951787285
951.5-954.75,0.9933375936447792
958.0-961.25,0.9938388644639877
961.25-964.5,0.9930870530544549
964.5-967.75,0.9912100117587755
967.75-971.0,0.9904601890030666
971.0-974.25,0.9834891384963627
977.5-980.75,0.9739839851555081
980.75-984.0,0.9586278457247892
984.0-987.25,0.9439899441455085
987.25-990.5,0.9378189758155918
993.75-997.0,0.9346307467437862
997.0-1000.25,0.9348665397070559
1000.25-1003.5,0.9437518500681483
1003.5-1006.75,0.95320238429656
1010.0-1013.25,0.9673728891072005
1013.25-1016.5,0.9673728891072005
1016.5-1019.75,0.9677389921486618
1019.75-1023.0,0.9701832223970083
