bin_range,mean_transmittance
447.75-451.0,1.0
451.0-454.25,0.9844089668969181
457.5-460.75,0.9659057001504608
460.75-464.0,0.969061014107058
464.0-467.25,0.9679124363858754
467.25-470.5,0.9644748648674308
473.75-477.0,0.9777189034075279
477.0-480.25,0.958488465669574
480.25-483.5,0.9477502267417361
483.5-486.75,0.9693483714374903
490.0-493.25,0.9661921218302152
493.25-496.5,0.9820768121014926
496.5-499.75,0.991144807295537
499.75-503.0,0.9934984960160241
503.0-506.25,0.9879175873393717
509.5-512.75,0.98821053624192
512.75-516.0,0.9893832007961675
516.0-519.25,0.977429064684655
519.25-522.5,0.9730917800993396
525.75-529.0,0.9722266354944559
529.0-532.25,0.970786436753574
532.25-535.5,0.9739576945609213
535.5-538.75,0.970786436753574
542.0-545.25,0.9748243795642654
545.25-548.5,0.9722266354944559
548.5-551.75,0.9713622600618155
551.75-555.0,0.9719384249204426
555.0-558.25,0.9719384249204426
561.5-564.75,0.9702109547932481
564.75-568.0,0.9702109547932481
568.0-571.25,0.9797501823938846
571.25-574.5,0.9849928704276233
577.75-581.0,0.9800407094017869
581.0-584.25,0.9785889353563497
584.25-587.5,0.9800407094017869
587.5-590.75,0.977429064684655
594.0-597.25,0.9768496449761295
597.25-600.5,0.9759811593744447
600.5-603.75,0.976270568747464
603.75-607.0,0.9765600639395428
607.0-610.25,0.9771393118826791
613.5-616.75,0.9794597415109166
616.75-620.0,0.9777189034075279
620.0-623.25,0.976270568747464
623.25-626.5,0.9780088280767762
629.75-633.0,0.9803313225601629
633.0-636.25,0.9780088280767762
636.25-639.5,0.9780088280767762
639.5-642.75,0.976270568747464
646.0-649.25,0.9794597415109166
649.25-652.5,0.9800407094017869
652.5-655.75,0.9814946372094445
655.75-659.0,0.9826593323113779
659.0-662.25,0.9838254095040824
665.5-668.75,0.9794597415109166
668.75-672.0,0.9823680290289072
672.0-675.25,0.9844089668969181
675.25-678.5,0.9835337605452387
681.75-685.0,0.980622021894559
685.0-688.25,0.9835337605452387
688.25-691.5,0.979169386727353
691.5-694.75,0.977429064684655
698.0-701.25,0.9661921218302152
701.25-704.5,0.9624752556189923
704.5-707.75,0.9596258603927876
707.75-711.0,0.9659057001504608
711.0-714.25,0.9647608622591357
717.5-720.75,0.9656193633786425
720.75-724.0,0.9670518965689081
724.0-727.25,0.9780088280767762
727.25-730.5,0.9809128074305291
733.75-737.0,0.9873319500372025
737.0-740.25,0.9876247252797141
740.25-743.5,0.9902636123247983
743.5-746.75,0.9908509885464798
750.0-753.25,0.9873319500372025
753.25-756.5,0.9893832007961675
756.5-759.75,0.9879175873393717
759.75-763.0,0.9820768121014926
763.0-766.25,0.9751134459153765
769.5-772.75,0.9739576945609213
772.75-776.0,0.9759811593744447
776.0-779.25,0.9653331114895898
779.25-782.5,0.970786436753574
785.75-789.0,0.961334483655514
789.0-792.25,0.9604797920847572
792.25-795.5,0.9650469444581392
795.5-798.75,0.9647608622591357
802.0-805.25,0.9659057001504608
805.25-808.5,0.9739576945609213
808.5-811.75,0.979169386727353
811.75-815.0,0.9820768121014926
815.0-818.25,0.9820768121014926
821.5-824.75,0.9826593323113779
824.75-828.0,0.9893832007961675
828.0-831.25,0.9899700548005411
831.25-834.5,0.9867466599006821
837.75-841.0,0.9873319500372025
841.0-844.25,0.9858693751813383
844.25-847.5,0.9870392615861016
847.5-850.75,0.9823680290289072
854.0-857.25,0.9800407094017869
857.25-860.5,0.9812036791936345
860.5-863.75,0.966478628443083
863.75-867.0,0.9508462324049599
867.0-870.25,0.9410302514806811
873.5-876.75,0.918972562555018
876.75-880.0,0.893714538753023
880.0-883.25,0.8571231794053734
883.25-886.5,0.815717574104399
889.75-893.0,0.7648887053410763
893.0-896.25,0.7054170444790762
896.25-899.5,0.648451138364984
899.5-902.75,0.6100312441937263
906.0-909.25,0.5634347062626598
909.25-912.5,0.5335206125050681
912.5-915.75,0.565946058959581
915.75-919.0,0.6173089861130434
919.0-922.25,0.6679647694023025
925.5-928.75,0.7401258195675601
928.75-932.0,0.8113758647448066
932.0-935.25,0.8681205742132393
935.25-938.5,0.900096628575763
941.75-945.0,0.9108348834234792
945.0-948.25,0.9046448309113991
948.25-951.5,0.8860631922436659
951.5-954.75,0.8533197451838319
958.0-961.25,0.8108948813322592
961.25-964.5,0.7633028905262583
964.5-967.75,0.7129866809052543
967.75-971.0,0.6693525126432123
971.0-974.25,0.6457651072529845
977.5-980.75,0.622455004513116
980.75-984.0,0.6195091925321435
984.0-987.25,0.646531407372112
987.25-990.5,0.6699481419892278
993.75-997.0,0.6868426877004628
997.0-1000.25,0.7159523171495219
1000.25-1003.5,0.7418834091553124
1003.5-1006.75,0.7724091805669611
1010.0-1013.25,0.7973060655036984
1013.25-1016.5,0.8212991398705418
1016.5-1019.75,0.8450114933338178
1019.75-1023.0,0.8632439672888852
1023.0-1026.25,0.871731482955619
1029.5-1032.75,0.8714730635481316
1032.75-1036.0,0.8614542362305366
1036.0-1039.25,0.8445105707289369
1039.25-1042.5,0.8340595204119805
1045.75-1049.0,0.819110514909098
1049.0-1052.25,0.8037142508949994
1052.25-1055.5,0.7928272541549539
