bin_range,mean_transmittance
548.5-551.75,0.9961689925561288
551.75-555.0,0.9966278063285864
555.0-558.25,0.9968904397796741
558.25-561.5,0.996455711315247
561.5-564.75,0.995618596703689
564.75-568.0,0.9955612891727627
568.0-571.25,0.9955154450479957
571.25-574.5,0.9951372888063621
574.5-577.75,0.9952060338845656
577.75-581.0,0.9937749095805697
581.0-584.25,0.9940151417055252
584.25-587.5,0.9932947078364227
587.5-590.75,0.9901319853927146
590.75-594.0,0.9868769375273954
594.0-597.25,0.9814172800645473
597.25-600.5,0.9728466619168391
600.5-603.75,0.9647682441457216
603.75-607.0,0.9517107951093549
607.0-610.25,0.9300002237301542
610.25-613.5,0.9240131184056126
613.5-616.75,0.9258337322094815
616.75-620.0,0.9242049086351294
620.0-623.25,0.9360100234499287
623.25-626.5,0.9566057785981615
626.5-629.75,0.968444081061423
629.75-633.0,0.9736278975515776
633.0-636.25,0.9728211410827159
636.25-639.5,0.9715452425630411
639.5-642.75,0.9706173166988354
642.75-646.0,0.9635694006910558
646.0-649.25,0.9611042656503459
649.25-652.5,0.9749758791568814
652.5-655.75,0.9792261439424848
655.75-659.0,0.9826262630564915
659.0-662.25,0.9877529937081466
662.25-665.5,0.9915123889629427
665.5-668.75,0.9934659803909791
668.75-672.0,0.9938664285663199
672.0-675.25,0.9954467034022934
675.25-678.5,0.9960083974020435
678.5-681.75,0.9958822877881985
681.75-685.0,0.995251881701612
685.0-688.25,0.9945875075417256
688.25-691.5,0.9942211683660365
691.5-694.75,0.9941753719836564
694.75-698.0,0.9934431052547713
698.0-701.25,0.9918660595179943
701.25-704.5,0.9899609889661353
704.5-707.75,0.9881502844580536
707.75-711.0,0.986014005854627
711.0-714.25,0.9834973704326417
714.25-717.5,0.9791359580348944
717.5-720.75,0.9779647326129939
720.75-724.0,0.9815060954309022
724.0-727.25,0.981031608583022
727.25-730.5,0.9816869098463898
730.5-733.75,0.9826029050328198
733.75-737.0,0.9846526655195804
737.0-740.25,0.9857641050501228
740.25-743.5,0.9863204355270867
743.5-746.75,0.9875475374740783
746.75-750.0,0.9877863034916016
750.0-753.25,0.9873087861159962
753.25-756.5,0.9854580220733327
756.5-759.75,0.9828856625102057
759.75-763.0,0.977741526860074
763.0-766.25,0.9667088512836899
766.25-769.5,0.9546913771508574
769.5-772.75,0.9394424825644403
772.75-776.0,0.9187728947693006
776.0-779.25,0.9087679455140559
779.25-782.5,0.9078269516145716
782.5-785.75,0.9126812736897472
785.75-789.0,0.9258013104938743
