bin_range,mean_transmittance
447.75-451.0,0.9510060504588196
451.0-454.25,0.9486203653099226
457.5-460.75,0.9440645173752833
460.75-464.0,0.9411051066407413
464.0-467.25,0.9320873029876475
467.25-470.5,0.9332586200908426
473.75-477.0,0.9268345418964874
477.0-480.25,0.9202620418424509
480.25-483.5,0.9187223569814994
483.5-486.75,0.9181456395249428
490.0-493.25,0.9225764086498722
493.25-496.5,0.9313072417551698
496.5-499.75,0.9309174559847296
499.75-503.0,0.9348226662444901
503.0-506.25,0.9305278333537349
509.5-512.75,0.9309174559847296
512.75-516.0,0.9305278333537349
516.0-519.25,0.922190277048922
519.25-522.5,0.922190277048922
525.75-529.0,0.9175692840961764
529.0-532.25,0.9245094931746413
532.25-535.5,0.9268345418964874
535.5-538.75,0.9297490772369913
542.0-545.25,0.9369775105002692
545.25-548.5,0.9326727776613015
548.5-551.75,0.93815497293307
551.75-555.0,0.9369775105002692
555.0-558.25,0.9446575153309972
561.5-564.75,0.9502101561799927
564.75-568.0,0.9545958324441653
568.0-571.25,0.9555953967069527
571.25-574.5,0.9596041312337457
577.75-581.0,0.9646387061245961
581.0-584.25,0.9632263685704107
584.25-587.5,0.9676721209065541
587.5-590.75,0.9715281437628537
594.0-597.25,0.9699026858965858
597.25-600.5,0.9684826412949128
600.5-603.75,0.9709182780773331
603.75-607.0,0.9638314027147296
607.0-610.25,0.9602068901317264
613.5-616.75,0.9555953967069527
616.75-620.0,0.964033165204791
620.0-623.25,0.9731563257305323
623.25-626.5,0.9780572619334591
629.75-633.0,0.9819546679610833
633.0-636.25,0.9868999137089653
636.25-639.5,0.9838062245120986
639.5-642.75,0.9786716118494053
646.0-649.25,0.9792863476587285
649.25-652.5,0.9792863476587285
652.5-655.75,0.984012168407511
655.75-659.0,0.9868999137089653
659.0-662.25,0.9920776962586858
665.5-668.75,0.9949891111761304
668.75-672.0,0.9805169779272253
672.0-675.25,0.9823658235950526
675.25-678.5,0.9970739228351924
681.75-685.0,0.9941564075979591
685.0-688.25,0.993324400907061
688.25-691.5,0.9956140965431534
691.5-694.75,0.9939483406148432
698.0-701.25,0.9947808699164922
701.25-704.5,0.9931165080546163
704.5-707.75,0.9939483406148432
707.75-711.0,0.9908325563282202
711.0-714.25,0.9897961335732289
717.5-720.75,0.988760794928888
720.75-724.0,0.9852487374272942
724.0-727.25,0.9796963860365133
727.25-730.5,0.9836003237186816
733.75-737.0,0.9891748003659483
737.0-740.25,0.9842181554139415
740.25-743.5,0.9833944660182393
743.5-746.75,0.980722233272151
750.0-753.25,0.9792863476587285
753.25-756.5,0.9805169779272253
