bin_range,mean_transmittance
548.5-551.75,0.9872383418736248
551.75-555.0,0.9876930549505638
555.0-558.25,0.9876249244028259
558.25-561.5,0.9869429140153473
561.5-564.75,0.987647571051782
564.75-568.0,0.9870905664546948
568.0-571.25,0.9871702319623084
571.25-574.5,0.9858072323024419
574.5-577.75,0.9860115451866113
577.75-581.0,0.9872612332627035
581.0-584.25,0.9875793491308837
584.25-587.5,0.9871815813469538
587.5-590.75,0.9862273170000295
590.75-594.0,0.9857618352470027
594.0-597.25,0.9853193251328682
597.25-600.5,0.9855349189478126
600.5-603.75,0.9853987340556872
603.75-607.0,0.9853194677497821
607.0-610.25,0.9859888730588154
610.25-613.5,0.9861479535864541
613.5-616.75,0.9869428384032595
616.75-620.0,0.9865453269870452
620.0-623.25,0.988318699897237
623.25-626.5,0.9863521600667192
626.5-629.75,0.9871590110674682
629.75-633.0,0.9884438585388682
633.0-636.25,0.9881480091605588
636.25-639.5,0.9888991483623857
639.5-642.75,0.9898902334668267
642.75-646.0,0.9905855762418905
646.0-649.25,0.9911103304935192
649.25-652.5,0.9920921239151983
652.5-655.75,0.9912016127632987
655.75-659.0,0.9912587530326867
659.0-662.25,0.9923777079361731
662.25-665.5,0.9922406232505339
665.5-668.75,0.9924576872872376
668.75-672.0,0.9917837773943352
672.0-675.25,0.9912130797057299
675.25-678.5,0.9909505886885296
678.5-681.75,0.9897422855600713
681.75-685.0,0.9883755651074393
685.0-688.25,0.9878067738618644
688.25-691.5,0.9847647317304983
691.5-694.75,0.9810406510864715
694.75-698.0,0.9796298276508463
698.0-701.25,0.9796977188377749
701.25-704.5,0.981142337769995
704.5-707.75,0.983222933866617
707.75-711.0,0.9848771148330335
711.0-714.25,0.9859320850504958
714.25-717.5,0.9860796585423042
717.5-720.75,0.9865338907682208
720.75-724.0,0.9866247957450598
724.0-727.25,0.9857958860438722
727.25-730.5,0.984990405082207
730.5-733.75,0.9844575714594432
733.75-737.0,0.9837778067247299
737.0-740.25,0.9844688976167555
740.25-743.5,0.9850245154030949
743.5-746.75,0.9867724769758464
746.75-750.0,0.9871928472489963
750.0-753.25,0.9888197260409557
753.25-756.5,0.9911332843381389
756.5-759.75,0.9920007488540407
759.75-763.0,0.9930864114226059
763.0-766.25,0.9948602089583058
766.25-769.5,0.995203741285332
769.5-772.75,0.9952037732079688
772.75-776.0,0.9958570560469282
776.0-779.25,0.9953641621043176
779.25-782.5,0.9957653326388736
782.5-785.75,0.9954214631698128
785.75-789.0,0.9965217265937466
789.0-792.25,0.9965860414737054
792.25-795.5,0.9963111855069273
795.5-798.75,0.9972584474727858
798.75-802.0,0.9976660645203203
802.0-805.25,0.997611282581001
805.25-808.5,0.9969798140861366
808.5-811.75,0.997159198851406
811.75-815.0,0.9973849354478079
815.0-818.25,0.9963751024981069
818.25-821.5,0.9958914411708649
821.5-824.75,0.9971152308160343
824.75-828.0,0.9962650794153868
828.0-831.25,0.9961437168447921
831.25-834.5,0.9972246697762863
834.5-837.75,0.9978403081958662
837.75-841.0,0.9964366661265298
841.0-844.25,0.9960978440516692
844.25-847.5,0.9955933819364569
847.5-850.75,0.9962487892783607
850.75-854.0,0.9961666541655957
854.0-857.25,0.9968689139972966
857.25-860.5,0.9976464235597052
860.5-863.75,0.9966762282138203
863.75-867.0,0.9966112960836505
867.0-870.25,0.9965430461477023
870.25-873.5,0.9979293596389682
873.5-876.75,0.9977183361691055
876.75-880.0,0.9970378605117957
880.0-883.25,0.9970602442693084
883.25-886.5,0.9970061080566905
886.5-889.75,0.9972999869425982
889.75-893.0,0.9961437168447921
893.0-896.25,0.9961405180891381
