bin_range,mean_transmittance
548.5-551.75,0.9911400723412531
551.75-555.0,0.9912655199530164
555.0-558.25,0.9919850207520406
558.25-561.5,0.9902740705590332
561.5-564.75,0.9903073445985892
564.75-568.0,0.9917906596392108
568.0-571.25,0.9905810210021817
571.25-574.5,0.9919733392390814
574.5-577.75,0.992715985353452
577.75-581.0,0.9930474553453437
581.0-584.25,0.9919048185150231
584.25-587.5,0.9906609594175446
587.5-590.75,0.9905240015946384
590.75-594.0,0.9903985594762914
594.0-597.25,0.9895551517735025
597.25-600.5,0.9909574576648063
600.5-603.75,0.9908091304067702
603.75-607.0,0.9903872900713464
607.0-610.25,0.9919163098956716
610.25-613.5,0.9904560472988122
613.5-616.75,0.9911514028617784
616.75-620.0,0.9904216680227906
620.0-623.25,0.989509624094199
623.25-626.5,0.9904441700656892
626.5-629.75,0.9929674329414637
629.75-633.0,0.9936650165658996
633.0-636.25,0.9918363025240455
636.25-639.5,0.9919505079384077
639.5-642.75,0.9921904006970658
642.75-646.0,0.9930931813421148
646.0-649.25,0.9941341746344277
649.25-652.5,0.9927959614380537
652.5-655.75,0.9931846528166798
655.75-659.0,0.993996953243083
659.0-662.25,0.9928874226450038
662.25-665.5,0.9923846145593459
665.5-668.75,0.9925445293809417
668.75-672.0,0.9908899769262656
672.0-675.25,0.9902965865751782
675.25-678.5,0.9903301475304085
678.5-681.75,0.9878705134995419
681.75-685.0,0.9850996147049467
685.0-688.25,0.9825847059382791
688.25-691.5,0.9799641204650337
691.5-694.75,0.9814099834863218
694.75-698.0,0.9859615979296474
698.0-701.25,0.9872451298961227
701.25-704.5,0.9894300591045491
704.5-707.75,0.9906038236706045
707.75-711.0,0.9904101069214211
711.0-714.25,0.9928073905028008
714.25-717.5,0.9920418646965469
717.5-720.75,0.993482246395438
720.75-724.0,0.9951027202139713
724.0-727.25,0.9936535796038711
727.25-730.5,0.993001718291996
730.5-733.75,0.993184804470682
733.75-737.0,0.9947329435275089
737.0-740.25,0.9948094451577322
740.25-743.5,0.994351665823533
743.5-746.75,0.9945119405929899
746.75-750.0,0.9953258879318184
750.0-753.25,0.9951766052193025
753.25-756.5,0.9958294230651847
756.5-759.75,0.9954542382696174
759.75-763.0,0.994250311083023
763.0-766.25,0.9944547041423792
766.25-769.5,0.9943287573779162
769.5-772.75,0.9950805436811316
772.75-776.0,0.9960909672361737
776.0-779.25,0.9963676076752751
779.25-782.5,0.9951866696034746
782.5-785.75,0.996521456927962
785.75-789.0,0.9969565479688591
789.0-792.25,0.997789662127969
792.25-795.5,0.9965114139226943
795.5-798.75,0.9960340751990525
798.75-802.0,0.9952326151245517
802.0-805.25,0.9954497845679579
805.25-808.5,0.9949933618361272
808.5-811.75,0.9954890790742804
811.75-815.0,0.994031187653877
815.0-818.25,0.9930017561985125
818.25-821.5,0.9914024778060788
821.5-824.75,0.9939123184349523
824.75-828.0,0.9946670708609748
828.0-831.25,0.9943058623757628
831.25-834.5,0.9959813498281536
834.5-837.75,0.9947514979143769
837.75-841.0,0.9941456121207934
841.0-844.25,0.9923617193372438
844.25-847.5,0.9952117900552735
847.5-850.75,0.9952479691198528
850.75-854.0,0.9967677542972493
854.0-857.25,0.9966671594397896
857.25-860.5,0.993573513493017
860.5-863.75,0.9941456121207934
863.75-867.0,0.9954062333665438
