bin_range,mean_transmittance
447.75-451.0,0.8745633065565053
451.0-454.25,0.8863789056134402
457.5-460.75,0.8769137583508773
460.75-464.0,0.8669677607334827
464.0-467.25,0.8584295913592831
467.25-470.5,0.8681319981247373
473.75-477.0,0.8851901975978805
477.0-480.25,0.9062246601324361
480.25-483.5,0.9232566575361194
483.5-486.75,0.9299403326431063
490.0-493.25,0.9207819897062379
493.25-496.5,0.9246515797818514
496.5-499.75,0.922637367758842
499.75-503.0,0.9220184933804952
503.0-506.25,0.9143174995236162
509.5-512.75,0.9024321851853299
512.75-516.0,0.8730974745154363
516.0-519.25,0.8349954327686266
519.25-522.5,0.7852722814657923
525.75-529.0,0.755171779215889
529.0-532.25,0.7499957804238914
532.25-535.5,0.8406170220655425
535.5-538.75,0.91003307297101
542.0-545.25,0.920164359853616
545.25-548.5,0.9537965253940771
548.5-551.75,0.9560391211870735
551.75-555.0,0.9526772009538833
555.0-558.25,0.9700939318791826
561.5-564.75,0.9439280937215397
564.75-568.0,0.9415559496445802
568.0-571.25,0.953956536206451
571.25-574.5,0.9327524962895443
577.75-581.0,0.927292185711337
581.0-584.25,0.9365152807917831
584.25-587.5,0.9469413908546513
587.5-590.75,0.958126252664351
594.0-597.25,0.9663583241698436
597.25-600.5,0.9818816234467265
600.5-603.75,0.9684679835258333
603.75-607.0,0.9600568795018556
607.0-610.25,0.9603790286455768
613.5-616.75,0.9619913965573507
616.75-620.0,0.9563599221633804
620.0-623.25,0.960540143751859
623.25-626.5,0.9660341693337076
629.75-633.0,0.9663583241698436
633.0-636.25,0.9578048591908721
636.25-639.5,0.9265147550683059
639.5-642.75,0.8468444936408048
646.0-649.25,0.6629985826858679
649.25-652.5,0.6055813893298034
652.5-655.75,0.6169629607044741
655.75-659.0,0.7019113741322918
659.0-662.25,0.9089651069710917
665.5-668.75,0.9740073541719251
668.75-672.0,0.9874977164259245
672.0-675.25,0.9871664706008029
675.25-678.5,0.9741707555933502
681.75-685.0,0.9631216644805725
685.0-688.25,0.9841902537880373
688.25-691.5,0.9898195514981747
691.5-694.75,0.9762974702885789
698.0-701.25,0.9671691872124968
701.25-704.5,0.9777725303909256
704.5-707.75,0.9898195514981747
707.75-711.0,0.9713966557862023
711.0-714.25,0.972374846636703
717.5-720.75,0.9437697650185365
720.75-724.0,0.935102461058157
724.0-727.25,0.9163135484207701
727.25-730.5,0.8994096356785524
733.75-737.0,0.894594599314349
737.0-740.25,0.8901039165875243
740.25-743.5,0.8831137932236853
743.5-746.75,0.8306645717723755
750.0-753.25,0.7188317712433303
753.25-756.5,0.5259892157578568
756.5-759.75,0.39462206422869484
759.75-763.0,0.29621322464732325
763.0-766.25,0.1927983549635945
769.5-772.75,0.40062499735905843
772.75-776.0,0.42186787950537735
776.0-779.25,0.42670761762997134
779.25-782.5,0.382178834798366
785.75-789.0,0.2465496305014595
789.0-792.25,0.18684436302655594
