bin_range,mean_transmittance
447.75-451.0,0.899680086664283
451.0-454.25,0.9319002602110923
457.5-460.75,0.9234858533965429
460.75-464.0,0.9229083579100211
464.0-467.25,0.9201701822155528
467.25-470.5,0.9090141214524344
473.75-477.0,0.90617544552039
477.0-480.25,0.8998207938412619
480.25-483.5,0.9080195747881747
483.5-486.75,0.914575141676941
490.0-493.25,0.9285543780571051
493.25-496.5,0.9449613505842344
496.5-499.75,0.9695103148472797
499.75-503.0,0.9778851904054374
503.0-506.25,0.9827910956459551
509.5-512.75,0.9832522842104361
512.75-516.0,0.9840214127996753
516.0-519.25,0.9854073606962328
519.25-522.5,0.9936087400030977
525.75-529.0,0.981869367368691
529.0-532.25,0.973460370232053
532.25-535.5,0.9613574938294139
535.5-538.75,0.9513371951092584
542.0-545.25,0.9443704255441887
545.25-548.5,0.9445181221516498
548.5-551.75,0.9488113866427637
551.75-555.0,0.9663315896955627
555.0-558.25,0.9765098222310415
561.5-564.75,0.9788031785430347
564.75-568.0,0.9784970867859991
568.0-571.25,0.9716352719064361
571.25-574.5,0.974221839300837
577.75-581.0,0.975136388473522
581.0-584.25,0.9817158300557172
584.25-587.5,0.9864866695908076
587.5-590.75,0.9898864853755152
594.0-597.25,0.9929873936547919
597.25-600.5,0.9948525993363048
600.5-603.75,0.996098015807627
603.75-607.0,0.996877192702454
607.0-610.25,0.9973449913663842
613.5-616.75,0.9950081911992764
616.75-620.0,0.995319447931281
620.0-623.25,0.9936087400030977
623.25-626.5,0.9967213085791484
629.75-633.0,0.9971890340922585
633.0-636.25,0.9914357271790918
636.25-639.5,0.9912806939510511
639.5-642.75,0.992521638895834
646.0-649.25,0.986949592355415
649.25-652.5,0.9874127323530497
652.5-655.75,0.9824837567857433
655.75-659.0,0.9840214127996753
659.0-662.25,0.9821765140366739
665.5-668.75,0.9832522842104361
668.75-672.0,0.9800285033816626
672.0-675.25,0.9804883955608116
675.25-678.5,0.980948503550843
681.75-685.0,0.9835598634800604
685.0-688.25,0.9840214127996753
688.25-691.5,0.9794156493403324
691.5-694.75,0.9781910907501115
698.0-701.25,0.9771208579964556
701.25-704.5,0.9812553621558077
704.5-707.75,0.980948503550843
707.75-711.0,0.9812553621558077
711.0-714.25,0.9835598634800604
717.5-720.75,0.9832522842104361
720.75-724.0,0.9812553621558077
724.0-727.25,0.9801817768019744
727.25-730.5,0.9739171802222074
733.75-737.0,0.9652743323478277
737.0-740.25,0.9556614553887057
740.25-743.5,0.9428947291362355
743.5-746.75,0.925365210533235
750.0-753.25,0.9104367923321781
753.25-756.5,0.898836305539236
756.5-759.75,0.8826778611825173
759.75-763.0,0.8729314227664098
763.0-766.25,0.8708861261917517
769.5-772.75,0.8618088170828169
772.75-776.0,0.8457867806619295
776.0-779.25,0.8171826794623402
779.25-782.5,0.7820499201165593
785.75-789.0,0.7479595833216451
789.0-792.25,0.7093397017578834
792.25-795.5,0.7043653816644282
795.5-798.75,0.7195064889105711
802.0-805.25,0.7479595833216451
805.25-808.5,0.7719645638463966
808.5-811.75,0.7760800918915466
811.75-815.0,0.7602238652040928
815.0-818.25,0.7306183590374229
821.5-824.75,0.7023854345899758
824.75-828.0,0.6904061113176401
828.0-831.25,0.702605153580143
831.25-834.5,0.7414378948024195
837.75-841.0,0.7813164605555223
841.0-844.25,0.7936310923880331
844.25-847.5,0.7738985572115625
847.5-850.75,0.7354329687980932
854.0-857.25,0.6911623076751422
857.25-860.5,0.6532238139380891
860.5-863.75,0.6360864129811512
863.75-867.0,0.6352911172538841
867.0-870.25,0.6440943343705641
873.5-876.75,0.6556801212018012
876.75-880.0,0.6698794360044806
880.0-883.25,0.6959345439343155
883.25-886.5,0.7261758771834405
889.75-893.0,0.7486617291682417
893.0-896.25,0.7765657118844804
896.25-899.5,0.7984862408960841
899.5-902.75,0.8094242583402514
906.0-909.25,0.8127220784884845
909.25-912.5,0.8072752299461
912.5-915.75,0.79898588118671
915.75-919.0,0.7879424381987061
919.0-922.25,0.7729309556352233
925.5-928.75,0.7671506988403951
928.75-932.0,0.7634406103047658
932.0-935.25,0.7654729475894151
935.25-938.5,0.7786329891932066
941.75-945.0,0.7954949536966308
945.0-948.25,0.819614392415108
948.25-951.5,0.8424865340136688
951.5-954.75,0.8600585388873405
958.0-961.25,0.8749815227682355
961.25-964.5,0.8819879445106912
964.5-967.75,0.8800590453002894
967.75-971.0,0.8680307593212685
971.0-974.25,0.8496312662967815
977.5-980.75,0.8288951528321057
980.75-984.0,0.811071492297251
984.0-987.25,0.8072752299461
987.25-990.5,0.8117059360536096
993.75-997.0,0.8211539380640771
997.0-1000.25,0.8313617189137001
1000.25-1003.5,0.8514934743923002
1003.5-1006.75,0.8699332951286104
1010.0-1013.25,0.882539834687821
1013.25-1016.5,0.89351070483282
1016.5-1019.75,0.901510997430694
1019.75-1023.0,0.9037695418889626
1023.0-1026.25,0.9040522575053582
1029.5-1032.75,0.8998207938412619
1032.75-1036.0,0.895049072789074
1036.0-1039.25,0.8909990767033329
1039.25-1042.5,0.8930916090158797
1045.75-1049.0,0.8972914282666972
1049.0-1052.25,0.9057504093830749
1052.25-1055.5,0.9178706521148112
1055.5-1058.75,0.925365210533235
1062.0-1065.25,0.9311718704391574
1065.25-1068.5,0.9345271842659215
1068.5-1071.75,0.9354044701455276
1071.75-1075.0,0.9365754658641346
1075.0-1078.25,0.9390687013738406
1081.5-1084.75,0.9423050964436086
1084.75-1088.0,0.9480697788344672
1088.0-1091.25,0.9516347907562122
1091.25-1094.5,0.9522302613592992
1097.75-1101.0,0.9523791872207201
1101.0-1104.25,0.9517836234878763
1104.25-1107.5,0.9507422829789699
1107.5-1110.75,0.9485146739319762
1114.0-1117.25,0.9427472863827083
1117.25-1120.5,0.935697081745166
1120.5-1123.75,0.9284091777393284
1123.75-1127.0,0.9218986096485642
1127.0-1130.25,0.915290549004
1133.5-1136.75,0.909867456985674
1136.75-1140.0,0.907735618510587
1140.0-1143.25,0.9068842823603432
1143.25-1146.5,0.9102944251055665
1149.75-1153.0,0.9178706521148112
1153.0-1156.25,0.9252205089133789
1156.25-1159.5,0.9316088359551408
1159.5-1162.75,0.9378945883750851
1166.0-1169.25,0.9396563089428142
1169.25-1172.5,0.9398032682770507
1172.5-1175.75,0.9386282368528933
1175.75-1179.0,0.9373080824858748
1179.0-1182.25,0.9373080824858748
1185.5-1188.75,0.9392155688080741
1188.75-1192.0,0.9443704255441887
1192.0-1195.25,0.9492566297501819
1195.25-1198.5,0.9532732316391668
1201.75-1205.0,0.9538697274710388
1205.0-1208.25,0.9535714329137008
1208.25-1211.5,0.9505936130842659
1211.5-1214.75,0.9451091396105401
1218.0-1221.25,0.9395093725889683
1221.25-1224.5,0.9367219433640623
1224.5-1227.75,0.9323375675342352
1227.75-1231.0,0.9257994511922688
1231.0-1234.25,0.918444995335635
1237.5-1240.75,0.9049009350968598
1240.75-1244.0,0.8844741712523596
1244.0-1247.25,0.8612698909040571
1247.25-1250.5,0.8394616816990101
1253.75-1257.0,0.8264359048024447
1257.0-1260.25,0.8230824374238427
1260.25-1263.5,0.8266944290449741
1263.5-1266.75,0.8467131642386034
1270.0-1273.25,0.8737508857247388
1273.25-1276.5,0.898133759140708
1276.5-1279.75,0.9208899661463638
1279.75-1283.0,0.9340888499162326
1283.0-1286.25,0.9409797706763967
1289.5-1292.75,0.9398032682770507
1292.75-1296.0,0.93584342186854
1296.0-1299.25,0.9317545366895449
1299.25-1302.5,0.9332127979146834
1305.75-1309.0,0.9380412721816849
1309.0-1312.25,0.9476250924123257
1312.25-1315.5,0.9585052434399388
1315.5-1318.75,0.9657273009244031
1322.0-1325.25,0.9658783376809775
1325.25-1328.5,0.9604558674405017
1328.5-1331.75,0.9495535745582984
1331.75-1335.0,0.9336507211646311
1335.0-1338.25,0.9137173909570767
1341.5-1344.75,0.8960294129649984
1344.75-1348.0,0.88157425337511
1348.0-1351.25,0.870477642297217
1351.25-1354.5,0.8684380949815015
1357.75-1361.0,0.8767621702608198
1361.0-1364.25,0.8858584353882303
1364.25-1367.5,0.9003838426452603
1367.5-1370.75,0.9162930595088562
1374.0-1377.25,0.9295714163291002
1377.25-1380.5,0.9392155688080741
1380.5-1383.75,0.9445181221516498
1383.75-1387.0,0.9440751016126936
1387.0-1390.25,0.9345271842659215
1393.5-1396.75,0.9181577788159853
1396.75-1400.0,0.8943494865588355
1400.0-1403.25,0.8719763539570797
1403.25-1406.5,0.85376021513452
1409.75-1413.0,0.8419596908908873
1413.0-1416.25,0.8321421583799112
1416.25-1419.5,0.8288951528321057
1419.5-1422.75,0.8166716599298616
1426.0-1429.25,0.8003615046352803
1429.25-1432.5,0.7755947755777146
1432.5-1435.75,0.7500679988950268
1435.75-1439.0,0.7243611440826621
1439.0-1442.25,0.7207452717487286
1445.5-1448.75,0.7209707340312268
1448.75-1452.0,0.73623848271675
1452.0-1455.25,0.7622476392673008
1455.25-1458.5,0.7883121912861892
1461.75-1465.0,0.831101735114247
1465.0-1468.25,0.8607313017390527
1468.25-1471.5,0.8911384261972608
1471.5-1474.75,0.9037695418889626
1478.0-1481.25,0.9044764967609861
1481.25-1484.5,0.8918355006425124
1484.5-1487.75,0.8893285814548926
1487.75-1491.0,0.8872448659945981
