bin_range,mean_transmittance
548.5-551.75,0.9986621727167946
551.75-555.0,0.9978595084388115
555.0-558.25,0.9981614661714009
561.5-564.75,0.997797473643593
564.75-568.0,0.9973840068873716
568.0-571.25,0.9969004682750477
571.25-574.5,0.9965410658950077
577.75-581.0,0.9961694066795842
581.0-584.25,0.9961157340286247
584.25-587.5,0.9964997635800803
587.5-590.75,0.9968715460478199
594.0-597.25,0.9971277435460233
597.25-600.5,0.9972724002410469
600.5-603.75,0.9967971784593105
603.75-607.0,0.995542030263544
607.0-610.25,0.9940865549694443
613.5-616.75,0.9932422841715365
616.75-620.0,0.9934399027777344
620.0-623.25,0.9946181956548972
623.25-626.5,0.9964336834367161
629.75-633.0,0.9982442102624556
633.0-636.25,0.9990181994811538
636.25-639.5,0.9992252501314789
639.5-642.75,0.9994820525351992
646.0-649.25,0.9996187645972909
649.25-652.5,0.9995649060982401
652.5-655.75,0.9993992058398586
655.75-659.0,0.9994364860029205
659.0-662.25,0.9994240591273862
665.5-668.75,0.9992832320030365
668.75-672.0,0.9991714128346096
672.0-675.25,0.9990471839892227
675.25-678.5,0.9989685137094088
681.75-685.0,0.9988774295457885
685.0-688.25,0.9987987726333408
688.25-691.5,0.9986952861324643
691.5-694.75,0.9985214529485479
698.0-701.25,0.9982235235966647
701.25-704.5,0.9977395779808773
704.5-707.75,0.9969417871981391
707.75-711.0,0.9959918851014833
711.0-714.25,0.9953109911967075
717.5-720.75,0.9951377470841247
720.75-724.0,0.9953893734410975
724.0-727.25,0.9962891483995275
727.25-730.5,0.9972930671962513
733.75-737.0,0.99785537266581
737.0-740.25,0.9981118230089449
740.25-743.5,0.9981200966978939
743.5-746.75,0.9978595084388115
750.0-753.25,0.9973964083968212
753.25-756.5,0.9967186853568787
756.5-759.75,0.9959960131509595
759.75-763.0,0.9952903653161652
763.0-766.25,0.9947212596807367
769.5-772.75,0.9948202111929624
772.75-776.0,0.9953934989933667
776.0-779.25,0.996148763010054
779.25-782.5,0.9970202978701781
785.75-789.0,0.9976651456363402
789.0-792.25,0.9981862886785353
792.25-795.5,0.998658033617035
795.5-798.75,0.9989933562863856
802.0-805.25,0.9992128258824267
805.25-808.5,0.9991672716242301
808.5-811.75,0.999038902615395
811.75-815.0,0.9990637469428196
815.0-818.25,0.9989353912344204
821.5-824.75,0.9987532372518921
824.75-828.0,0.9987284006461014
828.0-831.25,0.9988774295457885
831.25-834.5,0.999121719442859
837.75-841.0,0.999258382217543
841.0-844.25,0.999544192063602
844.25-847.5,0.9997472081140439
847.5-850.75,0.999813507999263
854.0-857.25,0.9998632357985522
857.25-860.5,0.9999461209603518
860.5-863.75,0.9999792769488886
863.75-867.0,0.9999626988172001
867.0-870.25,0.9999958553554218
873.5-876.75,0.9999709878486889
876.75-880.0,0.9999212546903944
880.0-883.25,0.9998756681348254
883.25-886.5,0.9997886450270728
889.75-893.0,0.999672625998343
893.0-896.25,0.9995110505010335
896.25-899.5,0.9993536430845729
899.5-902.75,0.9991424247223947
906.0-909.25,0.9989064099697003
909.25-912.5,0.9988650096214964
912.5-915.75,0.9989146902452508
915.75-919.0,0.9991010145924005
919.0-922.25,0.9993909215480267
925.5-928.75,0.9995566204328731
928.75-932.0,0.9997016294932838
932.0-935.25,0.9998342276150648
935.25-938.5,0.999900533271126
941.75-945.0,0.9999419765390826
945.0-948.25,0.9999585543272215
948.25-951.5,0.9998881006256827
951.5-954.75,0.9998093641276279
958.0-961.25,0.9997886450270728
961.25-964.5,0.999772070055771
964.5-967.75,0.9996767693032447
967.75-971.0,0.9996560529504596
971.0-974.25,0.9996933426945793
977.5-980.75,0.9994986226983731
980.75-984.0,0.9991631304310151
984.0-987.25,0.9989271107872736
987.25-990.5,0.9987532372518921
993.75-997.0,0.9986290603990555
997.0-1000.25,0.9987366794460725
1000.25-1003.5,0.9989353912344204
1003.5-1006.75,0.9991382836321607
1010.0-1013.25,0.9993412172390983
1013.25-1016.5,0.9993909215480267
1016.5-1019.75,0.9994282014020623
1019.75-1023.0,0.9994364860029205
1023.0-1026.25,0.9993495011189144
1029.5-1032.75,0.9992376745350149
1032.75-1036.0,0.9990099183475866
1036.0-1039.25,0.9988111917340392
1039.25-1042.5,0.9985255914822269
1045.75-1049.0,0.9979422274986273
1049.0-1052.25,0.9972724002410469
1052.25-1055.5,0.996528675020786
1055.5-1058.75,0.9957689958352297
1062.0-1065.25,0.9951130003869331
1065.25-1068.5,0.9944038566854465
1068.5-1071.75,0.9935222554677142
1071.75-1075.0,0.9923863910380362
1075.0-1078.25,0.9911778768565
1081.5-1084.75,0.9900405893017572
1084.75-1088.0,0.9890849644581005
1088.0-1091.25,0.9890603682791453
1091.25-1094.5,0.9901185564940351
1097.75-1101.0,0.9916216497313516
1101.0-1104.25,0.9934687254427199
1104.25-1107.5,0.995158369801886
1107.5-1110.75,0.9960125255199577
1114.0-1117.25,0.9961239911713122
1117.25-1120.5,0.9957194716613322
1120.5-1123.75,0.994774857194709
1123.75-1127.0,0.9932628676087094
1127.0-1130.25,0.9910669646722426
1133.5-1136.75,0.9884087923590315
1136.75-1140.0,0.9854554597992624
1140.0-1143.25,0.9828204851485413
1143.25-1146.5,0.9815056410890164
1149.75-1153.0,0.9815870044704826
1153.0-1156.25,0.9824295117317341
1156.25-1159.5,0.9839127762865852
1159.5-1162.75,0.986056045288886
1166.0-1169.25,0.9882121745592494
1169.25-1172.5,0.9902252583913749
1172.5-1175.75,0.9929335837951911
1175.75-1179.0,0.9957194716613322
1179.0-1182.25,0.9975659111477921
1185.5-1188.75,0.9986249214365343
1188.75-1192.0,0.9990885918880782
1192.0-1195.25,0.9991051555281665
1195.25-1198.5,0.9988443100908486
1201.75-1205.0,0.9982814473412087
1205.0-1208.25,0.9976486058694204
1208.25-1211.5,0.9972352008009442
1211.5-1214.75,0.9970492244131414
1218.0-1221.25,0.9971070800168288
1221.25-1224.5,0.997508028921134
1224.5-1227.75,0.9980332263844209
1227.75-1231.0,0.9984055809692913
1231.0-1234.25,0.9986745901190052
1237.5-1240.75,0.9989064099697003
1240.75-1244.0,0.9991300015031837
1244.0-1247.25,0.999200401787856
1247.25-1250.5,0.9990844510209628
1253.75-1257.0,0.9987904933186623
1257.0-1260.25,0.9983186858090011
1260.25-1263.5,0.9977643899964006
1263.5-1266.75,0.9970492244131414
1270.0-1273.25,0.9959795010557113
1273.25-1276.5,0.9943873709857249
1276.5-1279.75,0.9922054312533284
1279.75-1283.0,0.9896795581570523
1283.0-1286.25,0.9876102758177475
1289.5-1292.75,0.9869882898471567
1292.75-1296.0,0.9879705520965313
