bin_range,mean_transmittance
447.75-451.0,0.9957241534245733
451.0-454.25,0.9932061155316539
457.5-460.75,0.9914665897130834
460.75-464.0,0.9957241534245733
464.0-467.25,0.9976654488679602
467.25-470.5,0.9994158505704565
473.75-477.0,0.9893446394886404
477.0-480.25,0.9933995844749965
480.25-483.5,0.9866505424671709
483.5-486.75,0.9851143535999656
490.0-493.25,0.9953363478649088
493.25-496.5,0.9949486933442153
496.5-499.75,0.9897301105431647
499.75-503.0,0.9926259347458475
503.0-506.25,0.9951425017283677
509.5-512.75,0.9955302317611919
512.75-516.0,0.9984430263795696
516.0-519.25,0.9924326164741961
519.25-522.5,0.9843471563263264
525.75-529.0,0.9866505424671709
529.0-532.25,0.9826231463085768
532.25-535.5,0.9797565036090542
535.5-538.75,0.9812843374365846
542.0-545.25,0.9860741911156299
545.25-548.5,0.9905015032754622
548.5-551.75,0.9959181128624089
551.75-555.0,0.9945611898036687
555.0-558.25,0.996500217896233
561.5-564.75,0.9912734972289822
564.75-568.0,0.9905015032754622
568.0-571.25,0.9937866354278271
571.25-574.5,0.9879966726859226
577.75-581.0,0.9809021557647216
581.0-584.25,0.9799473526710181
584.25-587.5,0.9638571625183971
587.5-590.75,0.9599228063642381
594.0-597.25,0.9561907321633718
597.25-600.5,0.9548879370477201
600.5-603.75,0.9604838724704275
603.75-607.0,0.9619816525267498
607.0-610.25,0.9651721947381958
613.5-616.75,0.9689393241677253
616.75-620.0,0.9725317152182602
620.0-623.25,0.9784216004934985
623.25-626.5,0.9816666680150729
629.75-633.0,0.9776596154695004
633.0-636.25,0.9725317152182602
636.25-639.5,0.9748074530613254
639.5-642.75,0.9757572481390012
646.0-649.25,0.9727211569467878
649.25-652.5,0.9700723275429058
652.5-655.75,0.974238019843705
655.75-659.0,0.9776596154695004
659.0-662.25,0.9878042559834417
665.5-668.75,0.9862662708147265
668.75-672.0,0.9926259347458475
672.0-675.25,0.9966943285054835
675.25-678.5,0.9994158505704565
681.75-685.0,0.9947549227050996
685.0-688.25,0.9941738371844658
688.25-691.5,0.9976654488679602
691.5-694.75,0.9945611898036687
698.0-701.25,0.9963061450908789
701.25-704.5,0.996500217896233
704.5-707.75,0.9812843374365846
707.75-711.0,0.976137425238454
711.0-714.25,0.9770885161628361
717.5-720.75,0.9749973380861523
720.75-724.0,0.9816666680150729
724.0-727.25,0.984922498241819
727.25-730.5,0.9947549227050996
733.75-737.0,0.9963061450908789
737.0-740.25,0.9955302317611919
740.25-743.5,0.9963061450908789
743.5-746.75,0.998248575203708
750.0-753.25,0.9970826631651286
753.25-756.5,0.9988320423714689
756.5-759.75,0.997276887230256
759.75-763.0,0.9996105291226182
763.0-766.25,0.997276887230256
769.5-772.75,0.9947549227050996
772.75-776.0,0.9922393358521294
776.0-779.25,0.9914665897130834
779.25-782.5,0.9862662708147265
785.75-789.0,0.974617605017443
789.0-792.25,0.9666772857716116
792.25-795.5,0.9543301398040157
795.5-798.75,0.9403074478099427
802.0-805.25,0.9353754625652085
805.25-808.5,0.9308318778724708
808.5-811.75,0.9187636089174803
811.75-815.0,0.9112783384599183
815.0-818.25,0.9003399662891554
821.5-824.75,0.8790267308592523
824.75-828.0,0.8582180315173812
828.0-831.25,0.8356202232371223
831.25-834.5,0.8379019246679787
837.75-841.0,0.8532179135345338
841.0-844.25,0.8749272559690783
844.25-847.5,0.9072051354859569
847.5-850.75,0.9366516359638364
854.0-857.25,0.9452654380969591
857.25-860.5,0.9506198092750832
860.5-863.75,0.9646083899512283
863.75-867.0,0.9700723275429058
867.0-870.25,0.9770885161628361
873.5-876.75,0.984922498241819
876.75-880.0,0.9856901439352521
880.0-883.25,0.9881891268697034
883.25-886.5,0.9889593185638651
889.75-893.0,0.9908874250702909
893.0-896.25,0.9868427344350958
896.25-899.5,0.9814754841088746
899.5-902.75,0.9710175089926334
906.0-909.25,0.9644205282197962
909.25-912.5,0.961606988688515
912.5-915.75,0.9691280661259936
915.75-919.0,0.9826231463085768
919.0-922.25,0.9897301105431647
925.5-928.75,0.9924326164741961
928.75-932.0,0.9943674946325732
932.0-935.25,0.9947549227050996
935.25-938.5,0.9939802174519987
941.75-945.0,0.9930126842672403
945.0-948.25,0.9943674946325732
948.25-951.5,0.9926259347458475
951.5-954.75,0.9905015032754622
958.0-961.25,0.9874195349931822
961.25-964.5,0.9856901439352521
964.5-967.75,0.9814754841088746
967.75-971.0,0.9784216004934985
971.0-974.25,0.9706393259514529
977.5-980.75,0.9593620680044946
980.75-984.0,0.9428750027702588
984.0-987.25,0.9157264782452826
987.25-990.5,0.8778290705045029
993.75-997.0,0.8249470388956196
997.0-1000.25,0.7635618737038037
1000.25-1003.5,0.7177032832708857
1003.5-1006.75,0.6993500270263858
1010.0-1013.25,0.7132439311172786
1013.25-1016.5,0.7561618892036321
1016.5-1019.75,0.8095076084829604
1019.75-1023.0,0.8474212496036573
1023.0-1026.25,0.8679681658316204
1029.5-1032.75,0.8786843755471423
