bin_range,mean_transmittance
447.75-451.0,0.9915382354051056
451.0-454.25,0.9918968475781326
457.5-460.75,0.9963904583804576
460.75-464.0,0.9856398183239503
464.0-467.25,0.9931530118805502
467.25-470.5,0.9804853341813923
473.75-477.0,0.9992770471097736
477.0-480.25,0.9824373025299021
480.25-483.5,0.9922555894513421
483.5-486.75,0.9776530286430096
490.0-493.25,0.9863529050074087
493.25-496.5,0.9851053416470452
496.5-499.75,0.9935122080739207
499.75-503.0,0.9908213999720494
503.0-506.25,0.9854616272189116
509.5-512.75,0.9940512459625469
512.75-516.0,0.991358977941506
516.0-519.25,0.98670964178871
519.25-522.5,0.9781834620086856
525.75-529.0,0.9741241493466509
529.0-532.25,0.9702570923194793
532.25-535.5,0.9643109048913233
535.5-538.75,0.9535615128859221
542.0-545.25,0.9636137535355558
545.25-548.5,0.9632653668832967
548.5-551.75,0.9453217668189443
551.75-555.0,0.9484032946486585
555.0-558.25,0.9585744565024915
561.5-564.75,0.9622209624824092
564.75-568.0,0.9582278917667593
568.0-571.25,0.9706080076869829
571.25-574.5,0.9693803588591469
577.75-581.0,0.9720129387807009
581.0-584.25,0.9714858514656697
584.25-587.5,0.9683293243802445
587.5-590.75,0.9693803588591469
594.0-597.25,0.9713102192172723
597.25-600.5,0.9725403120711148
600.5-603.75,0.9702570923194793
603.75-607.0,0.9695556421503242
607.0-610.25,0.9669297175205999
613.5-616.75,0.9706080076869829
616.75-620.0,0.9658813401086778
620.0-623.25,0.9690298873380114
623.25-626.5,0.9700816822150594
629.75-633.0,0.9721886980948028
633.0-636.25,0.9695556421503242
636.25-639.5,0.9700816822150594
639.5-642.75,0.9702570923194793
646.0-649.25,0.9697309571362145
649.25-652.5,0.9751814735873988
652.5-655.75,0.9739480401276543
655.75-659.0,0.9737719627469573
659.0-662.25,0.9730679714920686
665.5-668.75,0.9780066189177457
668.75-672.0,0.9713102192172723
672.0-675.25,0.9721886980948028
675.25-678.5,0.9718372112416412
681.75-685.0,0.975357805835751
685.0-688.25,0.9739480401276543
688.25-691.5,0.9728920532165536
691.5-694.75,0.9750051732176681
698.0-701.25,0.9737719627469573
701.25-704.5,0.9730679714920686
704.5-707.75,0.9674543328692051
707.75-711.0,0.9725403120711148
711.0-714.25,0.9676292678964934
717.5-720.75,0.9706080076869829
720.75-724.0,0.9616991850004986
724.0-727.25,0.9758869939101805
727.25-730.5,0.9728920532165536
733.75-737.0,0.9672794294679389
737.0-740.25,0.9734199034774415
740.25-743.5,0.9608301845459399
743.5-746.75,0.9690298873380114
750.0-753.25,0.9944107670225384
753.25-756.5,0.9554598807927352
756.5-759.75,0.9587477858711329
759.75-763.0,0.949604377569672
