bin_range,mean_transmittance
447.75-451.0,0.9893458468559926
451.0-454.25,0.9967453424819941
457.5-460.75,0.9987898884714188
460.75-464.0,0.9939640683464206
464.0-467.25,0.9898067017691534
467.25-470.5,0.9892537016254949
473.75-477.0,0.9919294009223444
477.0-480.25,0.9864014522790591
480.25-483.5,0.9814526432538684
483.5-486.75,0.9900833177543749
490.0-493.25,0.98713672838851
493.25-496.5,0.9898988985095174
496.5-499.75,0.9947976347220354
499.75-503.0,0.9839239364141605
503.0-506.25,0.9842905827700877
509.5-512.75,0.9827332787154589
512.75-516.0,0.9778028730395293
516.0-519.25,0.9746204595676633
519.25-522.5,0.9763467681006384
525.75-529.0,0.9747112417671611
529.0-532.25,0.9682866719110714
532.25-535.5,0.9652251291011266
535.5-538.75,0.9633390139682723
542.0-545.25,0.9670248623479969
545.25-548.5,0.9662145674885183
548.5-551.75,0.9544079516458175
551.75-555.0,0.9421311429356315
555.0-558.25,0.9315727773771237
561.5-564.75,0.9202751775035038
564.75-568.0,0.9284543450326468
568.0-571.25,0.9342664857443327
571.25-574.5,0.9392397775305219
577.75-581.0,0.9409034175932178
581.0-584.25,0.9544079516458175
584.25-587.5,0.9694598264235228
587.5-590.75,0.9758921801450068
594.0-597.25,0.9808129514750452
597.25-600.5,0.9836490412773842
600.5-603.75,0.9840155851972425
603.75-607.0,0.9854831272636116
607.0-610.25,0.9867690218487938
613.5-616.75,0.9855749212794079
616.75-620.0,0.9844739571796043
620.0-623.25,0.9853913417972835
623.25-626.5,0.9839239364141605
629.75-633.0,0.9832826338944335
633.0-636.25,0.9788052046912012
636.25-639.5,0.9754378038459464
639.5-642.75,0.9737131024804253
646.0-649.25,0.970905660309016
649.25-652.5,0.9731690937516588
652.5-655.75,0.969911418074247
655.75-659.0,0.9682866719110714
659.0-662.25,0.9528091760992633
665.5-668.75,0.9380158200314799
668.75-672.0,0.918904740508431
672.0-675.25,0.8929180126796148
675.25-678.5,0.8654062911150369
681.75-685.0,0.860503293717253
685.0-688.25,0.883898557210858
688.25-691.5,0.9011057936699397
691.5-694.75,0.9157434162887941
698.0-701.25,0.9286273170901507
701.25-704.5,0.9402025787080247
704.5-707.75,0.9538747286100214
707.75-711.0,0.9568111463992709
711.0-714.25,0.9635184850776607
717.5-720.75,0.9610984436965506
720.75-724.0,0.9687377170855329
724.0-727.25,0.9676555614567631
727.25-730.5,0.9634287453438977
733.75-737.0,0.9469698783806981
737.0-740.25,0.9267263955062001
740.25-743.5,0.9287138152028581
743.5-746.75,0.9516561707307276
750.0-753.25,0.9669347960389086
753.25-756.5,0.9728972033735179
756.5-759.75,0.9663045667110488
759.75-763.0,0.9511244851014153
763.0-766.25,0.915487569873887
769.5-772.75,0.8624290185563882
772.75-776.0,0.814339582495756
776.0-779.25,0.8228791474059431
779.25-782.5,0.8537175355116128
785.75-789.0,0.889514625095276
789.0-792.25,0.9223346661552003
792.25-795.5,0.9453835627152973
795.5-798.75,0.9668447381183739
802.0-805.25,0.9771655601100747
805.25-808.5,0.9836490412773842
808.5-811.75,0.9846573657519729
811.75-815.0,0.9869528579942144
815.0-818.25,0.9862177188419896
821.5-824.75,0.9820927522433043
824.75-828.0,0.9808129514750452
828.0-831.25,0.9821842304585254
831.25-834.5,0.9791699436188572
837.75-841.0,0.9735317324564611
841.0-844.25,0.9667546885856123
844.25-847.5,0.9651352304147511
847.5-850.75,0.9603825623964649
854.0-857.25,0.9544968511268594
857.25-860.5,0.9465289683320119
860.5-863.75,0.9367934575159502
863.75-867.0,0.9301855164480789
867.0-870.25,0.9268127165552716
873.5-876.75,0.9241404991445914
876.75-880.0,0.9201894653446849
880.0-883.25,0.9142945647401255
883.25-886.5,0.9184768976138207
889.75-893.0,0.9224205781313388
893.0-896.25,0.9188191559887321
896.25-899.5,0.9183058162383041
899.5-902.75,0.9250878222691442
906.0-909.25,0.9347016837102664
909.25-912.5,0.9480289006454204
912.5-915.75,0.9590417218666797
915.75-919.0,0.9649554581600457
919.0-922.25,0.9666646474398414
925.5-928.75,0.9672050201349605
928.75-932.0,0.9624421597383445
932.0-935.25,0.9586844806630554
935.25-938.5,0.9584166370913281
941.75-945.0,0.9600248217323128
945.0-948.25,0.959935407389732
948.25-951.5,0.9562765807103669
951.5-954.75,0.9474109938131366
958.0-961.25,0.9248293651526727
961.25-964.5,0.8902605972140977
964.5-967.75,0.8519699559821451
967.75-971.0,0.8235692371288174
971.0-974.25,0.805288366211531
977.5-980.75,0.8139604252351477
980.75-984.0,0.857143616267236
984.0-987.25,0.9085220454390686
987.25-990.5,0.9482938412119999
993.75-997.0,0.9573460109143523
997.0-1000.25,0.9619940457811893
1000.25-1003.5,0.9748928315349964
