bin_range,mean_transmittance
548.5-551.75,0.99005335707956
551.75-555.0,0.9896772793382788
555.0-558.25,0.9897230479788253
558.25-561.5,0.9936851690860589
561.5-564.75,0.9955970474694317
564.75-568.0,0.9960671290989109
568.0-571.25,0.9953105344882365
571.25-574.5,0.9961932621194045
574.5-577.75,0.995207695062965
577.75-581.0,0.9929185008174396
581.0-584.25,0.9932386249384738
584.25-587.5,0.9934331304946249
587.5-590.75,0.9947721095888338
590.75-594.0,0.994405688446731
594.0-597.25,0.995482526988299
597.25-600.5,0.9949897423200786
600.5-603.75,0.9956887495692099
603.75-607.0,0.9960900535657431
607.0-610.25,0.9958836451711173
610.25-613.5,0.9963997486851671
613.5-616.75,0.9967439310020485
616.75-620.0,0.9959180420376523
620.0-623.25,0.9969850078432627
623.25-626.5,0.9949782791644272
626.5-629.75,0.9949783110798317
629.75-633.0,0.9954595104190751
633.0-636.25,0.9961244499034682
636.25-639.5,0.9959180863918029
639.5-642.75,0.9940511987678182
642.75-646.0,0.9920500880695434
646.0-649.25,0.9917760218318614
649.25-652.5,0.9915933372995086
652.5-655.75,0.9911139753171595
655.75-659.0,0.9903497585373516
659.0-662.25,0.9904523843958726
662.25-665.5,0.9889485627078802
665.5-668.75,0.9862422420583834
668.75-672.0,0.9827976322344452
672.0-675.25,0.9725921167464648
675.25-678.5,0.9635263588619664
678.5-681.75,0.9525698893886583
681.75-685.0,0.9397240808272014
685.0-688.25,0.9307726212582159
688.25-691.5,0.9211393638577491
691.5-694.75,0.9151320700532104
694.75-698.0,0.9145208261442209
698.0-701.25,0.9223310108246516
701.25-704.5,0.939058876075461
704.5-707.75,0.9482734691214688
707.75-711.0,0.9475437552633555
711.0-714.25,0.9346690115141307
714.25-717.5,0.9243652276023535
717.5-720.75,0.9198431239527882
720.75-724.0,0.9213493564421419
724.0-727.25,0.9342606732214088
727.25-730.5,0.9453956507079033
730.5-733.75,0.9482953607387516
733.75-737.0,0.947869633957003
737.0-740.25,0.9473786646172735
740.25-743.5,0.9434617173922447
743.5-746.75,0.9367397885429827
746.75-750.0,0.9356934729275206
750.0-753.25,0.9391802852287331
753.25-756.5,0.9464013916279721
756.5-759.75,0.9543190648394557
759.75-763.0,0.9611476520769757
763.0-766.25,0.9705868709473182
766.25-769.5,0.9761208737616193
769.5-772.75,0.9818595838635933
772.75-776.0,0.9885507743779034
776.0-779.25,0.9909770573194362
779.25-782.5,0.9925302069725119
782.5-785.75,0.9939593154832089
785.75-789.0,0.9931814543980633
