,y_values
400.625,0.9989811212302556
403.875,0.9990361499167222
407.125,0.9981433539788054
410.375,0.9975312338293254
413.625,0.9972371319640174
416.875,0.9971417528822182
420.125,0.9975358326817512
423.375,0.9977766481545296
426.625,0.9978448116865817
429.875,0.9967409810361292
433.125,0.9961093887022751
436.375,0.9962299916581762
439.625,0.9960406661476446
442.875,0.996175969110242
446.125,0.9971259100042656
449.375,0.9975401303782152
452.625,0.9977600848857244
455.875,0.9976283547288323
459.125,0.9974298834084876
462.375,0.9977972139422049
465.625,0.9979484897849563
468.875,0.9976369011343903
472.125,0.9966287210490676
475.375,0.9955690426022147
478.625,0.9953082436915963
481.875,0.9949876817777914
485.125,0.994621995405897
488.375,0.9947957343061031
491.625,0.9945248066303661
494.875,0.9942862392178424
498.125,0.9946477510584105
501.375,0.9954235790104675
504.625,0.9956902575472473
507.875,0.9953451172075048
511.125,0.9947173202523116
514.375,0.9945823198506125
517.625,0.9945882721172397
520.875,0.994041020405169
524.125,0.9926322461522928
527.375,0.9907410356194842
530.625,0.9873403407156492
533.875,0.9853752982445089
537.125,0.9866840139175161
540.375,0.9892440383716119
543.625,0.9915206147595135
546.875,0.9933829624913777
550.125,0.9942555010674262
553.375,0.9947822767515135
556.625,0.9953255276428493
559.875,0.9954247628207377
563.125,0.9953217283866135
566.375,0.9945422400896952
569.625,0.9924030960614318
572.875,0.9904898469322815
576.125,0.9897283387938792
579.375,0.9890768135939961
582.625,0.9869158744650939
585.875,0.9847320234866345
589.125,0.9833406939310452
592.375,0.9825169115564127
595.625,0.9807089057713197
598.875,0.9780985667446055
602.125,0.9735291678368331
605.375,0.9590498756024092
608.625,0.9180740110110451
611.875,0.8257183641779104
615.125,0.7461722140430816
618.375,0.7750660544072914
621.625,0.8422172914825571
624.875,0.8629246249423997
628.125,0.8834494308898145
631.375,0.927743470635361
634.625,0.9530489985610937
637.875,0.9616915559260508
641.125,0.9671312503640368
644.375,0.9709907577564352
647.625,0.9712478694709343
650.875,0.9675212581344685
654.125,0.9610998287322008
657.375,0.952701953181835
660.625,0.9286998165532651
663.875,0.8162133976767294
667.125,0.7085047810446813
670.375,0.6941834896799985
673.625,0.7975293579809614
676.875,0.9128323686885265
