,y_values
400.625,0.9865597003397706
403.875,0.9867803365007719
407.125,0.9868355456342958
410.375,0.986063126289259
413.625,0.9854017419190673
416.875,0.9847959670453139
420.125,0.9791832409880494
423.375,0.9941116367449154
426.625,0.9916588874270281
429.875,0.9968179815409117
433.125,0.9945638134649292
436.375,0.9898483566960808
439.625,0.9875668243867116
442.875,0.9874425998658586
446.125,0.9868768060284281
449.375,0.9874288978703663
452.625,0.9872217091041855
455.875,0.9877739360299511
459.125,0.9890635983793731
462.375,0.9886718960688629
465.625,0.9874979480321148
468.875,0.9868085658898461
472.125,0.9850162591245056
475.375,0.9851540250542541
478.625,0.9841905614472792
481.875,0.9797986588281071
485.125,0.9789764869538345
488.375,0.975970801502552
491.625,0.9752427827207825
494.875,0.9760613549043606
498.125,0.9797975867658737
501.375,0.9816258101416867
504.625,0.983090767785589
507.875,0.9829072254336602
511.125,0.9825406789685873
514.375,0.9811682413547305
517.625,0.9804370735692424
520.875,0.9801635122740894
524.125,0.9803465037451912
527.375,0.9802549634631537
530.625,0.9809855244820742
533.875,0.98016307798802
537.125,0.9772444295784055
540.375,0.9739723750252883
543.625,0.968371946004851
546.875,0.9641340574291447
550.125,0.9469581207096036
553.375,0.9156200326922462
556.625,0.8639827408289794
559.875,0.765687235968489
563.125,0.570458824858106
566.375,0.23542629388490532
569.625,0.0688047027129622
572.875,0.17331528062877757
576.125,0.46390896806795145
579.375,0.6849618007618598
582.625,0.8000777731228119
585.875,0.8520299082134013
589.125,0.9139890550422561
592.375,0.9466111753627554
595.625,0.9549507536102522
598.875,0.9656706898493089
602.125,0.9684962053187538
605.375,0.9786085323692895
608.625,0.9772179656907887
611.875,0.9783391363431743
615.125,0.9776085248299102
618.375,0.9813053221007597
621.625,0.9770684917170723
624.875,0.9778822266790621
628.125,0.9792516944231318
631.375,0.977472342517844
634.625,0.9835157499788998
637.875,0.9796656365974382
641.125,0.9872420810231821
644.375,0.9773462822134574
647.625,0.9791131785760219
650.875,0.9779118458013376
654.125,0.9717509266510351
657.375,0.9690458540658848
660.625,0.9557184278201127
663.875,0.958400493076472
667.125,0.9433840971435157
670.375,0.9155090945099178
673.625,0.8727268938124791
676.875,0.8083210370403964
680.125,0.7504152651560235
683.375,0.7235364718568673
686.625,0.7503218670529777
689.875,0.7856236341757062
693.125,0.8049771993421766
696.375,0.8128826382703299
699.625,0.8254787160577909
702.875,0.8565888663725956
706.125,0.8862319270250667
709.375,0.8844975209163488
712.625,0.8376676450293167
715.875,0.763581707604917
719.125,0.7529371052604654
722.375,0.7469685344245351
725.625,0.7502054934700844
728.875,0.7358453772186443
732.125,0.6906212226503523
735.375,0.6524633298089013
738.625,0.6474286293041722
741.875,0.668058010742947
745.125,0.6908143334439701
748.375,0.7233314936491657
751.625,0.7458138086360914
754.875,0.7251280016650481
758.125,0.6885005634376428
761.375,0.6745911509998139
764.625,0.6699863521786105
767.875,0.6554421704667182
771.125,0.6322243229308395
774.375,0.5932822722665914
777.625,0.5681836861755577
780.875,0.552393520886679
784.125,0.5293824017970965
787.375,0.5055163423020789
790.625,0.47963209876238716
793.875,0.44115695050963
797.125,0.4006025966474461
800.375,0.3772319425424465
803.625,0.35251297618246225
806.875,0.3398746708458165
810.125,0.33902054679471766
813.375,0.34025497193671744
816.625,0.345817398994644
819.875,0.354893783548609
823.125,0.359621493236804
826.375,0.35931999089154226
829.625,0.3517656757313637
832.875,0.34120758742584895
836.125,0.3156222308997462
839.375,0.28490677712658563
842.625,0.2611077365265884
845.875,0.2421231637098801
849.125,0.22439341083531567
852.375,0.21535817389047923
855.625,0.2108894528281922
858.875,0.21236862735772413
862.125,0.21578532604955547
865.375,0.2221462467196708
868.625,0.22844464386443541
871.875,0.24573759297526773
875.125,0.27852729410076554
878.375,0.33189300554684875
881.625,0.39959585992335406
884.875,0.4716534765890912
888.125,0.538789297103516
891.375,0.5991817264588679
894.625,0.6510589298309419
