,y_values
400.625,0.9995773354347935
403.875,0.9995784396971887
407.125,0.9996088216172238
410.375,0.9995900408749424
413.625,0.9995381170544408
416.875,0.9995563444109627
420.125,0.9996636490881525
423.375,0.999548612292387
426.625,0.9996015023985625
429.875,0.9995281736470346
433.125,0.9995448842193857
436.375,0.9996926524295001
439.625,0.9997078449147844
442.875,0.9997662695075491
446.125,0.9997016298729997
449.375,0.9996822938757832
452.625,0.9996961050810249
455.875,0.999727180974967
459.125,0.9997080748295035
462.375,0.9997499707361552
465.625,0.9997223476864631
468.875,0.9997893358426595
472.125,0.9997918681541137
475.375,0.999754805310774
478.625,0.9996822941359186
481.875,0.9997340869630311
485.125,0.9996703249973763
488.375,0.999664340458001
491.625,0.9997366191835244
494.875,0.9997992348385581
498.125,0.9998135082845567
501.375,0.9998194937678276
504.625,0.9998379113236892
507.875,0.9996003589701988
511.125,0.9990214394061351
514.375,0.9986511384445986
517.625,0.9989965839504572
520.875,0.9994226829842551
524.125,0.9996408612312652
527.375,0.9996206060826694
530.625,0.9993969074520912
533.875,0.9991364459433386
537.125,0.9990931937115817
540.375,0.9993518036084561
543.625,0.9995124322942095
546.875,0.9995570808128003
550.125,0.9993812605265943
553.375,0.998834663321655
556.625,0.9986635533964665
559.875,0.9990932067983297
563.125,0.9995055279908693
566.375,0.9997099188056303
569.625,0.999783120220787
572.875,0.9997559558587699
576.125,0.9997568766078191
579.375,0.9998084435045324
582.625,0.9998231773441384
585.875,0.9999019148011814
589.125,0.9999410556920876
592.375,0.9999861846803086
595.625,0.9999613173339006
598.875,0.99973478670478
602.125,0.9994447723549759
605.375,0.9993274109339144
608.625,0.9995027671287768
611.875,0.9995791760221985
615.125,0.9993936880536103
618.375,0.9987022069194207
621.625,0.9979615426365797
624.875,0.9975535080343771
628.125,0.997925701012996
631.375,0.9984966296546547
634.625,0.9989215928162116
637.875,0.999175555512509
641.125,0.9992611432981444
644.375,0.9993950639943784
647.625,0.9993122260468266
650.875,0.9992073041808625
654.125,0.9990582285058867
657.375,0.998793257753227
660.625,0.9982828265189493
663.875,0.9963776390425825
667.125,0.9934907887561946
670.375,0.9921149833686687
673.625,0.992105370475723
676.875,0.9914244628190552
680.125,0.9902498835390837
683.375,0.9886944036870735
686.625,0.9867879338786697
