,y_values
400.625,0.9985662927914071
403.875,0.998362730685358
407.125,0.9987256320006184
410.375,0.9985965288745889
413.625,0.9984807139555885
416.875,0.9987181003815451
420.125,0.9985790401979108
423.375,0.9982583436544971
426.625,0.9984152906008406
429.875,0.9983180678054651
433.125,0.998418664275667
436.375,0.99852861197618
439.625,0.998407381430773
442.875,0.9986715063082736
446.125,0.9985756180303488
449.375,0.9983640178645
452.625,0.9986105333880093
455.875,0.9985295090800462
459.125,0.9984905152238076
462.375,0.9984475462189377
465.625,0.9985138130065642
468.875,0.9984610552833069
472.125,0.9985353312134997
475.375,0.9984005241185769
478.625,0.9981620999412469
481.875,0.9982624368182824
485.125,0.998282683371945
488.375,0.9982840005137731
491.625,0.9984332499187901
494.875,0.9983649779089123
498.125,0.9983040763320828
501.375,0.9982170200770852
504.625,0.9981088430790326
507.875,0.9978064712525675
511.125,0.9977780657027101
514.375,0.9974916728519989
517.625,0.9980616100658596
520.875,0.9979712654187912
524.125,0.9981051699868336
527.375,0.9977641454341322
530.625,0.9976015685712292
533.875,0.9977985846635585
537.125,0.9980001955959864
540.375,0.9982580146399114
543.625,0.998238619620448
546.875,0.9983604663742257
550.125,0.998216672097358
553.375,0.9977821875501899
556.625,0.9977371302428485
559.875,0.9978548778222007
563.125,0.9981474089361448
566.375,0.9983080356427729
569.625,0.9979242206270182
572.875,0.9980610457807064
576.125,0.9981197602716609
579.375,0.9981117310336755
582.625,0.99831860483391
585.875,0.998077361028775
589.125,0.9979815736509513
592.375,0.9979488014749613
595.625,0.9979278018620965
598.875,0.9979199451104211
602.125,0.9980549853001788
605.375,0.9980100980060933
608.625,0.9981951716790469
611.875,0.9978626790689676
615.125,0.9975887584852992
618.375,0.997498741622969
621.625,0.9967414209960056
624.875,0.9964551990651822
628.125,0.9945368078120722
631.375,0.9909438303266492
634.625,0.9924714862351649
637.875,0.99454764453822
641.125,0.9962553854796827
644.375,0.9963899973053494
647.625,0.9964441561333992
650.875,0.9960026905175223
654.125,0.9947021121514339
657.375,0.992888669381823
660.625,0.9899103356179573
663.875,0.9842797868924508
667.125,0.9811973883070239
670.375,0.9819980466285485
673.625,0.9857477210560291
676.875,0.988598058262288
680.125,0.9906850356731542
683.375,0.9932316759803197
686.625,0.9941219643504988
689.875,0.9926258539085633
693.125,0.9922924576693702
696.375,0.9934774701033022
699.625,0.9944195859739567
702.875,0.995292000980343
706.125,0.9955880306110284
709.375,0.9948547752461568
712.625,0.9923868386060495
715.875,0.9821781076384356
719.125,0.9691635450693479
722.375,0.9734308142996596
725.625,0.9831246234225504
728.875,0.9803488970919089
732.125,0.9760821833169234
735.375,0.9810638438617173
738.625,0.9878027916830282
741.875,0.9923691003845102
745.125,0.994992288962576
748.375,0.995855534031867
751.625,0.9962454132333645
754.875,0.9968439291074326
758.125,0.9970335486160935
761.375,0.9972589561137992
764.625,0.9971335600918114
767.875,0.9973788930897776
771.125,0.9971094540025224
774.375,0.9966790005575124
777.625,0.9973024061383592
780.875,0.9976056615579569
784.125,0.9968504012973214
787.375,0.9964081124062827
790.625,0.9965539977687
793.875,0.9964762177053369
797.125,0.996270082809515
800.375,0.9958020391884416
803.625,0.9948853882907484
806.875,0.994633312098442
810.125,0.996110836319449
813.375,0.9945190596034021
816.625,0.9969247146319452
819.875,0.9966613255030468
823.125,0.9949922634806546
826.375,0.9953779153125856
829.625,0.9949238585071384
832.875,0.9970787159562975
836.125,0.9973501861767011
839.375,0.9965122313058516
842.625,0.9956646546235568
845.875,0.9959414843668531
849.125,0.995742120047543
852.375,0.9975686651734432
855.625,0.9965960813439798
858.875,0.9965032167770576
862.125,0.9968502256538504
865.375,0.9953208670348156
868.625,0.9926314691336952
871.875,0.9922545015151314
875.125,0.9910898901883047
878.375,0.9897790071506244
881.625,0.9891154937257132
884.875,0.9952289614865284
888.125,0.9956415388251434
891.375,0.995309158361461
894.625,0.9950571489085678
897.875,0.9970411911769841
901.125,0.9976270178175701
904.375,0.9967462762670659
907.625,0.9961300980662305
910.875,0.9936261529654596
914.125,0.9929744263897206
917.375,0.9922086676271347
920.625,0.9947137507742946
923.875,0.9950570966792235
927.125,0.9947823204977816
930.375,0.9925859993705817
933.625,0.9913979359584701
936.875,0.9918089164490657
940.125,0.9944846715097929
943.375,0.9961758233244098
946.625,0.99536659360306
949.875,0.9940724114908331
953.125,0.992128899287861
956.375,0.9901773779127057
959.625,0.9912610654496619
962.875,0.9927001211079247
966.125,0.9939236530275483
969.375,0.9935346682207216
972.625,0.9933744830063803
975.875,0.9924485654647012
979.125,0.9943586998620407
982.375,0.9958249430362781
985.625,0.995618596703689
988.875,0.9933407430438321
992.125,0.9919231139768785
995.375,0.9925970977605172
998.625,0.9928485365543098
1001.875,0.9948853534640788
1005.125,0.9940497195022578
1008.375,0.992597095392325
1011.625,0.993477489857945
1014.875,0.9948052644462742
1018.125,0.9961689479267244
1021.375,0.9965147048956771
1024.625,0.9973403731724682
1027.875,0.9980976899192946
1031.125,0.9982358463194111
1034.375,0.9982543238995337
1037.625,0.9969774405338161
1040.875,0.9965479497805925
1044.125,0.9974723989286521
1047.375,0.9983143182624792
1050.625,0.9980583004081918
1053.875,0.9984955185280385
1057.125,0.9982268590368162
1060.375,0.9984471921763121
1063.625,0.9990483363366452
1066.875,0.9985273158763225
1070.125,0.9985994753689231
1073.375,0.9978422761643897
1076.625,0.9983490836915732
1079.875,0.9984051211866359
1083.125,0.9983178241432691
1086.375,0.9968720051242381
1089.625,0.9972907708467454
1092.875,0.9970166429263282
1096.125,0.9971580508301134
1099.375,0.9976332154401071
1102.625,0.9972035134834651
1105.875,0.9974099583704618
1109.125,0.9974359405757747
1112.375,0.9983104104738929
1115.625,0.997992781410796
1118.875,0.9980009393308548
1122.125,0.9977434835349958
1125.375,0.9975850918693296
1128.625,0.9978418166411452
1131.875,0.9975123929402036
1135.125,0.9966349202969996
1138.375,0.9970257635346289
1141.625,0.996932605067233
1144.875,0.9964102811034097
1148.125,0.9963552258817874
1151.375,0.9959395979556689
1154.625,0.9959395979556689
1157.875,0.997068509241363
1161.125,0.9964711097457946
1164.375,0.9968809571566453
1167.625,0.9973265945011928
1170.875,0.9968557080408612
1174.125,0.9967389096910066
1177.375,0.9972294602701974
1180.625,0.9978893784194449
1183.875,0.9979249937957103
1187.125,0.9976656050782247
1190.375,0.9965201494475314
1193.625,0.9965449667576671
1196.875,0.9969429349704483
1200.125,0.9969181433825487
1203.375,0.9969959634919507
1206.625,0.9968772845182408
1209.875,0.997054504853953
1213.125,0.9973798730851552
1216.375,0.9975870435912698
1219.625,0.9965727321624336
1222.875,0.9967567835761278
1226.125,0.9975493730260289
1229.375,0.9978158539215901
1232.625,0.9972308379945631
1235.875,0.9976783695717246
1239.125,0.9964038570296309
1242.375,0.9970643767467716
1245.625,0.9965656186379185
1248.875,0.9960542663399741
1252.125,0.9965665365091964
1255.375,0.9958020133195913
1258.625,0.9944730080145473
1261.875,0.9943814178835478
1265.125,0.9949310852273556
1268.375,0.99559567200223
1271.625,0.9961230737076336
1274.875,0.9962836427174407
1278.125,0.9963065832601938
1281.375,0.9958937342982915
1284.625,0.9951372888063621
1287.875,0.9952976989136103
1291.125,0.9950914620958351
1294.375,0.9938549383054155
1297.625,0.992322868566882
1300.875,0.9910213254027537
1304.125,0.9894480569831255
1307.375,0.9866497268744954
1310.625,0.9846978734053787
1313.875,0.9842445076758269
1317.125,0.9843578295355939
1320.375,0.9857641050501228
