,y_values
400.625,0.9984978627878099
403.875,0.9989836823358024
407.125,0.9979241019769196
410.375,0.9981006092412625
413.625,0.997306599619489
416.875,0.9971742923131153
420.125,0.994763779407472
423.375,0.9961174314466115
426.625,0.9943792695628958
429.875,0.9980126482671959
433.125,0.9971303043829847
436.375,0.996028669242245
439.625,0.9974059446530809
442.875,0.9990719652121935
446.125,0.9984537188973065
449.375,0.9975712800312636
452.625,0.9967996701522999
455.875,0.9960288882269097
459.125,0.9930238245415631
462.375,0.9926214974904046
465.625,0.9917440435500315
468.875,0.9914153043187219
472.125,0.9929508226791169
475.375,0.9942688317920354
478.625,0.9947084326124682
481.875,0.9933348426421713
485.125,0.9932434286099042
488.375,0.9932799942249575
491.625,0.9919998736566792
494.875,0.9922923017122667
498.125,0.9940491467911067
501.375,0.9964690887132587
504.625,0.9969097719423748
507.875,0.9970567150721482
511.125,0.9978653247537554
514.375,0.9986745237731551
517.625,0.9994843002885698
520.875,0.9984541378351487
524.125,0.9966896089373547
527.375,0.9953682327182779
530.625,0.9957350387047201
533.875,0.9948549054005539
537.125,0.9953683624439359
540.375,0.9958087535213259
543.625,0.9933897396098107
546.875,0.9895181417890752
550.125,0.9878418519520843
553.375,0.9876234582518938
556.625,0.9873687809214722
559.875,0.9871147627666582
563.125,0.9825832507668956
566.375,0.9734705049013493
569.625,0.9606702120430209
572.875,0.9611327783665918
576.125,0.9685618708997175
579.375,0.9737482242497274
582.625,0.9745737760490185
585.875,0.9792176217370469
589.125,0.9850113769459616
592.375,0.991744067785028
595.625,0.9959186444910945
598.875,0.9953683300232751
602.125,0.9959185471430637
605.375,0.9961394242651175
608.625,0.9981226458196188
611.875,0.9981595197936327
615.125,0.9986744383498235
618.375,0.9976814752006746
621.625,0.9972404508407026
624.875,0.9954787399566553
628.125,0.9954783993891367
631.375,0.9949282390297075
634.625,0.9943785406674168
637.875,0.9956984002819724
641.125,0.9941586856353071
644.375,0.995918985209227
647.625,0.9960289734965534
650.875,0.9972405483179454
654.125,0.996469291633777
657.375,0.9929507094663175
660.625,0.9901010133404554
663.875,0.9829102383417663
667.125,0.9680360247239036
670.375,0.9446836592526751
673.625,0.917517266590576
676.875,0.8829563946641588
680.125,0.8475859948480742
683.375,0.8291465050346607
686.625,0.8456067579237805
689.875,0.8847282727684658
693.125,0.911349440730533
696.375,0.9240096692348849
699.625,0.9220701501740356
702.875,0.902365511466295
706.125,0.8440740468110619
709.375,0.7848234012175616
712.625,0.7154289610387011
715.875,0.5597261180591508
719.125,0.39856414701404097
722.375,0.3198880081542881
725.625,0.3026666249901159
728.875,0.41523257860764445
732.125,0.563818715728344
735.375,0.6947289756024353
738.625,0.7858651138747255
741.875,0.8178674067065198
745.125,0.8235734583885764
748.375,0.8248528875996255
751.625,0.8299706350481766
754.875,0.8395759300098669
758.125,0.8519066826235795
761.375,0.8575754798496271
764.625,0.8590936035057726
767.875,0.8492740828547949
771.125,0.8364175023198248
774.375,0.8015997142967806
777.625,0.7469051947817772
780.875,0.6654244174131076
784.125,0.5626980226197233
787.375,0.48824333898528616
790.625,0.42018917322921273
793.875,0.3387813995374379
797.125,0.28569698879121785
800.375,0.2654202170585279
803.625,0.2494651379999605
806.875,0.237802564057869
810.125,0.23301480792078305
813.375,0.23132105161811947
816.625,0.23178176037842474
819.875,0.2427798876534829
823.125,0.2730985655410073
826.375,0.31335617764669066
829.625,0.36362494117697686
832.875,0.4264593051897343
836.125,0.518591160576969
839.375,0.5924421536220815
842.625,0.6208694402376708
845.875,0.6269382510131593
849.125,0.6078315349632275
852.375,0.5703376738459539
855.625,0.5274049067905786
858.875,0.49783484964257896
862.125,0.4986483331935512
865.375,0.5501514564100652
868.625,0.6059531870278925
871.875,0.6592031363866439
875.125,0.6968158584788278
878.375,0.7098767462032096
881.625,0.6963538691396038
884.875,0.6677100345616438
888.125,0.6305522126543355
891.375,0.5944100135145957
894.625,0.5625736387493984
897.875,0.5394327229587401
901.125,0.5226461011718623
904.375,0.5103152267806679
907.625,0.4959673735088091
910.875,0.46774611927665677
914.125,0.4141943238555845
917.375,0.3362526920498881
920.625,0.2530437552359825
923.875,0.18287547408644578
927.125,0.1400148749949303
930.375,0.11587473688291665
933.625,0.1096200510532965
936.875,0.11030071000496726
940.125,0.12224283772813925
943.375,
946.625,0.14589225027647074
949.875,0.17102678506493685
953.125,0.19262739434057669
956.375,0.21941611897333158
959.625,0.2580147843956461
962.875,0.30360483811006594
966.125,0.3617807135517473
969.375,0.43695710455122766
972.625,
975.875,0.5197654888058338
979.125,0.5954622100958883
982.375,0.6593488848394441
985.625,0.7036270224956119
988.875,0.7325149825640506
992.125,
995.375,0.7502149251988162
998.625,0.7582182403890987
1001.875,0.761073175095989
1005.125,0.7609049405842023
1008.375,
1011.625,0.7552070403842605
1014.875,0.7424602085286344
1018.125,0.7302513323156564
1021.375,0.7209476324989449
1024.625,
1027.875,0.7251035076348731
1031.125,0.7385313220188278
1034.375,0.7680029107120787
1037.625,
1040.875,0.8059224689865004
1044.125,0.8436601600244853
1047.375,0.8734564737248494
1050.625,
1053.875,0.8910093429748416
1057.125,0.9017099293137395
1060.375,0.9025076586461057
1063.625,
1066.875,0.8981288641284451
1070.125,0.8900249943503756
1073.375,
1076.625,0.8779090398731791
1079.875,0.86080452641008
1083.125,0.8447799679528404
1086.375,
1089.625,0.8299706350481766
1092.875,0.8201213784853242
1096.125,
1099.375,0.8175870030714267
1102.625,0.8219364550867855
1105.875,
1109.125,0.8255786684564069
1112.375,0.8292370214170484
1115.625,
1118.875,0.8292370214170484
1122.125,0.8264917408216124
1125.375,
1128.625,0.8193964706427694
1131.875,
1135.125,0.8111059420614045
1138.375,0.7947756831034467
1141.625,
1144.875,0.7708946878390173
1148.125,0.7254241808587671
1151.375,
1154.625,0.6696317636241338
1157.875,
1161.125,0.6143158999012017
1164.375,0.5708422430837868
1167.625,
1170.875,0.5471192457325725
1174.125,
1177.375,0.5502730937615155
1180.625,0.5664423540761989
1183.875,
1187.125,0.5973080378542829
1190.375,
1193.625,0.6297163768228073
1196.875,
1200.125,0.6694837421506189
1203.375,0.7095629457113337
1206.625,
1209.875,0.7542059668935838
1213.125,
1216.375,0.8014805526974144
1219.625,
1222.875,0.8451535674637405
1226.125,
1229.375,0.8802411209350961
1232.625,
1235.875,0.8995198075269165
1239.125,0.9105238708298323
1242.375,
1245.625,0.9107251857782699
1248.875,
1252.125,0.9095179633981523
1255.375,
1258.625,0.9186112842462125
1261.875,
1265.125,0.928411056815686
1268.375,
1271.625,0.9416402370785184
1274.875,
1278.125,0.9603509868693857
1281.375,
1284.625,0.9727441440111123
1287.875,
1291.125,0.9824695974496751
1294.375,
1297.625,0.9868231747620473
1300.875,
1304.125,0.9870413593290951
1307.375,
1310.625,
1313.875,0.9874778731943291
1317.125,
1320.375,0.987914580105531
1323.625,
1326.875,0.9922922855466706
1330.125,
1333.375,0.988570002620289
1336.625,
1339.875,0.9903199226308472
1343.125,
1346.375,0.9905388803216316
1349.625,
1352.875,
1356.125,0.9914151953027509
1359.375,
1362.625,0.9918536434740085
1365.875,
1369.125,0.990757886423509
1372.375,
1375.625,
1378.875,0.9931701517392534
1382.125,
1385.375,0.9936093760307922
1388.625,
1391.875,0.9920729402673051
1395.125,
1398.375,
1401.625,0.995368216502571
1404.875,
1408.125,0.9940487945669707
1411.375,
1414.625,
1417.875,0.9986744383498235
1421.125,
1424.375,0.9914151953027509
1427.625,
1430.875,
1434.125,0.9947082867678628
1437.375,
1440.625,0.9949282147168994
1443.875,
1447.125,
1450.375,0.995808412876725
1453.625,
1456.875,0.9918536434740085
1460.125,
1463.375,
1466.625,0.9876962025138494
1469.875,
1473.125,
1476.375,0.979217023515053
1479.625,
1482.875,0.9761910036911954
1486.125,
1489.375,
1492.625,0.9643933255143842
1495.875,
1499.125,
1502.375,0.9654599239239121
1505.625,
1508.875,
1512.125,0.961838294447122
1515.375,
1518.625,0.9631149627063962
1521.875,
1525.125,
1528.375,0.9599264644242359
1531.625,
1534.875,
1538.125,0.9637539321512957
1541.375,
1544.625,
1547.875,0.9695237672624786
1551.125,
1554.375,
1557.625,0.9757594791782971
1560.875,
1564.125,
1567.375,0.9787841613523248
1570.625,
1573.875,
1577.125,0.9839911603960989
1580.375,
1583.625,
1586.875,0.9794335263777603
1590.125,
1593.375,
1596.625,0.9790005685101009
1599.875,
1603.125,
1606.375,0.9798666757187662
1609.625,
1612.875,
1616.125,
1619.375,0.9772706500806777
1622.625,
1625.875,
1629.125,0.9742506450262283
1632.375,
1635.625,
1638.875,0.9733895018445959
1642.125,
1645.375,
1648.625,0.9731743350078449
1651.875,
1655.125,
1658.375,
1661.625,0.9665277019684888
1664.875,
1668.125,
1671.375,0.9650331430769076
1674.625,
1677.875,
1681.125,
1684.375,0.9669551437763263
1687.625,
1690.875,
1694.125,0.9699525340644815
1697.375,
1700.625,
1703.875,
1707.125,0.9718843324304229
1710.375,
1713.625,
1716.875,0.9768386483108895
1720.125,
1723.375,
1726.625,
1729.875,0.9835561878296847
1733.125,
1736.375,
1739.625,
1742.875,0.9848616827070092
1746.125,
1749.375,
1752.625,
1755.875,0.984208718810616
1759.125,
1762.375,
1765.625,0.984208718810616
1768.875,
1772.125,
1775.375,
1778.625,0.9874778731943291
1781.875,
1785.125,
1788.375,
1791.625,0.984208718810616
1794.875,
1798.125,
1801.375,
1804.625,0.9803000166177968
1807.875,
1811.125,
1814.375,
1817.625,0.9772706500806777
1820.875,
1824.125,
1827.375,
1830.625,0.9703814904863539
1833.875,
1837.125,
1840.375,
1843.625,0.9695237672624786
1846.875,
1850.125,
1853.375,
1856.625,
1859.875,0.9542137448338464
1863.125,
1866.375,
1869.625,
1872.875,0.9275904313889434
1876.125,
1879.375,
1882.625,
1885.875,0.899320969516836
1889.125,
1892.375,
1895.625,
1898.875,
1902.125,0.8600436586062753
1905.375,
1908.625,
1911.875,
1915.125,0.834385966306792
1918.375,
1921.625,
1924.875,
1928.125,
1931.375,0.8039650009577732
1934.625,
1937.875,
1941.125,
1944.375,0.8147001626219748
1947.625,
1950.875,
1954.125,
1957.375,
1960.625,0.8255786684564069
1963.875,
1967.125,
1970.375,
1973.625,
1976.875,0.8526603517660329
1980.125,
1983.375,
1986.625,
1989.875,
1993.125,0.8847282727684658
1996.375,
1999.625,
2002.875,
2006.125,
2009.375,0.9306715220835373
2012.625,
2015.875,
2019.125,
2022.375,
2025.625,0.947277681161232
2028.875,
2032.125,
2035.375,
2038.625,
2041.875,0.9607756970573607
2045.125,
2048.375,
2051.625,
2054.875,
2058.125,0.9620509549087032
2061.375,
2064.625,
2067.875,
2071.125,
2074.375,0.9738199782474461
2077.625,
2080.875,
2084.125,
2087.375,
2090.625,0.9646065508880609
2093.875,
2097.125,
2100.375,
2103.625,
2106.875,
2110.125,0.9746815022651348
2113.375,
2116.625,
2119.875,
2123.125,
2126.375,0.953370312330744
2129.625,
2132.875,
2136.125,
2139.375,
2142.625,
2145.875,0.9622636623890735
2149.125,
2152.375,
2155.625,
2158.875,
2162.125,
2165.375,0.9646065508880609
2168.625,
2171.875,
2175.125,
2178.375,
2181.625,
2184.875,0.9527382272321196
2188.125,
2191.375,
2194.625,
2197.875,
2201.125,0.9690951899965242
2204.375,
2207.625,
2210.875,
2214.125,
2217.375,
2220.625,0.9811672734288317
2223.875,
2227.125,
2230.375,
2233.625,
2236.875,
2240.125,
2243.375,
2246.625,
2249.875,
2253.125,
2256.375,
2259.625,
2262.875,
2266.125,
