,y_values
400.625,0.9976724837428727
403.875,0.9948863114428317
407.125,0.9953501685885728
410.375,0.9945155627293275
413.625,0.9930331297284315
416.875,0.9905384135167152
420.125,0.9857704207893652
423.375,0.9907238101172011
426.625,0.9952370795102885
429.875,0.9997204550245223
433.125,0.9977888703165929
436.375,0.9959303685476193
439.625,0.9960461056272112
442.875,0.996835757466734
446.125,0.9955820755334988
449.375,0.9959307472510256
452.625,0.9980211557630299
455.875,0.9972074793323872
459.125,0.9979824866831962
462.375,0.9998835048320521
465.625,0.9998835048320521
468.875,0.9993011918458026
472.125,0.9987579637749596
475.375,0.9955828863926451
478.625,0.990722173332896
481.875,0.9849684170023763
485.125,0.9772711754545668
488.375,0.9728759769044433
491.625,0.9800088968199142
494.875,0.9893399945127598
498.125,0.9931488348521764
501.375,0.99365045389622
504.625,0.9908756286134522
507.875,0.9885694210866164
511.125,0.98366725493202
514.375,0.9794741569169296
517.625,0.9755999546381883
520.875,0.9792450457910813
524.125,0.9817585786207275
527.375,0.9832084578541226
530.625,0.9858089274918885
533.875,0.9910317397910352
537.125,0.989645689915176
540.375,0.9865752069627188
543.625,0.9774290466647293
546.875,0.9659631572068618
550.125,0.9334071535703025
553.375,0.8709131048400405
556.625,0.7574926729045778
559.875,0.4717454709594482
563.125,0.14277256597202553
566.375,0.026008728345605237
569.625,0.019820969102653713
572.875,0.04860379444676844
576.125,0.21634401672074235
579.375,0.5173014501847696
582.625,0.7495514292219789
585.875,0.8349657767412991
589.125,0.9044917587435162
592.375,0.9418971364046704
595.625,0.9560220233184737
598.875,0.9674501335866736
602.125,0.9719727251649986
605.375,0.9858855127008423
608.625,0.9835902071192134
611.875,0.9888781938804874
615.125,0.9930334748896061
618.375,0.9944242690299212
621.625,0.9932647341793548
624.875,0.9923396966686204
628.125,0.9916459184477755
631.375,0.99026030082566
634.625,0.9907215276620994
637.875,0.9877267718118872
641.125,0.9914176743970122
644.375,0.979473306788391
647.625,0.9884222636081328
650.875,0.9797138055077126
654.125,0.9733341283686602
657.375,0.9658943552419905
660.625,0.9438433493981278
663.875,0.926249444889893
667.125,0.8740754516056684
670.375,0.7981189273955112
673.625,0.6710343977980952
676.875,0.5713072570644333
680.125,0.5501708294730646
683.375,0.5565698713154765
686.625,0.624522367532975
689.875,0.6552470283074275
693.125,0.6744794665760394
696.375,0.709708510635683
699.625,0.7372543097904207
702.875,0.7678163262719375
706.125,0.7935985384562654
709.375,0.7910113953301077
712.625,0.768886597959753
715.875,0.7085603265475786
719.125,0.6222092167500373
722.375,0.48540678914203267
725.625,0.44214282319843895
728.875,0.4573507158561222
732.125,0.4730570073161812
735.375,0.45514309160848626
738.625,0.41479263833003804
741.875,0.37602120734678535
745.125,0.3566538857269559
748.375,0.41144370727444446
751.625,0.4817346220670498
754.875,0.5467466781026301
758.125,0.6025172150023971
761.375,0.623079840418029
764.625,0.6315613991902957
767.875,0.6124267614845746
771.125,0.5872680311637408
774.375,0.5302431776480363
777.625,0.4662710589498835
780.875,0.42070805309139936
784.125,0.39664201891857565
787.375,0.4011038217549103
790.625,0.406751721797525
793.875,0.39992333328852014
797.125,0.37489176442505534
800.375,0.35433420648905734
803.625,0.3214039851396338
806.875,0.28449409726232344
810.125,0.25545490146822103
813.375,0.2231579894684619
816.625,0.18676177807451066
819.875,0.1323267903110705
823.125,0.08917638847059506
826.375,0.06811631104985487
829.625,0.04742100786042191
832.875,0.02972664796020084
836.125,0.01427490891966459
839.375,0.010406294204181621
842.625,0.010756424172358942
845.875,0.012193233763766107
849.125,0.021491247219638007
852.375,0.04303952007943624
855.625,0.08859638464861407
858.875,0.163225730153768
862.125,0.31318552908246744
865.375,0.45298979678054124
868.625,0.5207292821170018
871.875,0.559480146591786
875.125,0.5804647615122481
878.375,0.5848097168658344
881.625,0.5756152614639525
884.875,0.5527411019298897
888.125,0.5192750784310035
891.375,0.4862462443950774
894.625,0.4448299702651267
897.875,0.3949816684576014
901.125,0.35268653554823165
904.375,0.3341243754684835
907.625,0.3128721740763995
910.875,0.2961292999798447
914.125,0.28264374576712264
917.375,0.2872923620503353
920.625,0.29502717448751875
923.875,0.2872923620503353
927.125,0.28529080864337736
930.375,0.29133769509345564
933.625,0.3111271422934479
936.875,0.34248095038849163
940.125,0.3731484998604554
943.375,
946.625,0.4022270927923466
949.875,0.4107525043498591
953.125,0.39058796729336476
956.375,0.369686251826571
959.625,0.3740191164970698
962.875,0.3940622565972196
966.125,0.4255632726250492
969.375,0.48240868724058317
972.625,
975.875,0.5692122264716639
979.125,0.666644959868337
982.375,0.7521793044132437
985.625,0.8145827330883361
988.875,0.8506683211518135
992.125,
995.375,0.867889271847382
998.625,0.8723503507028605
1001.875,0.8735709833159062
1005.125,0.8727570386140243
1008.375,
1011.625,0.8752011507142398
1014.875,0.8809307300241602
1018.125,0.8854588438980491
1021.375,0.900441494252882
1024.625,
1027.875,0.9156776626714879
1031.125,0.9346501930219165
1034.375,0.9486948434140882
1037.625,
1040.875,0.9602613741062261
1044.125,0.9715160057344027
1047.375,0.9769649880866197
1050.625,
1053.875,0.9801576638239665
1057.125,0.9833607730758073
1060.375,0.9865743499383783
1063.625,
1066.875,0.9851958187717887
1070.125,0.9897984286193409
1073.375,
1076.625,0.9856551150044335
1079.875,0.9874944421629225
1083.125,0.9847367365623115
1086.375,
1089.625,0.9801576638239665
1092.875,0.9755998839920035
1096.125,
1099.375,0.9620533141040555
1102.625,0.9522388585482233
1105.875,
1109.125,0.9346501930219165
1112.375,0.9229618709756453
1115.625,
1118.875,0.9088744607960021
1122.125,0.9038052505810509
1125.375,
1128.625,0.8962543984071416
1131.875,
1135.125,0.8838095703125304
1138.375,0.8703197520120999
1141.625,
1144.875,0.8526530698320639
1148.125,0.8365138579189458
1151.375,
1154.625,0.8233620768560193
1157.875,
1161.125,0.8168639309778762
1164.375,0.8126866019868902
1167.625,
1170.875,0.8291386498130227
1174.125,
1177.375,0.8415978164083995
1180.625,0.8618427249899202
1183.875,
1187.125,0.8796998137054655
1190.375,
1193.625,0.8854588438980491
1196.875,
1200.125,0.8983455068805347
1203.375,0.894168157475929
1206.625,
1209.875,0.8933350214763724
1213.125,
1216.375,0.8829860858665408
1219.625,
1222.875,0.8756091676624136
1226.125,
1229.375,0.87765210742721
1232.625,
1235.875,0.8594359180165617
1239.125,0.8642562721049061
1242.375,
1245.625,0.8711314236684161
1248.875,
1252.125,0.8780612670062835
1255.375,
1258.625,0.8883524818500795
1261.875,
1265.125,0.8838095703125304
1268.375,
1271.625,0.8954193185646854
1274.875,
1278.125,0.906336311634069
1281.375,
1284.625,0.9251152923618566
1287.875,
1291.125,0.9398924045523616
1294.375,
1297.625,0.9333442149970266
1300.875,
1304.125,0.9504651991541911
1307.375,
1310.625,
1313.875,0.9540158277611193
1317.125,
1320.375,0.9638485980341125
1323.625,
1326.875,0.9607090459528552
1330.125,
1333.375,0.9629505376878222
1336.625,
1339.875,0.9575797203607904
1343.125,
1346.375,0.9916454875991758
1349.625,
1352.875,
1356.125,0.9981373797360721
1359.375,
1362.625,0.9815291453731244
1365.875,
1369.125,0.996278228826391
1372.375,
1375.625,
1378.875,0.9842778682762706
1382.125,
1385.375,0.9783320022974832
1388.625,
1391.875,0.9774204471231933
1395.125,
1398.375,
1401.625,0.9797009292973159
1404.875,
1408.125,0.996278228826391
1411.375,
1414.625,
1417.875,1.0
1421.125,
1424.375,0.9847367365623115
1427.625,
1430.875,
1434.125,0.9774204471231933
1437.375,
1440.625,0.9706108013254157
1443.875,
1447.125,
1450.375,0.9838192138139814
1453.625,
1456.875,0.9719689244667863
1460.125,
1463.375,
1466.625,0.9751452733026614
1469.875,
1473.125,
1476.375,0.9769649880866197
1479.625,
1482.875,0.9760547066198998
1486.125,
1489.375,
1492.625,0.9706108013254157
1495.875,
1499.125,
1502.375,0.9692545758768835
1505.625,
1508.875,
1512.125,0.9737827118785942
1515.375,
1518.625,0.9728753954792911
1521.875,
1525.125,
1528.375,0.9746908744531138
1531.625,
1534.875,
1538.125,0.9819867322102899
1541.375,
1544.625,
1547.875,0.9760547066198998
1551.125,
1554.375,
1557.625,0.966097414858888
1560.875,
1564.125,
1567.375,0.9701585154521658
1570.625,
1573.875,
1577.125,0.9674492226629497
1580.375,
1583.625,
1586.875,0.9562417031205349
1590.125,
1593.375,
1596.625,0.9504651991541911
1599.875,
1603.125,
1606.375,0.945604651784206
1609.625,
1612.875,
1616.125,
1619.375,0.9350859249894262
1622.625,
1625.875,
1629.125,0.942085327649565
1632.375,
1635.625,
1638.875,0.9294372197123537
1642.125,
1645.375,
1648.625,0.9277060311128688
1651.875,
1655.125,
1658.375,
1661.625,0.9316057491489531
1664.875,
1668.125,
1671.375,0.9307377308902831
1674.625,
1677.875,
1681.125,
1684.375,0.945604651784206
1687.625,
1690.875,
1694.125,0.945604651784206
1697.375,
1700.625,
1703.875,
1707.125,0.9540158277611193
1710.375,
1713.625,
1716.875,0.9540158277611193
1720.125,
1723.375,
1726.625,
1729.875,0.9580261420260453
1733.125,
1736.375,
1739.625,
1742.875,0.9688029219784791
1746.125,
1749.375,
1752.625,
1755.875,0.9742366873446467
1759.125,
1762.375,
1765.625,0.9557961129693194
1768.875,
