,y_values
400.625,0.9998410885292518
403.875,0.9998370825439344
407.125,0.9998637885361472
410.375,0.9998597828896543
413.625,0.9998584473858534
416.875,0.9998090423853613
420.125,0.9990873509581237
423.375,0.9981760543726855
426.625,0.9987154098554568
429.875,0.9985080278685361
433.125,0.9990038965387628
436.375,0.9995326909478189
439.625,0.9997696538371346
442.875,0.9998824836009579
446.125,0.9999315581160155
449.375,0.9998647899366242
452.625,0.999854775073631
455.875,0.9998581134318845
459.125,0.9998686845987544
462.375,0.9999065195597077
465.625,0.9999399043571828
468.875,0.9999582672113336
472.125,0.9999532588082353
475.375,0.99996327462609
478.625,0.9999554843803987
481.875,0.9999432429829497
485.125,0.9999443557764635
488.375,0.9999098579736921
491.625,0.9999220990441784
494.875,0.9998820379426053
498.125,0.9998681282502953
501.375,0.9999399044389241
504.625,0.9999154220304384
507.875,0.9999087450761452
511.125,0.9999109707077606
514.375,0.9998981733965648
517.625,0.9998931658034537
520.875,0.9999154222682239
524.125,0.9998264001764764
527.375,0.9998375284013986
530.625,0.9998375277772542
533.875,0.9997351615922409
537.125,0.9996105565505181
540.375,0.9993369278820724
543.625,0.9988721484668889
546.875,0.9978566912352598
550.125,0.9955386354338428
553.375,0.9913028698727846
556.625,0.9845242804388059
559.875,0.9702830491151717
563.125,0.9596691283963734
566.375,0.9708631832579938
569.625,0.984251641471362
572.875,0.9911284787970729
576.125,0.994669083063693
579.375,0.996822275862384
582.625,0.9983287102419447
585.875,0.9990022217143065
589.125,0.9994303514286343
592.375,0.9996361455855762
595.625,0.9998063713644183
598.875,0.9998553315818438
602.125,0.9998297383341097
605.375,0.999813048125491
608.625,0.9996728565380929
611.875,0.999548260470252
615.125,0.9992223801991138
618.375,0.9986920765434307
621.625,0.9982553607082345
624.875,0.99805207204911
628.125,0.9975623757935236
631.375,0.9962078252489593
634.625,0.9940018173531018
637.875,0.9924364456937331
641.125,0.9924397538016493
644.375,0.9931259242921252
647.625,0.994725494257588
650.875,0.9964306496221214
654.125,0.9976256648744881
657.375,0.9983986940678118
660.625,0.9987054043395842
663.875,0.99889548498396
667.125,0.9988087781493804
670.375,0.9985453679189592
673.625,0.9979154859793826
676.875,0.9964673002381998
680.125,0.9948183786680993
683.375,0.9937959145733679
686.625,0.9941443859664039
689.875,0.9949313143187307
693.125,0.9958718771595114
696.375,0.9970029999847823
699.625,0.9976056497001299
702.875,0.9979621081271169
706.125,0.9979454494954201
709.375,0.9975923267720873
712.625,0.9971294835828296
715.875,0.9961778269783691
719.125,0.9951306438025164
722.375,0.9941775838196595
725.625,0.9933580143721046
728.875,0.9921913688870226
732.125,0.990787685268917
735.375,0.9894753718542196
738.625,0.9885342021482301
741.875,0.9886992618433799
745.125,0.989696649465111
748.375,0.9908307464175531
751.625,0.991773957085264
754.875,0.9924463947764541
758.125,0.9930661988663274
761.375,0.9934243480361153
764.625,0.9938821838248015
767.875,0.994320286165677
771.125,0.9945593394354799
774.375,0.9949545758023911
777.625,0.9953765384989428
780.875,0.9958618720454206
784.125,0.9962742372475947
787.375,0.9964738357792335
790.625,0.9968199013005061
793.875,0.9971361239271533
797.125,0.9971727456024726
800.375,0.9972926079259274
803.625,0.9973791842087291
806.875,0.9974124846570929
810.125,0.997405824460685
813.375,0.9972859485299937
816.625,0.9971527699491917
819.875,0.9967699899270233
823.125,0.9962941953015015
826.375,0.9959749144111683
829.625,0.9954762428464822
832.875,0.9946523201164282
836.125,0.9931857128512933
839.375,0.9916150282030967
842.625,0.9909861845974673
845.875,0.9908075334124237
849.125,0.9909133968932072
852.375,0.9910788312265835
855.625,0.9910589776483598
858.875,0.9907678375230142
862.125,0.9900337911789339
865.375,0.9890756269477676
868.625,0.9885276012363273
871.875,0.9879468935626444
875.125,0.9873599339092191
878.375,0.9867271998288735
881.625,0.985943436013104
