,y_values
400.625,0.998096617897911
403.875,0.9984141827799908
407.125,0.9985131083449608
410.375,0.9983166450582004
413.625,0.9983088983248685
416.875,0.9982460426991937
420.125,0.9982985244351936
423.375,0.9985032242485887
426.625,0.9983175804728437
429.875,0.9979162709871593
433.125,0.9975791448915347
436.375,0.9981120814869102
439.625,0.9984856690834059
442.875,0.998782276335417
446.125,0.998816151274349
449.375,0.998773795976427
452.625,0.9985535274661465
455.875,0.9986398417601006
459.125,0.9985944276100236
462.375,0.998503982475461
465.625,0.9985996949553142
468.875,0.9986903451815011
472.125,0.9988647155003342
475.375,0.9988072838410961
478.625,0.9987892469128303
481.875,0.9985054932142806
485.125,0.9984700344803868
488.375,0.9980852753641791
491.625,0.9976746049409919
494.875,0.9978261013344133
498.125,0.9981941759606213
501.375,0.9983797378660471
504.625,0.9984044723337043
507.875,0.9981895789597726
511.125,0.9975208560751363
514.375,0.9963685778885709
517.625,0.9958562904587868
520.875,0.9951227919700543
524.125,0.9951265970741199
527.375,0.9953759662360756
530.625,0.9963992035834428
533.875,0.9973693201702615
537.125,0.9977627907274038
540.375,0.9976976541469401
543.625,0.9975281690048748
546.875,0.9974152474456568
550.125,0.9968696078410536
553.375,0.9949930591482072
556.625,0.9948058861667262
559.875,0.9954008689629458
563.125,0.994557952931089
566.375,0.991457895272303
569.625,0.9873797407052084
572.875,0.9842879645624961
576.125,0.979024180998849
579.375,0.9624718711347198
582.625,0.9125421849285047
585.875,0.7655314286788182
589.125,0.7505125183616196
592.375,0.8986742181701495
595.625,0.9549092273021651
598.875,0.9727048888705299
602.125,0.9785489047329564
605.375,0.9826698210005598
608.625,0.9844780206534993
611.875,0.9836319200860245
615.125,0.9769023524668234
618.375,0.9508140094288067
621.625,0.9042914229445753
624.875,0.9233637543928446
628.125,0.961422423255551
631.375,0.9794977363951298
634.625,0.9791811646944495
637.875,0.9779018810435813
641.125,0.9838714040091836
644.375,0.9884680744637072
647.625,0.9903358810801606
650.875,0.9907406918077937
654.125,0.9910258971824432
657.375,0.9913568275535111
660.625,0.9909403524469903
663.875,0.989914135889866
667.125,0.9892969562839181
670.375,0.9879901189412978
673.625,0.984102967076268
676.875,0.9770148663268832
680.125,0.9664238596591614
683.375,0.9573714842237586
686.625,0.9562028156480619
689.875,0.9588328240102076
693.125,0.9638816682426005
696.375,0.968256133439866
699.625,0.9699737979531694
702.875,0.9667541666754564
