,y_values
400.625,0.9970803461187854
403.875,0.9970802871387796
407.125,0.9970115563882127
410.375,0.9975607411877588
413.625,0.9963943549334513
416.875,0.9947160151797005
420.125,0.9941257690715684
423.375,0.9961570081750949
426.625,0.9962248670940429
429.875,0.9961885700236213
433.125,0.9952812131615375
436.375,0.9958803658072741
439.625,0.9957944011019544
442.875,0.9961205526177084
446.125,0.9960515584521212
449.375,0.9952808377509432
452.625,0.9946817957724527
455.875,0.9946816927472494
459.125,0.9952521117674306
462.375,0.9958372987073701
465.625,0.9965228134831304
468.875,0.9960088671656729
472.125,0.995765891090089
475.375,0.9963516946811994
478.625,0.9964513886436587
481.875,0.9969087892744259
485.125,0.9959381793620873
488.375,0.9954951563469556
491.625,0.9949669721730997
494.875,0.9941118474862948
498.125,0.9951096450528645
501.375,0.9955952140445324
504.625,0.9950819450702393
507.875,0.9952526221157957
511.125,0.9950810221549098
514.375,0.9942126891360663
517.625,0.9930296027263461
520.875,0.9937705602515107
524.125,0.9932288936812127
527.375,0.9939976013301464
530.625,0.9947406178450792
533.875,0.9951386115471809
537.125,0.9945106938517682
540.375,0.9934293612844599
543.625,0.9942555499725386
546.875,0.9942827997960206
550.125,0.9930867498037778
553.375,0.993087826890387
556.625,0.9910102672742596
559.875,0.9892781923425468
563.125,0.9889665277965694
566.375,0.9891663974409779
569.625,0.9904984531889611
572.875,0.9917779621061446
576.125,0.9917774388216489
579.375,0.988314961858087
582.625,0.9871826080680713
585.875,0.9862481841687961
589.125,0.9902996807132443
592.375,0.9914384002168488
595.625,0.9910949464678214
598.875,0.9905278176192681
602.125,0.9889683714365552
605.375,0.992296123953718
608.625,0.9887972989452369
611.875,0.9892212998703882
615.125,0.9897331129728824
618.375,0.9899022530046744
621.625,0.9877761326334102
624.875,0.9889660888348368
628.125,0.9882860136391685
631.375,0.9871828855755844
634.625,0.9893065653742797
637.875,0.9884559447086442
641.125,0.9910949024771619
644.375,0.9855696863389455
647.625,0.9868451402026278
650.875,0.9824381184908233
654.125,0.979485853453971
657.375,0.9788964267971998
660.625,0.9750302078951044
663.875,0.9736071842931278
667.125,0.9651034192386854
670.375,0.9503731451037677
673.625,0.8917487238844923
676.875,0.7949269363918608
680.125,0.7515993225851784
683.375,0.7613757178293521
686.625,0.8307874708724601
689.875,0.8845734681028982
693.125,0.917392005155939
696.375,0.9449823926501941
699.625,0.9533040849563009
702.875,0.9589784482721646
706.125,0.9554445305489674
709.375,0.952320672764325
712.625,0.9314488708108575
715.875,0.8786435433298435
719.125,0.823343554500005
722.375,0.8061785372880337
725.625,0.8263231823845315
728.875,0.8484178925779582
732.125,0.8656071338708664
735.375,0.8802565630954728
738.625,0.885334613595288
741.875,0.8810062774576859
745.125,0.8822939556368706
748.375,0.9013254959168973
751.625,0.9224915930717441
754.875,0.9281421953926954
758.125,0.9301400678981472
761.375,0.9234442023194136
764.625,0.9120092870111762
767.875,0.8965222140683057
771.125,0.8976023976733427
774.375,0.8933674840948613
777.625,0.9008507635817269
780.875,0.9012384193630769
784.125,0.9033335971717427
787.375,0.9086323627156763
790.625,0.9161659292054742
793.875,0.92498670321732
797.125,0.9375293553979032
800.375,0.9464414669175476
803.625,0.9556031734403609
806.875,0.9650185264050285
810.125,0.9618696420272372
813.375,0.9638572135637503
816.625,0.9646865800322979
819.875,0.9610427115734296
823.125,0.9483971582487101
826.375,0.9328640824556389
829.625,0.9048888418970804
832.875,0.8549523748231296
836.125,0.7972934868060841
839.375,0.792903357777027
842.625,0.8314562246856313
845.875,0.8794150040131393
849.125,0.9213814575627437
852.375,0.9459531745402568
855.625,0.9575772861445806
858.875,0.9675117677412449
862.125,0.9676828514235469
865.375,0.9646865800322979
868.625,0.9640230297955779
871.875,0.9617041961876454
875.125,0.9528122519859638
878.375,0.949866578306939
881.625,0.9487234994698952
884.875,0.9410840850550326
888.125,0.9438401503359393
891.375,0.92918055131005
894.625,0.9239208757711043
897.875,0.9031782197911855
901.125,0.8922144630507587
904.375,0.8726338509529156
907.625,0.8467560942102559
910.875,0.83059850866264
914.125,0.8098586365786976
917.375,0.7809910212657097
920.625,0.7500494483928078
923.875,0.7104887260739733
927.125,0.7021055531414571
930.375,0.7051314461951839
933.625,0.7467023429001063
936.875,0.7993398892593759
940.125,0.8506980161108154
943.375,
946.625,0.8909874831804249
949.875,0.9080073688245502
953.125,0.9188490190049208
956.375,0.9220156570220708
959.625,0.9232853658256793
962.875,0.9212229758702457
966.125,0.9128623385429974
969.375,0.9059791061159258
972.625,
975.875,0.8931358066757737
979.125,0.8809290687514116
