x,y
25.0,0.54
32.0,3.64
35.0,1.68
36.0,2.0
37.0,8.3
38.0,6.3
39.0,1.46
44.0,4.79
45.0,2.22
46.0,0.43
47.0,2.22
48.0,1.25
49.0,5.94
50.0,14.63
51.0,3.22
52.0,0.53
56.0,0.68
57.0,0.68
58.0,2.87
59.0,0.67
60.0,3.77
61.0,8.25
62.0,8.27
63.0,5.89
64.0,3.53
65.0,1.19
66.0,1.07
68.0,0.5
69.0,2.05
70.0,7.65
71.0,1.56
72.0,3.12
73.0,12.23
74.0,27.83
75.0,19.72
76.0,2.47
79.0,3.28
81.0,1.78
82.0,1.44
83.0,3.58
84.0,7.5
85.0,5.95
86.0,3.47
87.0,4.35
88.0,6.25
89.0,1.0
93.0,0.51
94.0,0.86
95.0,0.81
96.0,0.75
97.0,3.41
98.0,2.07
99.0,3.1
100.0,5.67
101.0,6.57
102.0,4.67
103.0,1.07
105.0,0.92
106.0,1.32
107.0,1.96
108.0,2.31
109.0,22.1
110.0,4.77
111.0,7.07
112.0,1.23
118.0,0.48
119.0,0.61
120.0,0.39
124.0,5.86
125.0,0.39
126.0,1.9
131.0,0.42
132.0,1.45
133.0,11.65
134.0,0.99
135.0,2.04
136.0,2.31
137.0,0.63
138.0,0.87
141.0,0.44
142.0,0.44
145.0,25.66
146.0,2.63
147.0,17.22
148.0,1.09
149.0,2.7
152.0,0.45
159.0,3.38
160.0,0.47
161.0,2.26
167.0,2.53
168.0,13.45
169.0,2.28
170.0,5.18
171.0,6.99
172.0,0.93
173.0,4.36
175.0,1.01
176.0,1.81
178.0,1.23
203.0,99.99
204.0,9.58
205.0,65.69
206.0,6.12
207.0,12.71
208.0,1.06
209.0,0.65
