x,y
13.0,0.01
14.0,0.17
15.0,2.0
16.0,0.1
17.0,0.01
19.0,0.67
26.0,0.69
27.0,6.7
28.0,2.59
29.0,21.03
30.0,0.88
31.0,13.51
32.0,0.19
33.0,2.08
37.0,0.08
38.0,0.23
39.0,5.15
40.0,0.94
41.0,28.45
42.0,3.63
43.0,13.1
44.0,2.61
45.0,52.84
46.0,1.23
47.0,0.2
50.0,0.12
51.0,0.21
52.0,0.06
53.0,0.44
54.0,0.11
55.0,2.1
56.0,14.83
57.0,99.99
58.0,7.72
59.0,24.18
60.0,1.04
61.0,14.12
62.0,0.5
63.0,0.05
65.0,0.78
66.0,0.01
69.0,0.12
70.0,0.04
71.0,0.13
72.0,0.09
73.0,21.44
74.0,0.91
75.0,0.22
85.0,0.55
86.0,0.05
87.0,2.48
88.0,0.16
89.0,26.42
90.0,1.16
91.0,1.09
92.0,0.03
101.0,0.01
131.0,3.6
132.0,0.27
