x,y
15.0,1.71
17.0,0.94
18.0,0.85
26.0,1.9
27.0,8.41
28.0,2.62
29.0,3.76
30.0,0.38
31.0,1.16
37.0,1.11
38.0,3.24
39.0,20.4
40.0,1.82
41.0,7.64
42.0,1.2
43.0,3.61
44.0,0.76
45.0,0.88
46.0,0.52
50.0,9.84
51.0,21.25
52.0,5.14
53.0,3.46
54.0,0.67
55.0,3.17
57.0,2.34
58.0,1.91
59.0,0.7
60.0,2.45
61.0,1.42
62.0,5.37
63.0,16.02
64.0,9.6
65.0,20.35
66.0,3.58
69.0,0.54
71.0,0.33
72.0,1.46
73.0,1.55
74.0,4.24
75.0,4.74
76.0,4.28
77.0,19.86
78.0,16.42
79.0,5.15
80.0,0.54
85.0,0.49
86.0,1.15
87.0,1.46
88.0,0.33
89.0,13.06
90.0,11.88
91.0,75.96
92.0,15.59
93.0,1.47
98.0,0.46
99.0,0.43
101.0,1.79
102.0,5.98
103.0,7.38
104.0,12.24
105.0,35.5
106.0,3.18
107.0,1.05
113.0,0.61
115.0,31.14
116.0,6.31
117.0,6.28
118.0,10.2
119.0,66.94
120.0,88.73
121.0,8.07
122.0,0.65
126.0,2.53
127.0,9.9
128.0,21.11
129.0,44.51
130.0,99.99
131.0,18.45
132.0,3.17
133.0,1.27
144.0,0.55
145.0,1.16
146.0,5.21
147.0,33.99
148.0,28.11
149.0,2.88
150.0,0.41
