x,y
33.0,0.54
34.0,0.64
35.0,0.21
36.0,0.66
37.0,2.96
38.0,10.0
39.0,36.08
40.0,4.97
41.0,13.32
42.0,3.85
43.0,0.92
44.0,2.02
45.0,3.99
46.0,1.12
47.0,0.78
48.0,2.4
49.0,1.01
50.0,4.74
51.0,5.45
52.0,12.93
53.0,9.25
54.0,4.35
55.0,0.87
56.0,0.37
57.0,0.82
58.0,0.55
59.0,0.23
60.0,0.66
61.0,2.81
62.0,7.47
63.0,20.62
64.0,16.67
65.0,83.13
66.0,10.21
67.0,1.18
68.0,0.88
69.0,2.13
70.0,1.11
71.0,0.68
72.0,0.23
73.0,0.58
74.0,1.7
75.0,1.29
76.0,0.88
77.0,1.86
78.0,1.9
79.0,3.17
80.0,13.95
81.0,3.2
82.0,0.51
83.0,0.42
84.0,0.48
85.0,0.68
86.0,0.2
87.0,0.3
88.0,0.47
89.0,0.9
90.0,2.26
92.0,99.99
93.0,7.15
94.0,0.54
95.0,0.76
96.0,0.81
97.0,0.56
98.0,0.19
99.0,0.13
104.0,0.39
105.0,0.35
106.0,2.51
108.0,63.77
109.0,4.28
110.0,0.5
111.0,0.24
112.0,0.62
113.0,0.09
114.0,0.06
115.0,0.02
120.0,0.08
121.0,0.02
122.0,0.42
123.0,1.74
124.0,1.58
125.0,0.29
126.0,0.1
127.0,0.09
128.0,0.03
134.0,0.02
135.0,0.11
136.0,0.04
137.0,0.1
138.0,0.15
139.0,0.92
140.0,4.86
141.0,0.41
142.0,0.29
143.0,0.02
149.0,0.35
150.0,0.02
154.0,0.26
156.0,70.12
157.0,5.2
158.0,3.31
159.0,0.26
171.0,69.07
172.0,6.07
173.0,3.32
174.0,0.24
