x,y
15.0,6.05
17.0,0.1
18.0,0.15
25.0,0.28
26.0,0.64
27.0,1.39
28.0,3.13
29.0,4.73
30.0,0.62
31.0,0.64
32.0,0.17
37.0,0.33
38.0,0.47
39.0,1.01
40.0,0.34
41.0,0.95
42.0,3.35
43.0,22.85
44.0,2.07
45.0,1.74
50.0,0.13
51.0,0.18
53.0,16.92
54.0,2.23
55.0,12.63
56.0,1.12
57.0,1.97
58.0,0.67
59.0,0.2
64.0,0.28
65.0,2.67
66.0,6.12
67.0,9.42
68.0,2.22
69.0,1.92
70.0,0.31
71.0,0.17
72.0,0.23
73.0,0.19
76.0,0.12
77.0,0.53
78.0,0.12
79.0,0.2
81.0,0.79
83.0,99.99
84.0,9.65
85.0,4.06
86.0,0.19
97.0,0.77
98.0,9.22
99.0,1.04
100.0,0.37
