x,y
25.0,0.5
26.0,5.0
27.0,15.01
28.0,1.9
29.0,27.72
30.0,0.9
31.0,2.2
35.0,1.9
36.0,7.71
37.0,1.0
38.0,2.4
39.0,12.91
40.0,1.9
41.0,35.43
42.0,11.61
43.0,13.61
44.0,2.5
45.0,7.11
46.0,0.2
47.0,1.2
48.0,2.1
49.0,26.32
50.0,15.11
51.0,12.01
52.0,16.82
53.0,3.7
54.0,1.0
55.0,7.21
56.0,30.93
57.0,72.97
58.0,3.3
59.0,6.11
60.0,1.5
61.0,0.2
62.0,0.2
63.0,0.5
64.0,0.2
65.0,0.2
66.0,0.2
67.0,0.3
68.0,0.1
69.0,0.4
70.0,0.2
71.0,0.3
72.0,0.6
73.0,4.8
74.0,0.2
75.0,0.6
76.0,2.5
77.0,99.99
78.0,5.0
79.0,41.34
80.0,2.0
81.0,0.2
83.0,0.5
84.0,0.3
85.0,1.2
86.0,0.2
87.0,0.2
88.0,0.4
91.0,0.5
92.0,0.2
93.0,0.7
94.0,1.2
95.0,1.4
96.0,0.6
97.0,0.4
99.0,0.8
101.0,0.8
105.0,0.4
106.0,0.3
115.0,0.7
120.0,0.5
121.0,60.05
122.0,2.8
123.0,19.82
124.0,0.8
127.0,0.2
133.0,0.2
135.0,14.21
136.0,0.8
137.0,4.8
138.0,0.2
149.0,0.2
150.0,0.2
151.0,0.1
