x,y
15.0,0.24
17.0,0.3
18.0,0.82
19.0,0.25
26.0,0.47
27.0,11.24
28.0,2.27
29.0,7.9
30.0,0.2
31.0,0.11
37.0,0.22
38.0,0.65
39.0,12.45
40.0,1.85
41.0,18.75
42.0,4.26
43.0,5.79
44.0,0.59
45.0,11.0
46.0,0.41
47.0,0.18
50.0,1.54
51.0,5.81
52.0,1.68
53.0,2.36
54.0,0.88
55.0,13.95
56.0,1.49
57.0,0.96
58.0,0.2
59.0,0.05
60.0,5.99
61.0,0.48
62.0,0.48
63.0,2.96
64.0,0.91
65.0,16.02
66.0,1.09
67.0,1.61
68.0,1.0
69.0,5.92
70.0,0.57
71.0,0.43
72.0,0.05
73.0,3.86
74.0,0.14
75.0,0.72
76.0,0.76
77.0,7.16
78.0,7.3
79.0,5.09
80.0,0.82
81.0,0.87
82.0,0.57
83.0,4.83
84.0,4.23
85.0,0.54
86.0,0.2
87.0,1.14
88.0,0.37
89.0,2.4
90.0,0.14
91.0,99.99
92.0,58.8
93.0,5.11
94.0,0.5
95.0,0.31
96.0,1.39
97.0,1.2
98.0,14.45
99.0,1.24
100.0,0.15
101.0,0.31
102.0,0.74
103.0,2.92
104.0,8.11
105.0,12.02
106.0,1.91
107.0,0.98
108.0,0.18
110.0,0.23
111.0,2.41
112.0,0.22
114.0,0.14
115.0,2.21
116.0,0.76
117.0,3.94
118.0,1.25
119.0,2.51
120.0,0.84
121.0,0.14
124.0,0.18
127.0,0.21
128.0,0.51
129.0,0.91
130.0,0.32
131.0,0.72
132.0,0.14
133.0,4.3
134.0,1.12
135.0,0.17
141.0,0.41
142.0,0.52
143.0,0.28
145.0,0.3
146.0,0.17
147.0,0.69
148.0,0.24
156.0,0.18
158.0,0.4
159.0,0.39
160.0,0.43
161.0,0.27
169.0,0.17
173.0,0.13
183.0,0.18
184.0,0.65
185.0,0.15
202.0,1.14
203.0,0.28
220.0,7.28
221.0,1.15
