x,y
26.0,0.98
27.0,3.86
29.0,2.23
30.0,0.58
31.0,0.18
37.0,1.0
38.0,2.53
39.0,10.41
41.0,1.17
42.0,0.41
43.0,0.62
50.0,7.64
51.0,14.48
52.0,5.77
53.0,3.88
54.0,0.39
55.0,1.76
61.0,1.16
62.0,3.64
63.0,8.96
64.0,1.87
65.0,4.27
66.0,1.58
67.0,0.72
73.0,0.85
74.0,3.3
75.0,3.31
76.0,4.58
77.0,20.42
78.0,14.44
79.0,5.13
80.0,2.36
81.0,5.3
82.0,0.52
86.0,0.52
87.0,0.75
88.0,0.81
89.0,3.22
90.0,0.68
91.0,5.77
92.0,1.55
93.0,0.45
98.0,0.32
101.0,0.97
102.0,5.65
103.0,25.8
104.0,34.13
105.0,6.67
106.0,1.33
115.0,1.55
116.0,0.5
117.0,0.7
119.0,1.3
121.0,0.75
122.0,0.88
130.0,0.68
131.0,32.02
132.0,9.59
133.0,2.66
134.0,1.3
135.0,12.99
136.0,1.05
145.0,0.68
147.0,0.84
159.0,0.32
160.0,0.45
161.0,26.96
162.0,99.99
163.0,12.14
164.0,0.87
