x,y
15.0,0.3
26.0,0.4
27.0,1.59
28.0,0.3
37.0,0.6
38.0,1.29
39.0,3.29
40.0,0.4
41.0,0.5
42.0,0.8
44.0,0.1
49.0,0.3
50.0,2.79
51.0,5.89
52.0,2.69
53.0,0.6
54.0,0.3
61.0,0.6
62.0,1.89
63.0,4.49
64.0,4.19
65.0,5.99
66.0,0.5
73.0,0.2
74.0,1.29
75.0,1.69
76.0,1.99
77.0,11.99
78.0,1.89
79.0,0.2
85.0,0.2
86.0,0.3
87.0,0.5
88.0,0.4
89.0,3.69
90.0,2.89
91.0,0.5
98.0,0.2
99.0,0.2
100.0,0.2
101.0,1.19
102.0,3.79
103.0,9.69
104.0,2.49
105.0,0.2
114.0,0.2
115.0,0.2
116.0,0.2
127.0,0.1
128.0,2.69
129.0,1.99
130.0,99.99
131.0,89.29
132.0,8.69
133.0,0.4
