x,y
27.0,3.0
29.0,7.01
30.0,4.0
31.0,4.0
39.0,4.0
41.0,3.0
42.0,27.02
43.0,49.04
44.0,27.02
45.0,7.01
51.0,4.0
53.0,5.0
54.0,2.0
55.0,16.01
56.0,3.0
57.0,5.0
58.0,6.01
59.0,3.0
60.0,1.0
65.0,1.0
68.0,2.0
69.0,2.0
70.0,55.05
71.0,26.02
72.0,2.0
76.0,13.01
77.0,13.01
78.0,1.0
82.0,11.01
83.0,1.0
84.0,1.0
88.0,1.0
91.0,2.0
94.0,1.0
95.0,2.0
96.0,25.02
97.0,99.99
98.0,33.03
99.0,52.05
100.0,3.0
104.0,4.0
105.0,3.0
113.0,3.0
117.0,1.0
118.0,3.0
119.0,1.0
130.0,1.0
132.0,2.0
143.0,2.0
146.0,7.01
147.0,1.0
187.0,1.0
188.0,26.02
189.0,12.01
190.0,3.0
286.0,6.01
287.0,2.0
