x,y
14.0,0.1
15.0,1.69
17.0,0.2
18.0,2.09
19.0,0.1
26.0,0.5
27.0,8.19
28.0,15.29
29.0,5.69
30.0,43.19
31.0,0.6
33.0,0.1
34.0,0.2
35.0,0.2
37.0,0.2
38.0,0.6
39.0,6.29
40.0,0.99
41.0,14.39
42.0,8.69
43.0,22.29
44.0,60.79
45.0,1.79
46.0,3.19
50.0,0.3
51.0,0.5
52.0,0.2
53.0,0.99
54.0,0.8
55.0,0.9
56.0,1.59
57.0,4.99
58.0,0.2
59.0,0.6
60.0,0.1
65.0,0.1
66.0,0.1
67.0,0.5
68.0,0.7
69.0,1.89
70.0,3.39
71.0,0.8
72.0,0.2
73.0,0.9
74.0,31.19
75.0,5.39
76.0,0.3
81.0,0.4
82.0,0.2
83.0,0.1
84.0,2.59
85.0,0.3
86.0,99.99
87.0,5.89
88.0,0.7
89.0,0.3
94.0,0.1
95.0,0.2
96.0,0.2
98.0,0.4
99.0,0.6
113.0,0.3
114.0,0.6
116.0,0.2
131.0,0.2
