x,y
12.0,0.28
13.0,0.38
14.0,2.43
15.0,12.74
16.0,0.58
17.0,0.02
18.0,0.4
19.0,1.31
25.0,0.68
26.0,8.34
27.0,55.87
28.0,9.34
29.0,74.82
30.0,2.82
31.0,4.59
32.0,0.06
37.0,0.94
38.0,3.5
39.0,20.93
40.0,7.89
41.0,12.59
42.0,14.7
43.0,99.99
44.0,3.27
45.0,13.39
46.0,0.42
47.0,0.64
51.0,0.14
53.0,1.16
54.0,0.37
55.0,5.02
56.0,5.91
57.0,1.48
58.0,17.69
60.0,1.12
61.0,1.39
66.0,0.57
67.0,2.21
68.0,8.28
69.0,42.91
70.0,4.67
71.0,4.27
72.0,0.45
73.0,2.61
82.0,0.17
84.0,44.81
85.0,95.65
86.0,13.57
87.0,27.89
88.0,6.43
89.0,0.66
95.0,0.35
97.0,3.45
99.0,6.19
100.0,0.46
101.0,1.17
102.0,10.26
103.0,1.19
112.0,11.56
113.0,52.14
114.0,4.92
115.0,16.22
116.0,1.01
117.0,0.2
129.0,2.2
130.0,5.47
131.0,0.6
141.0,0.54
143.0,8.08
144.0,0.72
145.0,0.14
158.0,10.07
159.0,0.89
160.0,0.03
