x,y
15.0,0.3
26.0,0.2
27.0,0.9
29.0,0.8
39.0,1.1
41.0,0.2
42.0,0.5
43.0,5.1
44.0,0.4
45.0,0.3
49.0,1.7
50.0,0.9
51.0,2.5
52.0,0.3
53.0,3.0
54.0,0.4
55.0,0.8
57.0,0.4
58.0,0.3
59.0,0.2
62.0,0.1
63.0,4.2
64.0,0.4
65.0,4.1
66.0,0.9
67.0,1.3
69.0,0.3
74.0,0.2
75.0,0.1
76.0,0.1
77.0,2.1
78.0,1.1
79.0,3.1
80.0,0.4
81.0,1.0
83.0,0.3
89.0,0.6
90.0,0.3
91.0,8.7
92.0,1.2
93.0,3.2
94.0,0.1
95.0,0.9
103.0,1.3
104.0,0.3
105.0,5.6
106.0,0.7
107.0,4.7
108.0,0.5
109.0,1.1
117.0,0.7
119.0,2.5
120.0,0.6
121.0,0.7
131.0,0.8
132.0,0.2
133.0,3.3
134.0,0.9
135.0,99.99
136.0,14.8
137.0,4.3
138.0,0.3
141.0,4.5
142.0,0.5
143.0,1.6
144.0,0.1
155.0,0.4
169.0,0.9
171.0,0.3
184.0,0.2
