x,y
13.0,0.17
14.0,0.38
15.0,8.38
17.0,0.01
26.0,0.8
27.0,3.99
29.0,2.07
30.0,0.42
31.0,0.56
37.0,0.92
38.0,2.92
39.0,7.79
40.0,0.46
41.0,2.33
42.0,0.34
43.0,1.87
44.0,0.34
45.0,5.67
46.0,0.16
50.0,6.2
51.0,12.32
52.0,6.75
53.0,4.43
54.0,0.49
55.0,2.62
57.0,0.15
59.0,0.29
61.0,1.13
62.0,2.96
63.0,6.75
64.0,1.47
65.0,5.73
66.0,1.8
67.0,4.16
68.0,0.38
69.0,0.52
73.0,0.62
74.0,2.34
75.0,1.65
76.0,0.29
77.0,24.12
78.0,9.09
79.0,5.45
80.0,0.74
81.0,0.44
82.0,0.18
83.0,0.19
84.0,0.12
85.0,0.3
86.0,0.74
87.0,0.6
88.0,0.12
89.0,4.44
90.0,0.12
91.0,25.26
92.0,3.1
93.0,3.97
94.0,1.03
95.0,2.46
96.0,0.22
103.0,0.19
105.0,7.11
106.0,4.04
107.0,4.74
108.0,0.44
109.0,0.39
117.0,0.37
118.0,0.63
119.0,3.25
120.0,5.52
121.0,40.15
122.0,4.2
123.0,8.73
124.0,0.8
133.0,1.15
134.0,1.54
135.0,2.48
136.0,1.55
137.0,0.84
147.0,0.3
149.0,10.59
151.0,35.35
152.0,3.29
153.0,0.42
166.0,99.99
167.0,9.9
168.0,0.44
