x,y
15.0,0.1
17.0,0.3
18.0,1.5
26.0,0.6
27.0,4.3
28.0,3.1
29.0,0.6
31.0,0.1
32.0,0.8
36.0,0.2
37.0,0.6
38.0,1.9
39.0,10.01
40.0,1.2
41.0,1.6
42.0,0.3
43.0,1.9
44.0,0.3
45.0,0.5
49.0,0.4
50.0,4.0
51.0,10.91
52.0,3.7
53.0,4.4
54.0,0.6
55.0,4.5
56.0,0.4
57.0,1.5
58.0,1.7
59.0,0.3
61.0,0.6
62.0,1.8
63.0,5.1
64.0,1.5
65.0,5.1
66.0,6.11
67.0,1.0
68.0,1.0
69.0,0.3
73.0,0.3
74.0,1.6
75.0,1.5
76.0,1.0
77.0,20.02
78.0,9.81
79.0,10.61
80.0,0.9
81.0,0.4
85.0,0.2
86.0,0.4
87.0,0.5
88.0,0.4
89.0,4.5
90.0,3.6
91.0,29.53
92.0,3.7
93.0,0.4
94.0,3.0
95.0,0.3
98.0,0.2
101.0,0.4
102.0,1.0
103.0,4.7
104.0,1.1
105.0,16.21
106.0,3.5
107.0,19.62
108.0,1.7
109.0,0.2
113.0,0.4
114.0,0.6
115.0,27.32
116.0,5.91
117.0,9.71
118.0,2.3
119.0,30.63
120.0,2.7
121.0,0.2
131.0,4.7
132.0,1.5
133.0,37.83
134.0,99.99
135.0,9.81
136.0,0.7
