x,y
15.0,2.12
17.0,0.38
18.0,2.65
26.0,1.11
27.0,8.83
28.0,10.81
29.0,26.62
30.0,3.41
38.0,0.16
39.0,0.75
40.0,0.42
41.0,1.49
42.0,11.72
43.0,1.04
44.0,9.16
45.0,0.04
50.0,6.18
51.0,3.02
52.0,0.92
53.0,0.41
54.0,0.52
55.0,0.04
56.0,6.08
57.0,0.64
58.0,2.46
63.0,0.56
64.0,0.28
65.0,1.05
66.0,1.49
67.0,0.24
68.0,0.26
70.0,2.52
72.0,11.11
73.0,0.57
74.0,2.92
75.0,6.61
76.0,25.53
77.0,10.61
78.0,1.4
79.0,1.6
80.0,0.59
88.0,1.78
89.0,0.58
90.0,1.14
91.0,2.06
92.0,0.57
93.0,1.38
95.0,2.29
100.0,1.32
103.0,13.03
104.0,40.46
105.0,31.71
106.0,2.71
107.0,0.41
108.0,0.25
109.0,1.56
110.0,0.18
116.0,0.87
117.0,0.67
118.0,2.14
119.0,3.0
120.0,1.26
121.0,0.52
123.0,1.22
124.0,0.21
130.0,1.52
132.0,10.27
133.0,3.89
134.0,0.59
138.0,0.27
145.0,0.34
146.0,2.25
147.0,4.4
148.0,3.23
149.0,0.68
160.0,9.54
161.0,2.03
162.0,0.45
163.0,0.36
174.0,3.87
175.0,5.48
176.0,7.14
177.0,4.18
178.0,0.57
188.0,0.22
191.0,3.55
192.0,0.46
202.0,1.1
204.0,99.99
205.0,17.66
206.0,2.04
219.0,1.79
233.0,0.91
247.0,8.4
248.0,1.65
261.0,0.49
273.0,0.21
275.0,43.89
276.0,27.46
277.0,4.44
278.0,0.44
