x,y
14.0,0.3
15.0,3.89
16.0,0.1
17.0,0.8
18.0,4.59
26.0,0.5
27.0,1.59
28.0,5.29
29.0,2.49
30.0,0.3
31.0,0.6
32.0,0.5
33.0,0.1
36.0,0.2
37.0,1.19
38.0,4.59
39.0,14.39
40.0,0.7
41.0,3.29
42.0,0.3
43.0,2.69
44.0,0.6
45.0,1.59
49.0,0.8
50.0,4.99
51.0,8.49
52.0,3.09
53.0,7.99
54.0,1.79
55.0,2.79
56.0,0.2
57.0,0.3
59.0,1.49
60.0,0.1
61.0,0.9
62.0,1.79
63.0,3.19
64.0,1.89
65.0,13.59
66.0,5.39
67.0,6.49
68.0,0.8
69.0,3.09
70.0,0.1
71.0,0.1
73.0,0.1
74.0,0.9
75.0,1.79
76.0,4.39
77.0,10.69
78.0,5.79
79.0,8.09
80.0,2.89
81.0,3.99
82.0,6.99
83.0,0.8
84.0,0.1
85.0,0.1
89.0,0.3
90.0,2.29
91.0,2.79
92.0,3.99
93.0,10.29
94.0,4.89
95.0,15.49
96.0,1.69
97.0,3.39
98.0,0.3
99.0,0.1
102.0,0.1
103.0,0.3
104.0,3.39
105.0,5.49
106.0,6.29
107.0,10.09
108.0,5.29
109.0,5.49
110.0,10.39
111.0,0.9
112.0,0.1
117.0,0.2
118.0,1.99
119.0,3.99
120.0,12.69
121.0,5.89
122.0,4.09
123.0,14.49
124.0,2.19
125.0,5.99
126.0,0.5
127.0,0.1
131.0,0.3
132.0,1.19
133.0,2.19
134.0,5.49
135.0,17.99
136.0,7.89
137.0,9.99
138.0,6.99
139.0,5.29
140.0,0.5
141.0,0.1
146.0,0.1
147.0,0.99
148.0,9.59
149.0,5.69
150.0,20.89
151.0,13.79
152.0,8.29
153.0,9.39
154.0,1.59
155.0,0.2
160.0,0.1
161.0,0.3
162.0,1.19
163.0,33.89
164.0,3.99
165.0,6.89
166.0,6.59
167.0,8.39
168.0,1.89
169.0,0.3
177.0,2.59
178.0,10.59
179.0,20.29
180.0,4.79
181.0,40.09
182.0,3.99
183.0,0.5
184.0,0.2
193.0,0.1
194.0,0.1
195.0,13.89
196.0,99.99
197.0,11.49
198.0,0.59
