x,y
26.0,0.59
27.0,2.67
28.0,0.94
29.0,0.2
37.0,0.55
38.0,1.69
39.0,9.3
40.0,1.06
41.0,1.07
42.0,0.32
43.0,0.35
44.0,0.22
45.0,0.67
49.0,0.33
50.0,4.56
51.0,7.01
52.0,1.26
53.0,0.51
55.0,1.55
56.0,0.21
57.0,0.98
58.0,2.9
59.0,0.97
61.0,0.96
62.0,3.62
63.0,10.97
64.0,3.32
65.0,4.34
66.0,0.28
71.0,0.39
72.0,0.95
73.0,0.38
74.0,2.47
75.0,2.16
76.0,1.9
77.0,3.99
78.0,1.4
79.0,0.24
85.0,0.4
86.0,1.01
87.0,1.34
88.0,0.98
89.0,18.87
90.0,63.41
91.0,11.2
92.0,0.65
98.0,0.27
101.0,0.31
102.0,1.36
103.0,2.44
104.0,2.97
105.0,0.56
113.0,0.35
114.0,0.41
115.0,11.27
116.0,3.53
117.0,6.7
118.0,99.99
119.0,6.97
120.0,0.45
127.0,0.52
128.0,1.93
129.0,1.19
131.0,10.54
132.0,0.94
144.0,0.2
145.0,4.68
146.0,62.01
147.0,5.57
148.0,0.33
