x,y
15.0,0.5
18.0,0.1
26.0,0.4
27.0,3.19
28.0,0.3
29.0,7.69
30.0,0.2
31.0,0.1
37.0,0.3
38.0,1.19
39.0,9.59
40.0,0.6
41.0,6.89
42.0,0.3
43.0,0.7
44.0,0.1
45.0,0.2
50.0,0.6
51.0,0.5
52.0,0.1
53.0,1.19
54.0,0.1
55.0,1.49
56.0,5.39
57.0,3.59
58.0,0.1
61.0,0.2
62.0,0.6
63.0,2.09
64.0,1.69
65.0,12.79
66.0,0.99
67.0,0.1
72.0,0.1
73.0,6.79
74.0,0.3
75.0,0.2
76.0,0.1
77.0,0.4
81.0,0.6
91.0,0.1
92.0,1.69
93.0,10.09
94.0,1.39
95.0,1.29
96.0,0.1
106.0,0.1
107.0,0.1
109.0,0.3
110.0,0.2
120.0,1.29
121.0,99.99
122.0,9.59
123.0,0.99
137.0,0.4
138.0,47.69
139.0,16.59
140.0,1.49
141.0,0.1
149.0,0.1
165.0,1.49
166.0,0.2
177.0,0.1
194.0,4.59
195.0,0.6
