x,y
12.0,0.38
13.0,0.44
14.0,3.41
15.0,15.31
17.0,0.34
26.0,0.02
28.0,1.21
37.0,1.17
38.0,3.23
39.0,6.73
40.0,1.0
41.0,1.65
42.0,4.29
43.0,39.17
44.0,1.65
45.0,9.5
46.0,1.46
47.0,1.56
49.0,0.33
50.0,2.14
51.0,3.43
52.0,4.46
53.0,2.87
54.0,1.25
57.0,0.67
58.0,1.29
61.0,1.26
62.0,2.66
63.0,8.64
64.0,4.52
65.0,6.71
66.0,1.91
67.0,3.42
68.0,0.67
69.0,6.88
70.0,6.95
71.0,1.68
72.0,0.79
75.0,0.69
76.0,1.21
77.0,5.24
78.0,3.46
79.0,1.45
80.0,12.24
81.0,1.12
82.0,1.27
83.0,0.6
84.0,0.64
85.0,0.92
89.0,0.55
90.0,2.32
91.0,3.45
92.0,1.65
93.0,2.17
94.0,3.51
95.0,3.05
96.0,9.18
97.0,4.44
98.0,0.71
104.0,0.78
105.0,0.68
106.0,1.95
107.0,0.43
108.0,1.07
109.0,1.04
110.0,0.81
111.0,5.43
112.0,0.57
122.0,3.11
124.0,99.99
125.0,9.18
126.0,5.23
127.0,0.45
133.0,0.86
136.0,1.05
138.0,9.23
139.0,60.41
140.0,7.95
141.0,3.06
142.0,0.38
150.0,2.27
165.0,1.6
166.0,0.49
181.0,50.1
182.0,6.25
183.0,3.0
