x,y
26.0,4.0
27.0,63.0
29.0,70.0
30.0,2.0
31.0,3.0
38.0,2.0
39.0,46.0
40.0,8.0
41.0,99.99
42.0,24.0
43.0,98.0
45.0,1.0
50.0,1.0
51.0,4.0
52.0,2.0
53.0,13.0
54.0,16.0
55.0,74.0
56.0,30.0
57.0,47.0
58.0,4.0
65.0,3.0
66.0,3.0
67.0,17.0
68.0,16.0
69.0,32.0
70.0,63.0
71.0,9.0
72.0,5.0
73.0,1.0
77.0,3.0
78.0,1.0
79.0,8.0
80.0,4.0
81.0,18.0
82.0,8.0
83.0,38.0
84.0,16.0
85.0,3.0
86.0,6.0
93.0,5.0
94.0,4.0
95.0,5.0
96.0,1.0
97.0,12.0
98.0,14.0
99.0,1.0
107.0,4.0
108.0,2.0
109.0,1.0
110.0,8.0
111.0,5.0
112.0,3.0
121.0,2.0
123.0,1.0
125.0,1.0
136.0,2.0
154.0,0.5
