x,y
13.0,1.23
14.0,0.28
15.0,13.22
25.0,0.79
26.0,1.76
27.0,0.78
28.0,0.28
29.0,20.0
30.0,2.3
37.0,6.14
38.0,9.78
39.0,14.43
40.0,0.8
41.0,2.11
42.0,1.7
43.0,1.47
45.0,0.49
49.0,5.61
50.0,28.59
51.0,41.34
52.0,4.98
53.0,22.22
54.0,1.26
55.0,2.34
60.0,0.81
61.0,5.74
62.0,11.52
63.0,10.39
64.0,2.69
65.0,8.92
66.0,4.84
67.0,2.08
69.0,1.8
76.0,1.49
77.0,8.63
78.0,7.83
79.0,35.42
80.0,3.38
81.0,2.02
89.0,0.6
90.0,1.11
91.0,2.56
92.0,1.12
93.0,5.64
94.0,1.0
95.0,11.42
96.0,0.97
105.0,0.13
106.0,1.63
107.0,9.16
108.0,1.29
109.0,2.21
119.0,1.43
120.0,2.11
121.0,3.52
122.0,0.95
123.0,1.81
135.0,18.73
136.0,4.13
137.0,3.42
149.0,1.55
151.0,18.63
152.0,3.94
164.0,0.83
165.0,4.78
179.0,99.99
180.0,91.43
181.0,8.85
182.0,1.07
