x,y
25.0,0.04
26.0,0.37
27.0,2.95
29.0,1.4
30.0,0.03
33.0,0.21
34.0,0.04
35.0,0.06
36.0,0.02
37.0,0.09
38.0,0.34
39.0,3.58
40.0,0.24
41.0,1.57
42.0,0.2
43.0,0.3
45.0,0.07
46.0,0.04
47.0,0.07
48.0,0.06
49.0,0.07
50.0,1.19
51.0,2.71
52.0,0.58
53.0,0.47
54.0,0.1
55.0,1.26
56.0,0.27
57.0,0.11
58.0,0.17
59.0,0.06
60.0,0.02
61.0,0.15
62.0,0.96
63.0,4.42
64.0,0.8
65.0,1.54
66.0,0.17
67.0,0.07
68.0,0.09
69.0,0.36
70.0,0.4
71.0,0.27
73.0,0.14
74.0,1.22
75.0,2.23
76.0,3.7
77.0,3.04
78.0,0.6
79.0,0.1
82.0,1.69
83.0,1.25
84.0,0.11
85.0,0.07
86.0,0.47
87.0,0.98
88.0,0.87
89.0,2.59
90.0,0.34
91.0,1.54
92.0,0.38
93.0,0.97
94.0,0.96
95.0,0.43
96.0,0.11
97.0,0.07
98.0,0.31
99.0,0.3
100.0,0.21
101.0,1.07
102.0,1.26
103.0,0.27
104.0,0.15
105.0,0.17
106.0,0.16
108.0,1.36
109.0,0.82
110.0,0.67
111.0,0.35
112.0,0.26
113.0,1.02
114.0,0.91
115.0,24.2
116.0,2.43
117.0,0.21
119.0,0.09
121.0,0.04
122.0,0.11
123.0,0.11
124.0,0.12
125.0,0.32
126.0,1.98
127.0,3.35
128.0,6.59
129.0,2.01
130.0,0.32
131.0,0.15
132.0,0.11
133.0,0.09
134.0,0.19
135.0,0.33
138.0,1.16
139.0,7.36
140.0,3.89
141.0,99.99
142.0,48.19
143.0,4.64
144.0,0.29
145.0,0.08
150.0,0.75
151.0,2.02
152.0,5.39
153.0,5.39
154.0,2.01
155.0,5.59
156.0,1.01
157.0,0.1
158.0,0.03
160.0,0.06
162.0,0.14
163.0,0.37
164.0,0.41
165.0,1.91
166.0,0.61
167.0,0.69
168.0,0.16
169.0,0.97
170.0,0.16
171.0,0.01
172.0,0.03
173.0,0.04
176.0,0.19
177.0,0.11
178.0,0.28
179.0,0.16
180.0,0.09
181.0,0.13
182.0,0.23
184.0,40.64
185.0,6.16
186.0,0.49
187.0,0.06
