x,y
26.0,0.88
27.0,14.67
28.0,0.36
29.0,8.1
34.0,0.06
37.0,0.35
38.0,2.71
39.0,25.11
40.0,4.25
41.0,23.37
42.0,4.57
43.0,5.72
44.0,0.54
50.0,3.86
51.0,9.68
52.0,4.86
53.0,10.05
54.0,3.23
55.0,8.81
56.0,1.11
57.0,0.69
58.0,0.4
59.0,0.54
60.0,0.27
61.0,0.36
62.0,0.89
63.0,3.78
64.0,0.97
65.0,8.42
66.0,3.16
67.0,7.76
68.0,1.53
69.0,2.58
70.0,9.78
71.0,0.79
73.0,0.22
74.0,0.66
75.0,0.09
76.0,0.06
77.0,15.81
78.0,4.51
79.0,28.37
80.0,39.71
81.0,7.89
82.0,12.22
83.0,1.5
89.0,0.3
90.0,0.6
91.0,57.23
92.0,9.26
93.0,8.19
94.0,4.44
95.0,12.1
96.0,1.51
97.0,0.2
98.0,0.25
102.0,0.19
103.0,1.99
105.0,18.18
106.0,3.62
107.0,99.99
108.0,16.14
109.0,7.07
115.0,1.9
116.0,0.37
117.0,2.05
119.0,2.19
120.0,0.16
121.0,5.54
122.0,25.72
123.0,3.03
131.0,0.26
132.0,0.6
133.0,0.59
134.0,0.61
135.0,19.19
136.0,1.69
149.0,2.08
150.0,33.84
151.0,4.71
