x,y
14.0,0.7
15.0,3.09
16.0,0.1
17.0,0.4
18.0,1.69
19.0,0.6
25.0,0.2
26.0,4.19
27.0,31.89
28.0,12.69
29.0,99.99
30.0,2.69
31.0,2.69
32.0,0.3
37.0,0.3
38.0,0.9
39.0,10.29
40.0,1.59
41.0,41.09
42.0,8.19
43.0,9.89
44.0,2.19
45.0,21.89
46.0,0.6
47.0,0.5
49.0,0.1
50.0,0.7
51.0,0.8
52.0,0.4
53.0,1.59
54.0,0.8
55.0,11.99
56.0,8.69
57.0,82.59
58.0,4.29
59.0,2.99
60.0,50.79
61.0,25.89
62.0,1.09
63.0,0.2
67.0,0.2
68.0,0.2
69.0,0.6
70.0,17.99
71.0,1.29
72.0,0.1
73.0,28.19
74.0,3.59
75.0,1.19
77.0,0.3
78.0,0.3
79.0,0.1
81.0,0.1
82.0,0.1
83.0,2.39
84.0,1.89
85.0,96.29
86.0,5.59
87.0,3.49
88.0,91.29
89.0,4.59
90.0,0.6
91.0,0.1
99.0,0.3
100.0,0.4
101.0,25.09
102.0,3.49
103.0,10.09
104.0,0.7
105.0,0.1
107.0,0.1
115.0,2.29
116.0,0.5
117.0,0.1
129.0,0.1
130.0,1.39
131.0,0.2
