x,y
26.0,0.17
27.0,0.71
29.0,1.31
30.0,0.14
31.0,0.37
38.0,0.6
39.0,2.63
40.0,0.28
41.0,0.8
42.0,1.13
43.0,4.65
44.0,1.38
45.0,5.97
46.0,0.43
47.0,3.04
48.0,0.17
49.0,0.33
50.0,1.2
51.0,6.05
52.0,0.5
53.0,1.06
54.0,0.39
55.0,1.06
57.0,0.46
58.0,0.53
59.0,2.26
60.0,0.5
61.0,2.32
62.0,0.53
63.0,0.96
64.0,0.28
65.0,2.27
66.0,0.47
67.0,0.65
68.0,1.56
69.0,0.97
70.0,0.28
71.0,0.43
72.0,0.47
73.0,6.69
74.0,1.07
75.0,8.22
76.0,2.64
77.0,9.89
78.0,0.9
79.0,0.79
81.0,0.6
82.0,0.32
83.0,0.6
85.0,0.67
89.0,0.65
90.0,0.58
91.0,8.69
92.0,0.78
93.0,0.36
94.0,0.56
95.0,4.31
96.0,0.61
97.0,0.79
105.0,0.5
109.0,0.35
121.0,2.47
122.0,0.37
123.0,1.49
124.0,0.3
131.0,0.32
133.0,0.55
135.0,3.25
136.0,0.67
137.0,1.17
147.0,0.35
149.0,1.09
151.0,99.99
152.0,14.92
153.0,4.33
154.0,0.46
166.0,28.3
167.0,4.3
168.0,1.23
