x,y
35.0,0.03
36.0,0.28
37.0,0.41
38.0,0.64
39.0,14.34
40.0,2.06
41.0,43.48
42.0,6.81
43.0,34.58
44.0,3.88
45.0,3.02
46.0,0.1
49.0,0.19
50.0,0.49
51.0,1.84
52.0,0.81
53.0,7.29
54.0,4.32
55.0,42.09
56.0,19.5
57.0,25.01
58.0,3.01
59.0,1.66
61.0,0.04
62.0,0.07
63.0,0.33
65.0,1.9
66.0,0.74
67.0,32.49
68.0,12.85
69.0,31.51
70.0,12.85
71.0,99.99
72.0,5.83
73.0,1.17
74.0,0.06
77.0,2.15
78.0,0.37
79.0,4.78
80.0,8.04
81.0,65.14
82.0,34.06
83.0,10.06
84.0,3.35
85.0,11.08
86.0,4.53
87.0,0.7
91.0,1.23
92.0,0.28
93.0,3.66
94.0,7.03
95.0,64.37
96.0,22.2
97.0,4.04
98.0,0.52
99.0,3.69
100.0,1.13
101.0,0.03
105.0,0.12
107.0,0.19
108.0,0.12
109.0,14.65
110.0,6.44
111.0,1.48
112.0,2.28
113.0,2.07
114.0,0.28
119.0,0.15
121.0,0.22
123.0,23.83
124.0,2.13
125.0,0.37
137.0,0.5
138.0,23.15
139.0,2.81
140.0,0.13
141.0,0.68
155.0,0.19
156.0,0.34
