x,y
13.0,0.01
14.0,0.09
15.0,0.92
16.0,0.03
25.0,0.1
26.0,2.56
27.0,20.21
28.0,3.58
29.0,33.98
30.0,0.75
31.0,0.08
32.0,0.06
33.0,0.02
36.0,0.05
37.0,0.76
38.0,2.22
39.0,19.91
40.0,2.85
41.0,52.33
42.0,14.94
43.0,41.79
44.0,1.41
45.0,0.02
49.0,0.18
50.0,1.14
51.0,1.54
52.0,0.51
53.0,3.32
54.0,0.67
55.0,24.6
56.0,7.22
57.0,29.68
58.0,1.28
59.0,0.02
61.0,0.08
62.0,0.13
63.0,0.14
64.0,0.02
65.0,0.16
66.0,0.05
67.0,0.31
68.0,0.05
69.0,2.19
70.0,3.29
71.0,99.99
72.0,5.19
73.0,0.14
79.0,0.31
80.0,0.21
81.0,0.36
82.0,0.21
83.0,0.04
91.0,0.07
92.0,0.08
93.0,1.68
94.0,0.13
95.0,1.55
96.0,0.05
104.0,0.03
105.0,0.2
106.0,0.1
107.0,1.09
108.0,0.08
109.0,0.88
110.0,0.02
117.0,0.06
119.0,0.18
120.0,0.27
121.0,6.12
122.0,0.45
123.0,6.02
124.0,0.19
135.0,0.26
136.0,0.01
137.0,0.25
149.0,0.04
150.0,2.68
151.0,0.17
152.0,2.51
153.0,0.13
