x,y
12.0,1.06
13.0,2.28
14.0,6.27
15.0,3.53
16.0,1.63
17.0,4.69
18.0,13.18
24.0,0.7
25.0,3.13
26.0,24.46
27.0,35.25
28.0,99.99
29.0,6.42
30.0,0.95
31.0,0.15
32.0,0.21
36.0,0.49
37.0,0.93
38.0,1.96
39.0,1.88
40.0,2.58
41.0,3.27
42.0,18.8
43.0,5.11
44.0,2.24
45.0,0.25
50.0,0.34
51.0,1.31
52.0,1.88
53.0,2.18
54.0,2.11
55.0,25.68
56.0,42.52
57.0,2.18
58.0,0.23
67.0,0.15
70.0,21.88
71.0,1.1
72.0,0.17
79.0,1.86
80.0,6.97
81.0,2.05
82.0,1.88
83.0,0.19
93.0,1.86
94.0,0.87
95.0,1.73
96.0,0.82
97.0,0.23
98.0,9.53
99.0,0.46
106.0,0.21
107.0,0.7
108.0,0.3
109.0,0.57
121.0,2.24
122.0,0.23
123.0,2.18
124.0,0.23
149.0,1.82
151.0,1.61
177.0,17.11
178.0,0.91
179.0,16.35
180.0,0.8
181.0,0.13
