x,y
41.0,0.03
42.0,0.06
43.0,0.3
47.0,0.72
48.0,1.11
49.0,5.78
50.0,18.97
51.0,13.73
53.0,69.43
54.0,2.7
55.0,0.04
59.0,0.06
60.0,9.89
61.0,12.48
62.0,16.89
63.0,20.09
64.0,1.2
65.0,4.55
66.0,0.4
69.0,0.18
71.0,0.09
72.0,1.46
73.0,6.46
74.0,1.6
75.0,1.99
76.0,0.06
77.0,2.55
78.0,0.52
79.0,6.93
80.0,0.05
83.0,0.38
84.0,1.88
85.0,17.36
86.0,5.33
87.0,9.3
88.0,4.62
89.0,3.16
90.0,1.23
91.0,1.91
93.0,0.05
95.0,0.05
96.0,1.58
97.0,6.8
98.0,1.1
99.0,5.71
100.0,0.3
101.0,0.75
105.0,0.23
107.0,1.0
108.0,0.03
109.0,0.19
111.0,0.02
113.0,17.64
114.0,2.51
115.0,5.24
116.0,0.54
120.0,1.03
121.0,1.48
122.0,0.5
123.0,0.84
125.0,0.21
126.0,0.14
127.0,0.34
128.0,0.1
129.0,0.28
131.0,0.01
133.0,1.48
135.0,0.71
141.0,11.54
142.0,1.53
143.0,3.38
144.0,0.14
148.0,0.38
149.0,30.52
150.0,1.59
151.0,19.47
152.0,0.51
153.0,2.47
157.0,0.01
163.0,0.18
177.0,99.99
178.0,6.54
179.0,64.47
180.0,3.61
181.0,10.08
182.0,0.13
191.0,0.54
192.0,56.7
193.0,4.56
194.0,35.83
195.0,2.13
196.0,5.19
197.0,0.03
