x,y
26.0,0.41
27.0,6.22
28.0,0.51
29.0,2.13
30.0,0.05
37.0,0.13
38.0,0.64
39.0,9.11
40.0,1.5
41.0,8.94
42.0,0.73
43.0,1.3
44.0,0.55
45.0,0.23
50.0,1.31
51.0,4.23
52.0,1.89
53.0,6.12
54.0,5.13
55.0,3.37
56.0,0.43
57.0,0.69
58.0,0.19
62.0,0.3
63.0,0.99
64.0,0.41
65.0,3.92
66.0,6.45
67.0,10.52
68.0,4.89
69.0,1.01
70.0,0.46
71.0,0.38
75.0,0.25
76.0,0.35
77.0,11.72
78.0,10.22
79.0,62.91
80.0,99.99
81.0,41.83
82.0,2.42
83.0,0.32
89.0,0.32
91.0,7.36
92.0,1.73
93.0,14.9
94.0,6.0
95.0,0.43
96.0,0.14
97.0,0.18
103.0,0.22
105.0,0.83
106.0,0.19
107.0,4.79
108.0,0.53
109.0,0.18
121.0,0.53
122.0,32.72
123.0,2.47
124.0,0.18
