x,y
12.0,0.1
13.0,0.5
14.0,1.3
15.0,4.6
16.0,0.2
17.0,0.1
18.0,0.7
24.0,0.2
25.0,2.0
26.0,19.42
27.0,33.13
28.0,9.81
29.0,12.31
30.0,0.2
31.0,0.3
32.0,1.5
36.0,0.4
37.0,2.5
38.0,3.3
39.0,13.91
40.0,1.2
41.0,7.61
42.0,4.6
43.0,66.06
44.0,3.0
45.0,2.4
48.0,0.3
49.0,1.8
50.0,5.1
51.0,3.6
52.0,1.5
53.0,7.41
54.0,27.62
55.0,99.99
56.0,5.61
57.0,1.2
58.0,0.8
59.0,0.1
60.0,0.5
61.0,0.1
68.0,0.4
69.0,15.21
70.0,3.6
71.0,0.5
72.0,0.2
73.0,0.3
77.0,0.1
78.0,0.1
79.0,0.1
81.0,0.1
82.0,1.1
83.0,59.25
84.0,2.8
85.0,0.4
86.0,0.1
87.0,0.7
88.0,0.3
91.0,0.3
97.0,2.3
98.0,70.46
99.0,5.61
100.0,0.5
101.0,0.1
102.0,0.7
103.0,0.2
