x,y
15.0,0.4
25.0,0.1
26.0,3.99
27.0,0.9
28.0,0.7
29.0,0.1
37.0,0.4
38.0,0.8
39.0,1.59
40.0,0.2
41.0,0.3
42.0,0.1
50.0,1.09
51.0,3.99
52.0,3.59
53.0,3.29
54.0,7.09
55.0,0.6
56.0,0.1
61.0,0.3
62.0,0.8
63.0,2.49
64.0,1.89
65.0,0.6
66.0,0.2
67.0,0.1
74.0,0.3
75.0,0.4
76.0,0.7
77.0,2.19
78.0,5.89
79.0,0.8
80.0,2.99
81.0,0.2
82.0,2.29
83.0,0.1
87.0,0.1
88.0,0.2
89.0,0.7
90.0,1.39
91.0,0.6
92.0,0.6
93.0,0.2
94.0,0.1
95.0,0.4
101.0,2.29
102.0,0.6
103.0,0.9
104.0,2.49
105.0,0.5
106.0,6.99
107.0,0.7
108.0,0.99
109.0,0.1
115.0,0.1
116.0,0.7
117.0,0.6
118.0,0.6
119.0,0.2
120.0,0.3
121.0,0.6
122.0,0.99
123.0,0.4
124.0,0.4
128.0,0.1
131.0,0.1
132.0,5.99
133.0,8.09
134.0,7.19
135.0,0.6
144.0,0.8
145.0,0.3
146.0,0.5
147.0,0.5
149.0,3.39
150.0,0.4
158.0,0.1
159.0,1.79
160.0,18.59
161.0,2.19
162.0,0.2
172.0,0.9
173.0,0.1
174.0,0.6
175.0,2.49
176.0,0.3
187.0,0.2
188.0,35.19
189.0,4.09
190.0,0.4
203.0,99.99
204.0,12.59
205.0,1.79
206.0,0.1
