x,y
15.0,0.99
26.0,0.4
27.0,2.59
28.0,4.29
29.0,1.29
30.0,2.09
37.0,0.1
38.0,0.2
39.0,2.89
40.0,0.9
41.0,7.29
42.0,13.69
43.0,3.99
44.0,0.5
50.0,0.1
51.0,0.2
52.0,0.4
53.0,0.7
54.0,1.89
55.0,7.39
56.0,3.19
57.0,4.49
58.0,0.2
64.0,0.1
65.0,0.1
66.0,0.4
67.0,0.7
68.0,3.39
69.0,2.69
70.0,3.19
71.0,0.2
79.0,0.1
80.0,0.5
81.0,0.5
82.0,1.79
83.0,1.99
84.0,99.99
85.0,6.39
86.0,0.2
93.0,0.1
94.0,0.3
95.0,0.5
96.0,2.39
97.0,1.79
98.0,3.19
99.0,0.3
108.0,0.2
109.0,0.9
110.0,0.5
111.0,0.5
112.0,0.1
113.0,0.1
118.0,0.1
120.0,0.1
123.0,0.1
134.0,0.2
135.0,0.3
136.0,0.2
137.0,8.19
138.0,9.79
139.0,1.29
140.0,0.1
