x,y
14.0,0.45
15.0,0.67
26.0,1.6
27.0,11.48
28.0,4.86
29.0,26.73
30.0,0.69
31.0,0.2
32.0,0.32
37.0,0.47
38.0,1.67
39.0,10.69
40.0,0.2
41.0,23.6
42.0,1.13
43.0,0.54
50.0,3.79
51.0,8.42
52.0,2.72
53.0,1.69
54.0,0.5
55.0,3.16
56.0,3.38
57.0,10.99
58.0,0.39
61.0,0.28
62.0,1.62
63.0,5.19
64.0,1.74
65.0,1.68
66.0,0.57
74.0,0.65
75.0,1.34
76.0,3.49
77.0,14.26
78.0,14.29
79.0,1.33
86.0,0.16
87.0,0.3
88.0,1.06
89.0,8.33
90.0,6.02
91.0,1.69
92.0,0.47
93.0,0.2
94.0,0.31
102.0,0.98
103.0,1.38
104.0,6.13
105.0,10.08
106.0,13.43
107.0,4.56
108.0,0.43
114.0,0.59
115.0,1.24
116.0,4.58
117.0,0.51
118.0,0.41
119.0,0.3
120.0,0.48
130.0,0.34
132.0,10.41
133.0,99.99
134.0,9.62
135.0,0.48
146.0,1.36
147.0,0.2
189.0,17.56
190.0,2.57
