x,y
15.0,0.2
16.0,0.3
17.0,0.6
18.0,1.99
26.0,0.8
27.0,3.59
28.0,2.59
29.0,2.99
30.0,0.3
37.0,0.2
38.0,0.6
39.0,2.39
40.0,0.3
41.0,0.8
42.0,1.69
43.0,8.79
44.0,3.39
45.0,0.1
46.0,0.1
47.0,0.3
50.0,0.6
51.0,1.79
52.0,5.39
53.0,7.39
54.0,1.69
55.0,0.8
56.0,0.1
61.0,0.7
62.0,0.6
63.0,1.99
64.0,1.69
65.0,4.49
66.0,0.9
67.0,0.2
68.0,0.6
69.0,0.1
74.0,0.2
75.0,0.2
76.0,0.2
77.0,0.4
78.0,1.19
79.0,2.29
80.0,15.89
81.0,8.39
82.0,1.29
83.0,0.1
89.0,0.1
90.0,0.6
91.0,0.99
92.0,1.79
93.0,1.09
94.0,0.8
95.0,0.1
104.0,0.1
105.0,0.1
106.0,0.9
107.0,4.49
108.0,99.99
109.0,77.19
110.0,5.79
111.0,0.4
118.0,0.2
119.0,0.5
120.0,0.3
121.0,0.1
122.0,0.3
123.0,0.1
133.0,0.3
134.0,1.99
135.0,15.19
136.0,2.19
137.0,65.09
138.0,6.89
139.0,0.4
147.0,0.1
148.0,0.1
149.0,0.1
150.0,0.1
151.0,1.49
152.0,0.7
162.0,0.7
163.0,11.29
164.0,1.19
165.0,0.2
179.0,0.6
180.0,96.59
181.0,11.09
182.0,0.9
